#topo1 ((O,P3),P2,P1);
#topo2 ((O,P2),P3,P1);
#topo3 ((O,P1),P3,P2);
topo1	topo2	topo3
390625	0	0
134975	244250	11400
176250	110375	104000
83125	197500	110000
116480	195380	78765
250750	82470	57405
103975	212625	74025
220375	36375	133875
154301	132312	104012
118287	157526	114812
126925	108950	154750
180700	104775	105150
245025	2800	142800
233280	18180	139165
201725	65825	123075
75195	201140	114290
178625	102800	109200
254905	99506	36214
15250	375	375000
191575	131025	68025
305350	26100	59175
323725	39600	27300
240409	74509	75707
267525	77250	45850
212143	104016	74466
228075	92750	69800
172525	69150	148950
57500	31875	301250
133225	102875	154525
172900	71750	145975
32360	14785	343480
143652	97309	149664
361625	2000	27000
141875	103325	145425
147705	113710	129210
76875	80125	233625
172345	120330	97950
147275	83400	159950
254510	109005	27110
153895	134820	101910
189725	67901	132999
168000	102750	119875
163900	84400	142325
193195	103290	94140
104387	178374	107864
278125	82150	30350
147200	135050	108375
88875	165000	136750
152450	207300	30875
91825	250250	48550
279775	30950	79900
192337	104709	93579
300650	24675	65300
251350	75975	63300
144685	136570	109370
124375	129400	136850
108050	55950	226625
277645	52990	59990
182423	107334	100868
46875	242000	101750
256350	51750	82525
256875	21875	111875
155194	110936	124495
92300	129450	168875
62500	270625	57500
144650	129875	116100
150079	153687	86859
35415	274105	81105
217755	77260	95610
126000	137500	127125
196500	103275	90850
182070	102185	106370
163708	145865	81052
78125	252500	60000
214729	20673	155223
216950	95875	77800
48900	231925	109800
252610	72870	65145
242113	62724	85788
203165	91370	96090
302825	17975	69825
200375	79000	111250
186375	83600	120650
175838	63588	151199
189625	80850	120150
247750	23200	119675
180375	100000	110250
137755	30420	222450
187401	114873	88351
151625	93750	145250
255381	95772	39472
80275	285925	24425
122305	186080	82240
265625	55000	70000
173157	95271	122197
31250	43125	316250
222925	23500	144200
345000	30000	15625
153950	147025	89650
210325	83325	96975
155087	82844	152694
203100	0	187525
250600	63075	76950
149625	132775	108225
210646	77852	102127
232297	102516	55812
194200	106725	89700
148175	90950	151500
373075	6300	11250
158575	64500	167550
225524	70413	94688
50325	223121	117179
96384	188094	106147
118839	140549	131237
341125	49500	0
301000	50100	39525
121150	100425	169050
192610	84055	113960
332280	38535	19810
124350	65075	201200
145000	165625	80000
53750	320000	16875
173275	123300	94050
239025	35200	116400
261686	79357	49582
204200	141600	44825
236910	125155	28560
250414	68568	71643
209649	88278	92698
289025	56850	44750
211510	100320	78795
180450	101325	108850
325225	61650	3750
148945	214240	27440
49675	73200	267750
168425	191500	30700
231147	122460	37018
224000	76050	90575
147500	223125	20000
233697	24612	132316
177285	87006	126334
130475	58225	201925
322680	19062	48883
201875	40250	148500
83500	84775	222350
176047	114361	100217
156750	218350	15525
300373	54426	35826
130187	199411	61027
152470	127306	110849
307375	13875	69375
115125	90650	184850
255075	89636	45914
321645	26690	42290
171000	88500	131125
165525	43750	181350
252625	24654	113346
259519	36969	94137
87875	263250	39500
215161	55032	120432
228125	36950	125550
179725	76725	134175
250275	62050	78300
222700	23400	144525
151500	112875	126250
161594	85887	143144
163718	156516	70391
143975	139970	106680
347344	13053	30228
318500	4500	67625
363125	27500	0
38175	292800	59650
107165	96195	187265
155251	131412	103962
366250	22500	1875
148050	136675	105900
246875	56250	87500
286396	59423	44806
161491	86956	142178
252625	43200	94800
158159	69880	162586
151939	95568	143118
196129	128079	66417
68225	203750	118650
255495	86385	48745
130322	167698	92605
174704	146917	69004
148025	101650	140950
329675	42250	18700
373775	4050	12800
232235	63395	94995
345625	0	45000
218750	0	171875
131875	111375	147375
283825	58350	48450
254354	69248	67023
183917	87154	119554
306203	42384	42038
159292	119539	111794
