#topo1 ((O,P3),P2,P1);
#topo2 ((O,P2),P3,P1);
#topo3 ((O,P1),P3,P2);
topo1	topo2	topo3
164775	99700	126150
110375	89650	190600
253600	133650	3375
183125	122500	85000
71286	286036	33303
125695	78860	186070
234567	108180	47878
103685	103035	183905
115755	171840	103030
172400	92400	125825
167075	139200	84350
188425	107625	94575
202675	29700	158250
148944	110250	131431
122900	200700	67025
103750	195975	90900
87858	215461	87306
227225	92150	71250
150409	178363	61853
87459	24858	278308
195125	85000	110500
151300	137400	101925
161275	52525	176825
275510	44375	70740
109050	202575	79000
176925	113850	99850
203855	105140	81630
283675	41400	65550
128100	164775	97750
80000	266975	43650
390625	0	0
136250	196125	58250
340000	0	50625
190626	108787	91212
196450	120400	73775
199700	82900	108025
236110	68995	85520
26075	267750	96800
128663	191406	70556
232722	39897	118006
102475	110680	177470
327225	8400	55000
180785	178420	31420
259850	69250	61525
139383	178890	72352
202000	52575	136050
147087	61421	182117
223335	40995	126295
154925	154825	80875
160872	39914	189839
118125	109375	163125
204270	68377	117978
124000	177150	89475
124536	200540	65549
253819	70278	66528
197525	82350	110750
211250	76450	102925
188107	134259	68259
216825	75025	98775
100625	203250	86750
141090	139795	109740
162347	106000	122278
130328	122663	137634
182600	113025	95000
127765	150220	112640
232135	108520	49970
150015	122090	118520
92919	146462	151244
175903	120444	94278
92925	91925	205775
101985	167255	121385
86311	81877	222437
172065	123655	94905
101500	123525	165600
118959	112963	158703
175300	70400	144925
317875	57750	15000
145374	75100	170151
161575	194050	35000
390625	0	0
102975	64900	222750
203550	144203	42872
282126	61837	46662
135454	180129	75042
196135	97397	97093
123750	154525	112350
225775	89300	75550
196363	62736	131526
223200	134300	33125
106444	43523	240658
141380	120415	128830
68875	184000	137750
244800	18775	127050
157338	84496	148791
266250	91875	32500
116625	122625	151375
213825	173400	3400
106565	136811	147249
133269	70028	187328
218250	23775	148600
347375	37000	6250
152184	142008	96433
203750	120000	66875
125280	200030	65315
287625	41400	61600
214600	108600	67425
17200	283700	89725
223539	85168	81918
81875	273750	35000
148151	134850	107624
209825	114700	66100
143847	129252	117526
145595	165220	79810
140192	93766	156667
143620	223040	23965
179675	123200	87750
113125	199625	77875
73949	242737	73939
285325	86300	19000
358675	0	31950
114535	114280	161810
175125	189600	25900
174700	149975	65950
181035	118845	90745
190159	86194	114272
280900	52500	57225
294675	84850	11100
144429	77854	168342
194450	139300	56875
132042	169727	88856
280375	42000	68250
94531	206947	89147
29175	88700	272750
119625	199500	71500
141650	92925	156050
130965	131720	127940
81572	95316	213737
254450	69300	66875
228757	97035	64833
242375	86295	61955
150350	88275	152000
129300	50450	210875
59674	306852	24099
154842	169756	66027
188642	145386	56597
138545	146290	105790
218608	93146	78871
204667	73158	112800
261575	63825	65225
242455	40410	107760
165950	26025	198650
93125	144375	153125
198276	151685	40664
112570	152470	125585
106275	183600	100750
194120	82600	113905
250000	140625	0
11250	117000	262375
192565	109970	88090
125664	163282	101679
113700	164650	112275
144375	177500	68750
375925	10500	4200
238944	87679	64002
122735	146320	121570
200475	69500	120650
151775	164200	74650
213025	73800	103800
211357	77184	102084
143350	192600	54675
181600	40350	168675
339257	32416	18952
114385	207690	68550
355625	0	35000
122515	139430	128680
172896	125512	92217
273275	115150	2200
113535	221070	56020
151275	142425	96925
136865	136000	117760
200800	77525	112300
291688	54113	44824
219660	98434	72531
149924	116913	123788
305675	19200	65750
276875	23750	90000
97400	135950	157275
257264	97493	35868
365175	11500	13950
222309	77908	90408
104550	222250	63825
63120	69070	258435
265180	38237	87208
239575	70500	80550
204232	98934	87459
135744	132828	122053
234869	69494	86262
130225	141700	118700
171378	108928	110319
180723	174016	35886
378125	1875	10625
149485	128830	112310
195715	46340	148570
224875	118550	47200
191970	112560	86095
121425	170675	98525
149862	108707	132056
255900	69500	65225
145719	161815	83091
277950	10850	101825
138053	116001	136571
235575	86600	68450
212730	85960	91935
172971	173544	44110
101610	179830	109185
147175	112275	131175
84950	48150	257525
254445	60496	75684
303125	57500	30000
265175	68650	56800
220700	88525	81400
120604	193353	76668
115775	172200	102650
237250	42375	111000
162270	115670	112685
366250	18750	5625
211150	79075	100400
282600	6725	101300
272725	77500	40400
335700	19375	35550
128125	50000	212500
126291	142346	121988
274775	83325	32525
269500	68750	52375
154625	103750	132250
106875	187500	96250
240000	89850	60775
58635	90860	241130
245039	68023	77563
219849	104288	66488
188271	45610	156744
167508	99498	123619
161025	200721	28879
266225	73400	51000
294625	26250	69750
151475	97100	142050
199615	65740	125270
126525	112925	151175
185625	105750	99250
370525	11300	8800
188890	106255	95480
126525	60475	203625
195050	130250	65325
130390	120780	139455
161275	100050	129300
310975	54450	25200
178597	110364	101664
235366	33488	121771
275200	69925	45500
191150	30950	168525
178230	137185	75210
166900	113100	110625
336429	26948	27248
232775	88500	69350
212170	75240	103215
273810	39570	77245
161645	172572	56408
200975	110900	78750
201225	87125	102275
174200	110400	106025
232250	69075	89300
263062	76001	51562
165601	60087	164937
71400	118525	200700
159845	126104	104676
162733	119841	108051
137811	46266	206548
189465	53930	147230
152725	160250	77650
93375	241300	55950
117325	97125	176175
182325	87900	120400
184100	85775	120750
200600	98825	91200
177559	116712	96354
229963	75006	85656
158334	163803	68488
183366	81924	125335
390625	0	0
214825	88350	87450
313447	40262	36916
117430	163615	109580
10150	63700	316775
242145	99840	48640
311756	29631	49238
352125	13000	25500
138263	103624	148738
154750	136675	99200
136631	150088	103906
379125	1400	10100
166575	174050	50000
152195	105570	132860
340529	18348	31748
208825	111600	70200
290035	48796	51794
133265	116513	140847
123554	158500	108571
193988	125087	71550
215630	51290	123705
273950	34250	82425
161089	98118	131418
122550	75575	192500
153450	91525	145650
