T1,T2,T3
"(O,(P1,(P3,P2)));","(O,((P1,P3),P2));","(O,((P1,P2),P3));"
0.444,0.212,0.344
0.40213333333333334,0.27773333333333333,0.3201333333333333
0.5086666666666667,0.08466666666666667,0.4066666666666667
0.3344,0.34353333333333336,0.32206666666666667
0.40066666666666667,0.10866666666666666,0.49066666666666664
0.32133333333333336,0.31733333333333336,0.36133333333333334
0.4398666666666667,0.11353333333333333,0.4466
0.5413333333333333,0.14,0.31866666666666665
0.2909333333333333,0.19466666666666665,0.5144
0.21446666666666667,0.14686666666666667,0.6386666666666667
0.4090666666666667,0.20346666666666666,0.3874666666666667
0.29,0.206,0.504
0.2753333333333333,0.18133333333333335,0.5433333333333333
0.338,0.12333333333333334,0.5386666666666666
0.39426666666666665,0.3036,0.3021333333333333
0.31826666666666664,0.3798666666666667,0.30186666666666667
0.39866666666666667,0.22386666666666666,0.3774666666666667
0.37033333333333335,0.18333333333333332,0.44633333333333336
0.3221333333333333,0.22346666666666667,0.4544
0.39466666666666667,0.09733333333333333,0.508
0.32426666666666665,0.3045333333333333,0.3712
0.233,0.27066666666666667,0.49633333333333335
0.21,0.27466666666666667,0.5153333333333333
0.2776666666666667,0.21833333333333332,0.504
0.362,0.068,0.57
0.4846666666666667,0.24233333333333335,0.273
0.4808,0.28613333333333335,0.23306666666666667
0.5692,0.1316,0.2992
0.3545333333333333,0.3748,0.27066666666666667
0.36373333333333335,0.1848,0.4514666666666667
0.43666666666666665,0.10266666666666667,0.46066666666666667
0.22986666666666666,0.16753333333333334,0.6026
0.16733333333333333,0.2829333333333333,0.5497333333333333
0.44293333333333335,0.2196,0.3374666666666667
0.3460666666666667,0.22806666666666667,0.42586666666666667
0.2864,0.25133333333333335,0.46226666666666666
0.3176,0.19173333333333334,0.49066666666666664
0.31066666666666665,0.18066666666666667,0.5086666666666667
0.28,0.24733333333333332,0.4726666666666667
0.508,0.14866666666666667,0.3433333333333333
0.2664,0.12106666666666667,0.6125333333333334
0.3178666666666667,0.1722,0.5099333333333333
0.176,0.24966666666666668,0.5743333333333334
0.256,0.3273333333333333,0.4166666666666667
0.26093333333333335,0.2829333333333333,0.45613333333333334
0.31133333333333335,0.22733333333333333,0.4613333333333333
0.25133333333333335,0.088,0.6606666666666666
0.2288,0.1976,0.5736
0.314,0.28213333333333335,0.40386666666666665
0.22573333333333334,0.18373333333333333,0.5905333333333334
0.3018,0.3294666666666667,0.36873333333333336
0.318,0.38506666666666667,0.2969333333333333
0.37546666666666667,0.1856,0.43893333333333334
0.4206666666666667,0.15466666666666667,0.4246666666666667
0.2823333333333333,0.31053333333333333,0.40713333333333335
0.23386666666666667,0.3362,0.42993333333333333
0.2796,0.2176,0.5028
0.23893333333333333,0.1928,0.5682666666666667
0.2628,0.17146666666666666,0.5657333333333333
0.5543333333333333,0.18433333333333332,0.2613333333333333
0.3369333333333333,0.14253333333333335,0.5205333333333333
0.23053333333333334,0.228,0.5414666666666667
0.12533333333333332,0.098,0.7766666666666666
0.5034,0.1598,0.3368
0.3732,0.25693333333333335,0.3698666666666667
0.43333333333333335,0.28,0.2866666666666667
0.3774666666666667,0.2324,0.39013333333333333
0.45853333333333335,0.19326666666666667,0.3482
0.3711333333333333,0.3636,0.26526666666666665
0.30106666666666665,0.20373333333333332,0.4952
0.3509333333333333,0.3636,0.28546666666666665
0.292,0.17066666666666666,0.5373333333333333
0.34613333333333335,0.1944,0.4594666666666667
0.322,0.23833333333333334,0.43966666666666665
0.4073333333333333,0.206,0.38666666666666666
0.5436666666666666,0.17366666666666666,0.2826666666666667
0.3651333333333333,0.18813333333333335,0.4467333333333333
0.3277333333333333,0.10413333333333333,0.5681333333333334
0.32493333333333335,0.2406,0.43446666666666667
0.3566666666666667,0.256,0.3873333333333333
0.29013333333333335,0.3137333333333333,0.39613333333333334
0.16386666666666666,0.14486666666666667,0.6912666666666667
0.2812,0.22586666666666666,0.49293333333333333
0.29586666666666667,0.23826666666666665,0.46586666666666665
0.3432,0.25253333333333333,0.40426666666666666
0.18533333333333332,0.21666666666666667,0.598
0.22,0.196,0.584
0.29113333333333336,0.2734666666666667,0.4354
0.47333333333333333,0.16133333333333333,0.36533333333333334
0.38426666666666665,0.1136,0.5021333333333333
0.33226666666666665,0.2144,0.4533333333333333
0.2338,0.214,0.5522
0.2686,0.11066666666666666,0.6207333333333334
0.27053333333333335,0.2072,0.5222666666666667
0.3359333333333333,0.1866,0.47746666666666665
0.3154666666666667,0.3268,0.35773333333333335
0.258,0.168,0.574
0.43173333333333336,0.15373333333333333,0.4145333333333333
0.4388,0.27213333333333334,0.2890666666666667
0.3218666666666667,0.15706666666666666,0.5210666666666667
0.4972666666666667,0.19286666666666666,0.3098666666666667
0.36533333333333334,0.09133333333333334,0.5433333333333333
0.28973333333333334,0.19573333333333334,0.5145333333333333
0.23,0.15533333333333332,0.6146666666666667
0.25733333333333336,0.15466666666666667,0.588
0.2638666666666667,0.21586666666666668,0.5202666666666667
0.3157333333333333,0.25253333333333333,0.43173333333333336
0.42733333333333334,0.16133333333333333,0.41133333333333333
0.2412,0.30666666666666664,0.45213333333333333
0.25626666666666664,0.2968,0.44693333333333335
0.336,0.224,0.44
0.312,0.204,0.484
0.42906666666666665,0.19226666666666667,0.37866666666666665
0.2653333333333333,0.25133333333333335,0.48333333333333334
0.3586666666666667,0.14053333333333334,0.5008
0.3372,0.2192,0.4436
0.4673333333333333,0.1994,0.33326666666666666
0.3917333333333333,0.21866666666666668,0.3896
0.3025333333333333,0.20066666666666666,0.4968
0.22013333333333332,0.3576666666666667,0.4222
0.30566666666666664,0.1738,0.5205333333333333
0.32266666666666666,0.36,0.31733333333333336
0.2728,0.12126666666666666,0.6059333333333333
0.5216666666666666,0.159,0.31933333333333336
0.2613333333333333,0.20866666666666667,0.53
0.2764,0.24346666666666666,0.48013333333333336
0.4086666666666667,0.10066666666666667,0.49066666666666664
0.2976,0.14493333333333333,0.5574666666666667
0.3284,0.20346666666666666,0.46813333333333335
0.3112,0.18453333333333333,0.5042666666666666
0.5253333333333333,0.11133333333333334,0.36333333333333334
0.3293333333333333,0.195,0.4756666666666667
0.2228,0.26393333333333335,0.5132666666666666
