T1,T2,T3
0.4924,0.3453,0.1623
0.5544,0.3312,0.1144
0.4785,0.3219,0.1996
0.376,0.3177,0.3063
0.276,0.435,0.289
0.354,0.241,0.405
0.3984,0.2714,0.3302
0.3764,0.3032,0.3204
0.4228,0.1974,0.3798
0.5564,0.1456,0.298
0.5618,0.231,0.2072
0.388,0.3868,0.2252
0.435,0.258,0.307
0.469,0.301,0.23
0.1711,0.6316,0.1973
0.2698,0.4896,0.2406
0.5574,0.2284,0.2142
0.7074,0.1182,0.1744
0.6312,0.2816,0.0872
0.832,0.168,0.0
0.6798,0.129,0.1912
0.7258,0.147,0.1272
0.747,0.1066,0.1464
0.5328,0.2202,0.247
0.585,0.2595,0.1555
0.4722,0.2692,0.2586
0.3942,0.3006,0.3052
0.2245,0.2935,0.482
0.173,0.468,0.359
0.259,0.4035,0.3375
0.326,0.3595,0.3145
0.522,0.2022,0.2758
0.2537,0.2335,0.5128
0.2464,0.229,0.5246
0.3038,0.2376,0.4586
0.2432,0.3415,0.4153
0.3498,0.3428,0.3074
0.4908,0.2836,0.2256
0.3507,0.3109,0.3384
0.2462,0.3292,0.4246
0.28800000000000003,0.35400000000000004,0.35800000000000004
0.255,0.296,0.449
0.296,0.22,0.484
0.284,0.216,0.5
0.38,0.272,0.348
0.44,0.262,0.298
0.5024,0.216,0.2816
0.544,0.146,0.31
0.532,0.138,0.33
0.514,0.084,0.402
0.5576,0.2162,0.2262
0.432,0.105,0.463
0.497,0.142,0.361
0.489,0.142,0.369
0.59,0.222,0.188
0.624,0.274,0.102
0.614,0.2386,0.1474
0.7978000000000001,0.10420000000000001,0.09800000000000002
0.8036,0.067,0.1294
0.7147,0.1135,0.1718
0.79,0.078,0.132
0.7104,0.1848,0.1048
0.6263,0.1696,0.2041
0.6006,0.1792,0.2202
0.5976,0.1868,0.2156
0.6252,0.168,0.2068
0.606,0.1504,0.2436
0.7532,0.0844,0.1624
0.4165,0.2345,0.349
0.4197,0.2662,0.3141
0.4321,0.2736,0.2943
0.3837,0.3061,0.3102
0.3648,0.2742,0.361
0.373,0.2878,0.3392
0.3807,0.3087,0.3106
0.459,0.261,0.28
0.392,0.288,0.32
0.489,0.168,0.343
0.42,0.182,0.398
0.4108,0.3149,0.2743
0.4003,0.2997,0.3
0.3969,0.2643,0.3388
0.5761000000000001,0.15080000000000002,0.27310000000000006
0.531,0.1405,0.3285
0.5662,0.2219,0.2119
0.5212,0.1954,0.2834
0.4116,0.3392,0.2492
0.416,0.3512,0.2328
0.3452,0.3972,0.2576
0.3784,0.3576,0.264
0.3596,0.37,0.2704
0.28240000000000004,0.42200000000000004,0.29560000000000003
0.279,0.395,0.326
0.2316,0.5068,0.2616
0.2752,0.352,0.3728
0.2848,0.2832,0.432
0.3434,0.2682,0.3884
0.3956,0.3096,0.2948
0.3072,0.239,0.4538
0.3332,0.3628,0.304
0.4916,0.3038,0.2046
0.47640000000000005,0.28440000000000004,0.23920000000000002
0.4784,0.2708,0.2508
0.4304,0.2768,0.2928
0.475,0.287,0.238
0.554,0.248,0.198
0.3246,0.4245,0.2509
0.3096,0.4116,0.2788
0.3188,0.4324,0.2488
0.3392,0.4172,0.2436
0.5018,0.2902,0.208
0.44,0.38,0.18
0.3294,0.3742,0.2964
0.1868,0.6639,0.1493
0.3159,0.4457,0.2384
0.23320000000000002,0.5386000000000001,0.22820000000000001
0.3746,0.236,0.3894
0.4036,0.271,0.3254
0.417,0.2652,0.3178
0.3608,0.3248,0.3144
0.342,0.3138,0.3442
0.2656,0.5272,0.2072
0.2876000000000001,0.5156000000000001,0.19680000000000003
0.3202,0.4913,0.1885
0.2852,0.5067,0.2081
0.309,0.159,0.532
0.352,0.26,0.388
0.1,0.705,0.195
0.124,0.693,0.183
0.5276000000000001,0.16070000000000004,0.31170000000000003
0.3894,0.2038,0.4068
0.3362,0.2448,0.419
0.31460000000000005,0.38980000000000004,0.29560000000000003
0.326,0.498,0.176
0.236,0.542,0.222
0.429,0.2928,0.2782
0.392,0.3716,0.2364
0.5718,0.1886,0.2396
0.4031,0.2521,0.3448
0.446,0.274,0.28
0.376,0.223,0.401
0.3658,0.3906,0.2436
0.3956,0.2878,0.3166
0.4284,0.3342,0.2374
0.3134,0.3852,0.3014
0.3226,0.3486,0.3288
0.2775,0.3441,0.3784
0.4736,0.329,0.1974
0.268,0.3888,0.3432
0.2151,0.49,0.2949
0.56,0.1334,0.3066
0.1977,0.1449,0.6574
0.4421,0.2024,0.3555
0.5216,0.1924,0.286
0.4588,0.2246,0.3166
0.3998,0.306,0.2942
0.382,0.3145,0.3035
0.3626,0.2944,0.343
0.3196,0.2835,0.3969
0.5880000000000001,0.16280000000000003,0.24920000000000003
0.5962,0.2068,0.197
0.5655,0.2247,0.2098
0.6029,0.2005,0.1966
0.6163,0.1968,0.1869
0.5389,0.265,0.1961
0.5449,0.1986,0.2565
0.5784,0.2012,0.2204
0.6372,0.1596,0.2032
0.4989,0.2461,0.255
0.3806,0.3212,0.2982
0.3231,0.3559,0.321
0.3685,0.285,0.3465
0.3402,0.2464,0.4134
0.4074,0.1432,0.4494
0.3564,0.1446,0.499
0.239,0.21,0.551
0.4478,0.253,0.2992
0.5105000000000001,0.31300000000000006,0.17650000000000002
0.6953,0.141,0.1637
0.3628,0.2334,0.4038
0.3375,0.2625,0.4
0.4073,0.1991,0.3936
0.3,0.238,0.462
0.3374,0.2976,0.365
0.2782,0.2996,0.4222
0.2472,0.4204,0.3324
0.248,0.425,0.327
0.4604,0.2872,0.2524
0.479,0.2368,0.2842
0.4367,0.2485,0.3148
0.501,0.291,0.208
0.3304,0.4524,0.2172
0.3757,0.3387,0.2856
0.1968,0.476,0.3272
0.2068,0.4746,0.3186
