#topo1 ((O,P3),P2,P1);
#topo2 ((O,P2),P3,P1);
#topo3 ((O,P1),P3,P2);
topo1	topo2	topo3
161600	173225	55800
128392	16754	245479
136250	184375	70000
390625	0	0
343750	0	46875
162420	79120	149085
253125	68000	69500
186575	107250	96800
199375	48750	142500
30000	265625	95000
166875	33750	190000
305800	81700	3125
205500	77625	107500
92875	81059	216691
203125	0	187500
147975	48700	193950
270000	11250	109375
0	390625	0
78700	128700	183225
254245	97990	38390
133525	86400	170700
35550	253450	101625
13825	202200	174600
173675	126250	90700
103975	132825	153825
191250	58750	140625
303125	50600	36900
233125	30000	127500
390625	0	0
117217	104511	168897
198556	99672	92397
75000	78125	237500
266650	44225	79750
66875	82300	241450
135650	80750	174225
201875	78750	110000
76250	101500	212875
131715	97280	161630
342615	24780	23230
196255	68610	125760
76554	246528	67543
315150	51100	24375
390625	0	0
46875	68750	275000
120300	148850	121475
390625	0	0
245525	95800	49300
172325	69800	148500
228250	9375	153000
146875	187500	56250
110000	25625	255000
132213	121811	136601
390625	0	0
293125	39000	58500
254881	81872	53872
133302	144602	112721
106875	180000	103750
270725	4950	114950
136025	54700	199900
187950	141325	61350
316975	58800	14850
224761	146232	19632
317875	72750	0
339625	48000	3000
185850	94225	110550
94375	221250	75000
359125	12000	19500
158000	148050	84575
241250	129375	20000
214300	77225	99100
390625	0	0
156375	110250	124000
180050	138750	71825
109375	45000	236250
209886	11106	169633
242700	66825	81100
119250	159875	111500
68050	268175	54400
212500	112500	65625
62675	21600	306350
118500	235250	36875
118525	126900	145200
375125	500	15000
182209	124217	84199
219845	80030	90750
289625	43875	57125
102575	154450	133600
266725	80700	43200
187500	0	203125
223848	88801	77976
115000	59000	216625
148025	96600	146000
15625	375000	0
159500	131125	100000
147500	76875	166250
122225	257400	11000
204818	87741	98066
353800	11400	25425
212500	163925	14200
332497	29906	28222
275000	0	115625
76250	216700	97675
174750	114600	101275
149175	76600	164850
201175	134400	55050
218750	48125	123750
211275	99350	80000
65250	105000	220375
203850	139900	46875
187500	0	203125
275650	45300	69675
124764	252843	13018
225625	78000	87000
325550	3100	61975
171875	0	218750
276617	60612	53396
379325	6300	5000
136660	96070	157895
120050	68675	201900
68125	33750	288750
56200	159125	175300
388750	1875	0
91125	203500	96000
122835	32100	235690
270025	71000	49600
284375	106250	0
77600	219528	93497
227700	123250	39675
87325	54550	248750
111250	121875	157500
182317	179736	28572
308451	47262	34912
226250	104325	60050
160250	99125	131250
234375	0	156250
177279	117623	95723
164375	53750	172500
232500	55625	102500
225700	118125	46800
390625	0	0
143425	184150	63050
234500	101275	54850
176775	3850	210000
334125	15100	41400
167750	63500	159375
187500	203125	0
141900	104625	144100
38785	155310	196530
197375	107500	85750
255475	35700	99450
254375	21250	115000
87470	7140	296015
241125	78500	71000
186950	97875	105800
175050	81950	133625
250000	140625	0
252311	34748	103566
198902	94299	97424
291175	65400	34050
208950	139400	42275
317500	37500	35625
134375	74250	182000
304200	50150	36275
226949	83388	80288
312500	33250	44875
289325	57600	43700
121875	250000	18750
280725	72000	37900
273875	30000	86750
156250	0	234375
78750	136675	175200
105874	217227	67524
204375	35000	151250
93750	0	296875
292500	78125	20000
233675	66250	90700
323750	37625	29250
151125	100300	139200
99500	137000	154125
164625	123950	102050
71250	45300	274075
165625	0	225000
215250	102050	73325
215000	80000	95625
238025	35925	116675
316850	30000	43775
151875	90000	148750
343750	0	46875
62500	328125	0
135125	95125	160375
81696	123283	185646
154725	62600	173300
203450	114925	72250
390625	0	0
117660	225370	47595
331400	22025	37200
331075	13525	46025
242125	59250	89250
220470	99335	70820
353125	0	37500
333325	44175	13125
263725	25950	100950
198050	25125	167450
340475	43150	7000
378000	2500	10125
201625	97500	91500
177450	38650	174525
152825	197300	40500
224425	600	165600
172669	28164	189792
390625	0	0
116950	64025	209650
179496	81539	129590
232105	50546	107974
37500	344125	9000
104345	246480	39800
80000	185300	125325
344000	9750	36875
191550	98025	101050
303000	0	87625
298225	0	92400
274400	101525	14700
133500	156075	101050
306850	48275	35500
276433	57096	57096
138125	98750	153750
240500	31775	118350
124675	86375	179575
306625	27500	56500
219375	70000	101250
295375	84300	10950
156505	179140	54980
264375	78750	47500
216525	112350	61750
206415	72730	111480
235161	80532	74932
108750	23125	258750
382500	0	8125
134375	237500	18750
55300	209625	125700
141750	181475	67400
229660	71820	89145
151125	39000	200500
336871	38952	14802
203125	0	187500
21250	257000	112375
128125	161250	101250
284375	63750	42500
90600	121875	178150
167623	128026	94976
203125	187500	0
172125	29325	189175
183750	74800	132075
390625	0	0
143125	75000	172500
390625	0	0
257125	9000	124500
141375	115100	134150
220525	69675	100425
244375	137250	9000
79050	14700	296875
281250	109375	0
198050	144375	48200
54900	68025	267700
288360	49010	53255
220675	38700	131250
385000	5625	0
183950	130475	76200
65625	186250	138750
53125	5025	332475
191875	41250	157500
265950	37975	86700
271625	63000	56000
227500	106875	56250
160900	135650	94075
232440	96630	61555
247500	46875	96250
150275	26600	213750
240775	3750	146100
200875	143000	46750
125000	0	265625
257690	61480	71455
54500	261700	74425
252325	25350	112950
192900	76750	120975
256575	104350	29700
192500	60000	138125
262675	47450	80500
71275	220600	98750
93125	281250	16250
167945	168470	54210
390625	0	0
302225	57200	31200
328125	37500	25000
164375	85625	140625
206263	111606	72756
273125	75000	42500
171875	26250	192500
275000	16500	99125
199775	184800	6050
108830	199030	82765
290625	48125	51875
148750	116200	125675
340725	9900	40000
31250	24375	335000
131730	17230	241665
284675	49725	56225
390625	0	0
182350	108750	99525
115625	192500	82500
153375	87500	149750
63810	119970	206845
301375	59500	29750
56275	112500	221850
284651	62222	43752
104225	135575	150825
148750	164000	77875
190375	122500	77750
164375	150000	76250
136875	113750	140000
159700	92550	138375
273395	72865	44365
155000	34375	201250
143750	59375	187500
170514	126024	94087
