0,1,2
213815,81920,94890
201250,160875,28500
65204,299892,25529
69625,13125,307875
234375,156250,0
90000,227250,73375
332525,50400,7700
49926,302912,37787
210407,61559,118659
21975,213800,154850
227900,91700,71025
125000,120725,144900
217351,150942,22332
122866,171769,95990
134365,183675,72585
280625,83750,26250
240000,150625,0
305377,54474,30774
118974,144150,127501
170663,130209,89753
211975,58675,119975
197300,7600,185725
258157,98134,34334
289625,45500,55500
196180,69730,124715
238235,35820,116570
283475,59100,48050
323575,62850,4200
277890,52855,59880
186445,52140,152040
216475,23100,151050
244804,88188,57633
326575,8750,55300
183125,86250,121250
145773,132496,112356
156900,171275,62450
74636,55936,260053
223378,74633,92614
196300,132800,61525
268250,104300,18075
212839,45318,132468
131030,128597,130998
98575,95200,196850
120000,132825,137800
355000,35625,0
106788,103951,179886
263575,16350,110700
162500,179375,48750
267205,63860,59560
226375,97750,66500
172125,192375,26125
320925,33350,36350
137225,137700,115700
209675,68950,112000
133583,40298,216744
98386,172307,119932
58474,51049,281102
187045,93576,110004
99074,121902,169649
103990,163870,122765
269300,54075,67250
171000,81350,138275
328125,14200,48300
162625,189525,38475
312648,26576,51401
141620,61465,187540
138175,139250,113200
150000,102000,138625
235279,123048,32298
186739,192318,11568
110825,92425,187375
159350,21050,210225
118409,45108,227108
226265,27680,136680
163425,128250,98950
291310,56695,42620
213475,121350,55800
227800,73125,89700
102510,199360,88755
186702,106487,97436
306875,48750,35000
149250,78250,163125
126366,136018,128241
138500,127525,124600
304000,53625,33000
138970,159705,91950
276940,46255,67430
161020,94794,134811
198365,42680,149580
238428,97369,54828
139000,109775,141850
63875,157375,169375
112550,189750,88325
223575,26550,140500
316337,45444,28844
216250,83750,90625
179400,187425,23800
276550,45375,68700
198754,88848,103023
382875,2000,5750
137400,76050,177175
64590,146120,179915
251875,82500,56250
63476,80881,246268
100783,72108,217734
390625,0,0
195450,135400,59775
326125,31500,33000
211475,122900,56250
85375,81000,224250
131500,74125,185000
287040,48594,54991
190846,66084,133695
120625,270000,0
76475,200200,113950
115300,187250,88075
197337,73052,120236
104475,72900,213250
125755,195660,69210
111117,60858,218650
184136,93429,113060
88911,244028,57686
239385,43320,107920
203925,92550,94150
216071,149258,25296
66217,269917,54491
231354,41548,117723
194670,126160,69795
206935,148572,35118
220850,131275,38500
99590,89315,201720
98690,233220,58715
31250,316250,43125
114375,56750,219500
380775,8050,1800
375000,15625,0
16900,10200,363525
128200,100375,162050
120175,147375,123075
364625,13150,12850
390625,0,0
213291,134542,42792
357775,22050,10800
172078,73928,144619
206875,105625,78125
210250,152250,28125
181600,126550,82475
211500,83375,95750
179875,55050,155700
57962,300430,32233
152322,72311,165992
164012,59312,167301
56500,307250,26875
390625,0,0
270478,49728,70419
13600,20000,357025
144825,113600,132200
200255,96050,94320
88475,249225,52925
135500,128550,126575
89875,228700,72050
224172,14889,151564
297475,37300,55850
132139,46818,211668
173250,88100,129275
215875,121850,52900
176250,127257,87118
115000,248100,27525
180700,150125,59800
263500,73125,54000
201982,52667,135976
43675,307950,39000
223150,120675,46800
265425,67600,57600
132500,22875,235250
209375,81125,100125
245450,53900,91275
283125,2500,105000
155925,109725,124975
212500,0,178125
127955,129815,132855
212500,78750,99375
161875,143600,85150
186381,103522,100722
135637,173774,81214
205858,130321,54446
195850,125125,69650
179546,173877,37202
31250,225500,133875
275788,53178,61659
215985,31680,142960
176725,91700,122200
180475,120650,89500
105725,214900,70000
295675,2700,92250
152375,133125,105125
339350,5850,45425
189970,44565,156090
326250,20625,43750
313944,61912,14769
221425,49375,119825
125458,128489,136678
116600,123775,150250
161075,24550,205000
131755,139145,119725
179675,128550,82400
110154,167199,113272
237342,69254,84029
134732,121565,134328
118743,100938,170944
143125,116400,131100
366875,0,23750
240750,4675,145200
168175,116750,105700
268375,112500,9750
155425,165350,69850
240127,58117,92381
104625,129750,156250
139001,170290,81334
183457,110548,96620
97738,212769,80118
127225,31075,232325
163080,100430,127115
264404,64508,61713
163225,54400,173000
319050,49175,22400
220650,109975,60000
126350,87225,177050
100450,36600,253575
102500,59625,228500
245690,94675,50260
111500,171925,107200
118075,114250,158300
339375,29875,21375
224750,117125,48750
156500,69775,164350
321361,12432,56832
196092,101204,93329
200625,130625,59375
74087,109826,206712
15625,300000,75000
93750,23750,273125
257176,100648,32801
111782,40982,237861
93750,164525,132350
182618,79066,128941
201250,115500,73875
146940,169955,73730
359625,13625,17375
112325,67200,211100
81924,166558,142143
197125,37500,156000
237100,45275,108250
323905,20760,45960
305375,34650,50600
258750,29000,102875
243010,84420,63195
212500,112500,65625
312500,8500,69625
153815,152530,84280
146375,97950,146300
234545,80615,75465
106805,71998,211822
148989,136243,105393
179500,166400,44725
134394,112298,143933
193525,162000,35100
284650,0,105975
175000,47625,168000
150475,102150,138000
154799,91788,144038
141875,139525,109225
257225,83075,50325
228375,13150,149100
280121,44052,66452
280771,62102,47752
361875,28750,0
300625,90000,0
79375,305700,5550
244225,78000,68400
170661,72361,147603
91575,185350,113700
151325,87200,152100
95575,131970,163080
134775,156500,99350
147825,65975,176825
133525,97800,159300
232500,63450,94675
151875,74300,164450
175625,201250,13750
170425,176450,43750
106000,103725,180900
342650,4850,43125
35850,66025,288750
210400,50625,129600
156250,100000,134375
308790,51280,30555
157281,165590,67754
178990,123105,88530
286400,29700,74525
93750,257675,39200
177175,83400,130050
102350,195775,92500
153300,105725,131600
204525,109700,76400
77822,109472,203331
264115,68670,57840
130225,135200,125200
165488,194224,30913
170500,98125,122000
144275,53400,192950
337925,19600,33100
168125,92875,129625
279125,48400,63100
205350,91150,94125
353950,21675,15000
267040,24658,98927
125342,172523,92760
43750,318750,28125
239545,91610,59470
138275,15000,237350
210800,38825,141000
195825,102500,92300
147194,108153,135278
87925,174900,127800
141125,132000,117500
140825,161300,88500
134375,108950,147300
218561,81532,90532
110966,125115,154544
376775,10700,3150
151325,88700,150600
132500,90625,167500
117500,180000,93125
183125,41250,166250
390625,0,0
170850,104750,115025
197975,95550,97100
160412,89348,140865
316375,57000,17250
112440,188730,89455
66360,164765,159500
161620,67245,161760
324547,24614,41464
189225,98500,102900
294875,29500,66250
221470,62010,107145
376425,3075,11125
234823,62976,92826
271875,86250,32500
340125,50500,0
331875,32500,26250
149149,176595,64881
144555,66780,179290
144625,95250,150750
259692,77422,53511
178125,109275,103225
144455,106120,140050
390625,0,0
213238,153072,24315
213215,127380,50030
153150,160875,76600
134375,237500,18750
279000,37500,74125
199724,138113,52788
52005,138060,200560
251592,34091,104942
48500,189750,152375
150600,195025,45000
220155,68131,102339
289475,69750,31400
177525,131300,81800
203125,112500,75000
177635,113595,99395
143700,56000,190925
216310,106220,68095
148625,24975,217025
145483,94508,150634
168226,175831,46568
126875,170875,92875
261025,101250,28350
136998,88244,165383
375000,6625,9000
285401,56412,48812
142752,113243,134630
286325,36900,67400
137890,181755,70980
184135,80970,125520
115475,58050,217100
333875,32250,24500
231325,53400,105900
211625,83050,95950
158725,138000,93900
247960,14670,127995
142949,156924,90752
109455,93180,187990
259250,90875,40500
278500,44325,67800
187975,21450,181200
360325,15300,15000
296875,0,93750
81176,90226,219223
225717,94379,70529
375000,14925,700
262500,40625,87500
218334,79941,92350
170825,77875,141925
101650,181725,107250
195525,102415,92685
115345,37080,238200
301829,55648,33148
184700,127900,78025
178995,115840,95790
158717,120545,111363
252175,101250,37200
135100,167250,88275
161527,180206,48892
248250,83800,58575
81975,86250,222400
82500,237925,70200
359375,10000,21250
355200,24175,11250
163450,133075,94100
100400,259600,30625
123505,65170,201950
115625,262500,12500
185000,135625,70000
289961,39382,61282
182425,6600,201600
82040,203360,105225
253750,82500,54375
140350,157025,93250
67670,187785,135170
168100,133125,89400
127525,102500,160600
109205,113830,167590
226000,108025,56600
168600,90925,131100
152104,130929,107592
196125,82250,112250
163750,99575,127300
390625,0,0
279925,79200,31500
147500,73450,169675
269550,58275,62800
189532,103983,97110
156125,133500,101000
172850,143900,73875
201865,93780,94980
214962,99338,76325
301875,0,88750
57600,58100,274925
306875,75325,8425
127989,150850,111786
284400,26200,80025
133750,177075,79800
149875,95000,145750
219960,103005,67660
140625,0,250000
118203,124038,148384
107000,111250,172375
93750,0,296875
77675,180000,132950
139700,78750,172175
73750,30000,286875
375000,15625,0
170940,93330,126355
158755,55785,176085
206300,91825,92500
77650,108375,204600
120988,137199,132438
299432,29307,61886
103242,239041,48342
197625,10075,182925
126750,157000,106875
220540,72180,97905
80150,142475,168000
174709,106458,109458
221705,89060,79860
135925,159750,94950
200000,56625,134000
81575,170100,138950
323125,52500,15000
259099,49760,81766
211464,42814,136347
154725,89100,146800
142374,130467,117784
180625,85000,125000
220791,82028,87806
216086,125622,48917
212250,58750,119625
97375,18375,274875
227693,97366,65566
73454,123015,194156
140675,23150,226800
245650,32025,112950
291358,36321,62946
164816,121643,104166
85000,257225,48400
281250,96250,13125
246075,109900,34650
178600,152250,59775
65700,39900,285025
60550,72075,258000
170550,99675,120400
237680,139815,13130
187964,107768,94893
178125,53750,158750
120590,107815,162220
134185,142800,113640
184090,114465,92070
163675,91725,135225
169600,183525,37500
111000,170550,109075
133650,185675,71300
172125,80500,138000
176300,102125,112200
345325,22800,22500
198225,32850,159550
193725,140640,56260
80975,62150,247500
238950,110150,41525
121300,142500,126825
224570,58540,107515
305600,44500,40525
265850,35000,89775
253008,23208,114409
201192,117254,72179
178750,147300,64575
153564,118357,118704
146375,188000,56250
59575,317300,13750
109750,113900,166975
121325,35276,234024
194225,112750,83650
238014,114218,38393
117300,87875,185450
100800,181650,108175
188960,113270,88395
209357,70402,110866
181004,88229,121392
120110,142855,127660
75504,267364,47757
206079,76538,108008
188425,128400,73800
234075,109125,47425
159216,141492,89917
163477,40794,186354
165625,10000,215000
206250,151250,33125
187875,104375,98375
238375,81000,71250
177645,186740,26240
256575,52600,81450
153643,152860,84122
271975,16700,101950
224446,107968,58211
259300,70000,61325
156301,169206,65118
227250,161500,1875
76475,124325,189825
290500,57000,43125
164725,121700,104200
145223,159726,85676
171049,27288,192288
267000,100625,23000
281250,109375,0
288500,93625,8500
252187,34236,104202
221825,74425,94375
137725,149625,103275
210988,115056,64581
122300,125375,142950
187500,203125,0
375000,0,15625
172450,124425,93750
390625,0,0
199425,86775,104425
135000,191875,63750
86725,83125,220775
18750,208000,163875
221050,51425,118150
369964,8718,11943
185577,121324,83724
110863,123650,156112
72250,281050,37325
143945,137760,108920
229353,97336,63936
85180,154138,151307
140544,30553,219528
68425,85000,237200
190910,96395,103320
183673,110161,96791
92225,231400,67000
210550,104175,75900
194200,78750,117675
260715,60030,69880
120395,93735,176495
373600,11625,5400
94375,110100,186150
131850,173250,85525
205539,27918,157168
237100,104350,49175
171400,187950,31275
213125,26250,151250
87300,107525,195800
156875,143000,90750
188374,166963,35288
152892,86537,151196
170530,133460,86635
155900,133575,101150
356125,6000,28500
88909,260433,41283
118675,240450,31500
171875,171750,47000
180475,122800,87350
207282,168527,14816
132500,194775,63350
110000,47500,233125
178308,133014,79303
192448,108971,89206
105455,184715,100455
30250,180000,180375
150312,130728,109585
131875,174075,84675
176875,30000,183750
273810,65670,51145
154018,197316,39291
211850,111255,67520
212475,111770,66380
93750,0,296875
169625,104000,117000
121250,242825,26550
124300,137875,128450
183151,43734,163740
305425,39450,45750
84575,127500,178550
328125,18750,43750
192408,130921,67296
387500,0,3125
118425,73350,198850
132900,162100,95625
261250,0,129375
304104,41573,44948
366048,8748,15829
122075,120825,147725
156350,129375,104900
107250,114450,168925
207961,119182,63482
136500,68625,185500
118900,90000,181725
118733,176790,95102
116250,218150,56225
120000,210625,60000
207350,90350,92925
164825,116650,109150
109850,180025,100750
256800,63225,70600
151925,163700,75000
83750,301875,5000
163710,137025,89890
214095,119640,56890
180961,96636,113028
161075,126500,103050
155325,116600,118700
263110,88620,38895
304450,78750,7425
237431,127222,25972
109800,227250,53575
166981,110247,113397
290000,0,100625
255470,94120,41035
129441,155416,105768
236125,74750,79750
334575,52000,4050
62275,62900,265450
118753,45486,226386
135625,86875,168125
348750,37875,4000
102907,132462,155256
232028,136157,22440
269274,29224,92127
120910,122620,147095
390625,0,0
257375,62400,70850
215035,75864,99726
248125,71250,71250
121324,164577,104724
358250,1875,30500
220200,81325,89100
183017,139204,68404
157895,87840,144890
271752,88149,30724
157125,112000,121500
194875,127825,67925
136875,105000,148750
315625,45000,30000
156882,139520,94223
267250,94350,29025
123125,223500,44000
254564,40502,95559
163775,119145,107705
152400,130050,108175
103390,165590,121645
165923,129726,94976
200725,90000,99900
89550,222775,78300
390625,0,0
257125,68500,65000
90250,234875,65500
206625,11200,172800
266335,65395,58895
334046,43027,13552
201875,172500,16250
73525,242850,74250
186120,132885,71620
147444,138978,104203
80350,198775,111500
136429,154692,99504
135950,127950,126725
254025,99600,37000
141723,154856,94046
251300,51325,88000
214877,82099,93649
207351,35643,147631
213225,64100,113300
90000,267500,33125
180465,116380,93780
238001,100262,52362
180337,122232,88056
120625,233125,36875
208125,43400,139100
133125,140000,117500
65450,239050,86125
193125,124500,73000
130000,201000,59625
200023,109776,80826
225125,150000,15500
160050,108475,122100
288565,57540,44520
205425,70450,114750
239825,61850,88950
235550,30275,124800
291440,37780,61405
176000,40625,174000
238500,86750,65375
159829,136128,94668
276525,57600,56500
164375,139650,86600
216671,58752,115202
175967,134329,80329
27500,204375,158750
63750,150025,176850
377100,0,13525
67608,136446,186571
213521,91884,85220
97475,84150,209000
108393,125016,157216
362525,2800,25300
262028,9078,119519
114200,220900,55525
250263,82167,58195
304387,69369,16869
352325,1950,36350
185700,121400,83525
249642,40542,100441
145563,146088,98974
179225,114050,97350
31150,346375,13100
186925,64900,138800
144418,96202,150005
98200,238425,54000
96300,166540,127785
125000,25000,240625
73750,108175,208700
274825,91150,24650
159500,123375,107750
258809,95054,36762
231075,78050,81500
140750,69700,180175
169005,126360,95260
159300,123050,108275
248741,78392,63492
138100,98400,154125
252475,70150,68000
188925,83100,118600
367725,16725,6175
329893,30366,30366
270375,68250,52000
238800,56700,95125
113858,174395,102372
188850,143300,58475
274375,60000,56250
154388,114282,121955
173425,116800,100400
172775,59650,158200
349000,41400,225
306475,35400,48750
220107,71584,98934
126375,125750,138500
272325,39150,79150
149650,104850,136125
334625,8000,48000
250000,0,140625
32500,94575,263550
116969,31453,242203
216850,50925,122850
126380,88948,175297
115625,104575,170425
320000,30475,40150
80825,50350,259450
121375,141250,128000
216650,107700,66275
134825,106000,149800
275000,111250,4375
92450,254000,44175
359375,4200,27050
122133,186784,81708
228125,120950,41550
159775,119300,111550
238770,99590,52265
238695,67690,84240
59925,279900,50800
194250,154000,42375
78125,200000,112500
199350,111025,80250
135618,49418,205589
326400,32850,31375
208500,79125,103000
183403,93128,114094
165675,59950,165000
148970,134135,107520
252472,95946,42207
107400,130925,152300
202500,8125,180000
244675,79125,66825
174885,67885,147855
154200,116275,120150
160875,111250,118500
20140,303980,66505
107050,99550,184025
132500,146875,111250
74050,269975,46600
260625,52150,77850
59525,196550,134550
148125,120475,122025
182437,132236,75952
238852,60149,91624
178553,86178,125894
191100,98125,101400
91550,88900,210175
345925,6600,38100
105820,106860,177945
276956,39522,74147
265625,62500,62500
181250,139125,70250
175275,136400,78950
199194,109428,82003
164707,71544,154374
253970,40215,96440
269098,27289,94238
178175,113100,99350
233000,65875,91750
68325,218200,104100
224975,108500,57150
157267,76764,156594
213375,84000,93250
291625,22500,76500
106275,62950,221400
238625,16000,136000
187632,73584,129409
321755,39560,29310
207995,117430,65200
251699,84888,54038
147895,127470,115260
138125,104425,148075
276120,45165,69340
331250,0,59375
199350,101725,89550
115975,11875,262775
296275,35975,58375
132275,113325,145025
142509,111424,136692
151181,116912,122532
381900,5850,2875
184300,123025,83300
203275,108750,78600
163975,119400,107250
164775,105125,120725
363875,6650,20100
84625,254750,51250
87125,214750,88750
146586,132113,111926
139125,92250,159250
275445,38290,76890
361975,12950,15700
107205,144830,138590
171250,114375,105000
53041,190524,147060
162529,87648,140448
119400,154350,116875
143605,152590,94430
216508,69796,104321
293650,7875,89100
130153,94748,165724
74900,220850,94875
88720,235610,66295
120722,116859,153044
164300,203660,22665
42606,45922,302097
134875,164100,91650
230550,6475,153600
133921,174418,82286
207250,69750,113625
236571,90702,63352
297063,22806,70756
152760,171745,66120
115005,88250,187370
206572,79698,104355
370331,13522,6772
296875,93750,0
246309,71084,73232
74340,194295,121990
187800,15625,187200
390625,0,0
167600,52500,170525
49910,81185,259530
126250,89250,175125
219229,22548,148848
79039,186881,124705
376100,7500,7025
285265,60930,44430
234400,116125,40100
204450,75350,110825
245690,76080,68855
320725,29800,40100
90000,196875,103750
270803,30336,89486
170000,40000,180625
208975,88250,93400
273700,58000,58925
314875,38250,37500
140475,110375,139775
35355,255480,99790
209000,100675,80950
152775,33750,204100
55375,9625,325625
366250,24375,0
198587,144319,47719
87350,38225,265050
151270,111990,127365
233125,0,157500
95000,265625,30000
356750,575,33300
120250,90065,180310
292800,32100,65725
142200,225850,22575
138390,109455,142780
73939,227318,89368
325500,27750,37375
120225,159900,110500
203149,92538,94938
283475,12750,94400
313200,62675,14750
191400,131375,67850
390625,0,0
249150,109825,31650
165834,153207,71584
89950,119075,181600
131153,157936,101536
83953,84580,222092
159079,80115,151431
145951,108041,136633
249525,73050,68050
69736,16761,304128
172825,129675,88125
317500,46875,26250
156450,93400,140775
203475,17650,169500
134375,195500,60750
121225,197400,72000
116646,106536,167443
390625,0,0
125395,56790,208440
120450,133800,136375
359375,27500,3750
133325,174750,82550
179875,94250,116500
112811,101104,176710
177375,78500,134750
241250,89375,60000
106000,56250,228375
90280,244460,55885
390625,0,0
166215,91245,133165
167980,66480,156165
187115,127720,75790
128422,221589,40614
135150,180975,74500
135025,173540,82060
100250,135350,155025
18750,0,371875
108350,89125,193150
255221,91852,43552
160375,106750,123500
156075,101425,133125
204200,70900,115525
130900,247525,12200
117625,66625,206375
104085,158290,128250
201250,84000,105375
235455,116260,38910
175969,116760,97896
193600,97650,99375
274775,16100,99750
132535,130155,127935
343375,31500,15750
78150,95700,216775
49300,183750,157575
145445,165940,79240
244375,21250,125000
170175,153050,67400
177298,11723,201604
173095,171840,45690
83900,74200,232525
261873,33426,95326
125400,154900,110325
383075,4400,3150
203000,98500,89125
360775,11100,18750
213881,98618,78126
153116,148591,88918
106350,42225,242050
99800,28850,261975
158850,110200,121575
153500,146300,90825
16790,88935,284900
208123,123326,59176
145975,86600,158050
232200,120325,38100
250775,32375,107475
330875,51750,8000
316725,30900,43000
150750,72840,167035
186900,110000,93725
212225,86250,92150
177275,104500,108850
107625,50000,233000
188385,135738,66502
288844,48853,52928
170835,42070,177720
162149,126908,101568
227975,29750,132900
175550,73450,141625
186975,135950,67700
237875,47750,105000
220705,77060,92860
194275,125400,70950
91750,12500,286375
66825,226325,97475
176250,110200,104175
99005,165755,125865
204250,10000,176375
275000,52500,63125
185635,157970,47020
139825,140175,110625
215525,82000,93100
237400,83875,69350
121262,146801,122562
197500,73125,120000
269242,39354,82029
207865,115930,66830
366850,16575,7200
255681,75453,59491
211609,54194,124822
194215,113580,82830
165800,144550,80275
211125,5500,174000
309900,23150,57575
135750,87525,167350
181595,59665,149365
230725,85150,74750
189100,99750,101775
334350,20250,36025
343750,21375,25500
184610,94285,111730
247635,72120,70870
259375,69375,61875
219420,73855,97350
108550,123850,158225
230875,72750,87000
234373,74142,82110
301875,74050,14700
58200,134325,198100
137625,173575,79425
145925,64000,180700
61900,95000,233725
193350,107900,89375
327475,18150,45000
390625,0,0
229250,111500,49875
375575,6300,8750
170325,76875,143425
69050,38675,282900
259910,57920,72795
114830,151115,124680
339800,27825,23000
299577,48489,42559
142498,182646,65481
158136,51466,181023
190905,122660,77060
235850,74100,80675
203750,47500,139375
72075,191900,126650
91775,80100,218750
361681,14472,14472
190875,4250,195500
297650,63725,29250
172550,114375,103700
181550,8400,200675
255750,71625,63250
156875,81025,152725
220675,102600,67350
381025,450,9150
130305,228760,31560
98525,136700,155400
101875,150000,138750
69250,254375,67000
267500,100625,22500
317500,51000,22125
174375,118975,97275
370375,0,20250
142500,133825,114300
96950,79975,213700
267770,71140,51715
239494,73758,77373
176000,129625,85000
211013,143106,36506
161990,115160,113475
183975,129150,77500
238725,73400,78500
233650,18850,138125
62493,203464,124668
268825,45000,76800
284375,68750,37500
225195,77565,87865
249245,78540,62840
241739,66266,82620
203125,187500,0
176989,100512,113124
130125,258000,2500
251709,102782,36134
173687,68986,147952
242075,84700,63850
106500,138775,145350
176990,85840,127795
277749,67938,44938
105425,124100,161100
129375,261250,0
260125,74925,55575
202030,39760,148835
71000,140750,178875
292150,90200,8275
179038,94431,117156
121290,198633,70702
147300,118675,124650
67350,35025,288250
179125,100600,110900
174175,81300,135150
203850,136375,50400
180200,117675,92750
225375,98000,67250
277100,72475,41050
82916,109388,198321
265625,110000,15000
121550,170525,98550
83750,5000,301875
147253,155536,87836
196484,59419,134722
141741,16496,232388
261305,66860,62460
301375,51750,37500
136700,107600,146325
177350,43750,169525
361875,16050,12700
184764,81757,124104
153924,106785,129916
223047,67224,100354
200615,88580,101430
91750,108675,190200
77500,68925,244200
234215,47580,108830
243500,56250,90875
188035,120870,81720
170816,99692,120117
128851,75712,186062
151525,161650,77450
84296,216463,89866
172925,121450,96250
175976,92712,121937
216640,57915,116070
213900,119150,57575
94575,141675,154375
222273,64226,104126
172260,108647,109718
222570,85135,82920
294375,39375,56875
181050,123250,86325
120042,198666,71917
181800,95125,113700
140220,126450,123955
158500,58625,173500
163825,140400,86400
63188,150331,177106
164575,34625,191425
185225,116700,88700
256235,62770,71620
226998,137576,26051
195700,118125,76800
270250,66750,53625
161632,55284,173709
179225,72500,138900
112750,54150,223725
328125,22500,40000
390625,0,0
360000,21875,8750
282025,53700,54900
185197,101145,104283
340575,29950,20100
283200,63825,43600
290500,31600,68525
238245,59200,93180
207825,17500,165300
135000,161125,94500
215875,50800,123950
113735,205950,70940
226250,90000,74375
65060,154885,170680
261176,26809,102640
168229,122548,99848
262500,62750,65375
171070,123015,96540
68625,126000,196000
304950,14500,71175
169725,139325,81575
179694,25178,185753
225000,78750,86875
153405,150120,87100
116104,70614,203907
174475,180675,35475
187375,100450,102800
216825,50150,123650
108875,69250,212500
222251,155863,12511
286725,71100,32800
67000,222500,101125
178587,130094,81944
121250,92425,176950
64250,35050,291325
179125,124200,87300
31578,167869,191178
218075,86050,86500
160225,40500,189900
172937,94466,123222
115787,166187,108651
238250,152075,300
125220,262615,2790
249800,71625,69200
87660,175575,127390
199075,47350,144200
116250,33750,240625
135334,78188,177103
83425,65975,241225
263281,58422,68922
343750,0,46875
105315,74930,210380
156500,132425,101700
200325,72700,117600
166875,190000,33750
125225,117400,148000
352300,12600,25725
111825,128600,150200
124625,17500,248500
123125,60000,207500
228125,0,162500
184250,48700,157675
119250,189500,81875
