0,1,2
102231,178417,109977
139612,120855,130158
113694,109284,167647
129707,129914,131004
168511,110683,111431
229129,89789,71707
146097,130990,113538
184415,94985,111225
122329,145315,122981
118750,133360,138515
147756,129029,113840
168678,107242,114705
168812,110133,111680
154444,128127,108054
139172,113464,137989
134722,123649,132254
119930,130039,140656
117357,114274,158994
162135,118648,109842
122379,154082,114164
111350,117997,161278
163748,95410,131467
121740,95337,173548
115582,114103,160940
162024,112720,115881
126194,142552,121879
129314,109328,151983
107724,141608,141293
179257,97832,113536
120121,115959,154545
136929,124688,129008
118094,147461,125070
182778,115718,92129
145742,126766,118117
146205,130001,114419
167893,110647,112085
145067,118219,127339
125408,146119,119098
128233,120144,142248
140991,128578,121056
126900,135915,127810
185975,102859,101791
152863,117441,120321
129523,145265,115837
133546,145833,111246
145612,146686,98327
116883,138685,135057
152813,132165,105647
131466,122659,136500
144148,119210,127267
137126,142533,110966
172605,123128,94892
176675,133388,80562
157218,142453,90954
139806,123830,126989
109283,153587,127755
187448,94506,108671
84905,138141,167579
121771,142007,126847
136522,135491,118612
131597,132353,126675
147375,119713,123537
202663,98500,89462
162891,123929,103805
129262,160514,100849
128870,118869,142886
186371,102711,101543
160547,110200,119878
186945,82713,120967
134960,146264,109401
115471,185404,89750
149712,90935,149978
157303,117836,115486
134597,142291,113737
121230,121490,147905
147164,138416,105045
135243,140402,114980
126463,130900,133262
139035,116903,134687
137566,123973,129086
128103,132270,130252
127115,110211,153299
162135,130848,97642
163456,100704,126465
150393,119208,121024
125847,124388,140390
155083,127548,107994
168684,111195,110746
128933,123383,138309
100331,123848,166446
110756,140176,139693
140696,111010,138919
181200,103784,105641
130187,161719,98719
102206,133703,154716
130147,165064,95414
136712,132605,121308
155838,114223,120564
91656,176614,122355
137416,127927,125282
138022,126178,126425
165111,87492,138022
138209,121616,130800
129340,127120,134165
168487,100800,121338
149323,118892,122410
180861,104783,104981
109146,136424,145055
128761,106879,154985
153508,89724,147393
164403,107080,119142
131433,117072,142120
153205,110999,126421
157807,98608,134210
168048,117682,104895
166240,116121,108264
173990,126124,90511
143765,127621,119239
180592,110001,100032
178253,102817,109555
218664,93480,78481
160839,103260,126526
165534,99983,125108
143356,126322,120947
114148,122659,153818
149285,129952,111388
135417,119279,135929
136325,121291,133009
93575,134370,162680
157285,127922,105418
126517,135425,128683
149598,125245,115782
133322,105542,151761
122008,151794,116823
149504,124573,116548
142602,125281,122742
120773,126353,143499
165850,110571,114204
155625,113759,121241
136401,129861,124363
118508,136840,135277
136054,93429,161142
155274,174593,60758
164496,125467,100662
101749,122555,166321
167148,116364,107113
176516,102665,111444
127079,136267,127279
117602,103409,169614
121319,93170,176136
122188,134797,133640
108041,124958,157626
150282,127804,112539
148102,130236,112287
124700,116701,149224
106424,167063,117138
123007,149476,118142
176676,101390,112559
136593,133149,120883
153567,128886,108172
181690,96055,112880
173622,97586,119417
152434,133128,105063
141607,138266,110752
166393,114251,109981
124806,128372,137447
111141,176036,103448
152622,135278,102725
154591,113990,122044
155345,127976,107304
147122,132442,111061
111885,128382,150358
98812,185493,106320
201738,98345,90542
180051,121660,88914
144285,111488,134852
148085,113950,128590
151576,135430,103619
171685,108563,110377
125086,107024,158515
139513,105505,145607
154621,108058,127946
176518,108931,105176
152730,113699,124196
173310,107321,109994
135703,130871,124051
169994,110336,110295
105050,103775,181800
125855,134427,130343
122075,142564,125986
129673,128899,132053
141085,104248,145292
140083,132764,117778
152099,106790,131736
119843,139647,131135
141016,121448,128161
158328,96411,135886
169446,129902,91277
166392,113125,111108
135496,106113,149016
115785,155884,118956
131366,167579,91680
189695,106819,94111
128873,138458,123294
149656,127293,113676
129513,120043,141069
126944,129758,133923
145252,147734,97639
163548,121927,105150
225792,70130,94703
150452,124862,115311
139882,119975,130768
141695,121624,127306
97511,134056,159058
123855,142123,124647
154671,105889,130065
131068,137533,122024
95715,176509,118401
181493,99243,109889
137925,101908,150792
114845,123992,151788
125143,122288,143194
105376,130214,155035
119538,144111,126976
151228,125200,114197
141005,120516,129104
147176,118307,125142
144742,131975,113908
116819,188475,85331
120029,129980,140616
148279,131245,111101
98770,181541,110314
135504,119720,135401
124426,132989,133210
116179,113487,160959
141378,131981,117266
159255,109603,121767
109092,163385,118148
105768,151229,133628
114384,173669,102572
115072,116865,158688
132808,119362,138455
147677,118338,124610
129483,116418,144724
134020,124571,132034
123886,129499,137240
173125,107436,110064
138803,134057,117765
139099,130204,121322
141624,110374,138627
166126,122725,101774
138404,116597,135624
142321,115417,132887
150025,126154,114446
152061,122844,115720
141477,106026,143122
167973,110530,112122
143244,137102,110279
116714,134701,139210
61963,208973,119689
160160,105816,124649
140611,117011,133003
125931,139665,125029
108655,113970,168000
144146,115310,131169
111548,154924,124153
144360,120989,125276
156107,129405,105113
257939,66653,66033
211831,90206,88588
173261,124740,92624
114277,118512,157836
117429,138314,134882
162043,132387,96195
145266,125448,119911
150870,111415,128340
167911,115529,107185
136697,139415,114513
169591,117686,103348
182505,108378,99742
146061,134272,110292
127308,127912,135405
113712,141720,135193
150207,126986,113432
140062,130023,120540
126306,117409,146910
144131,127782,118712
119146,143697,127782
128309,133937,128379
167958,135414,87253
120072,164330,106223
138740,145511,106374
136922,108335,145368
122885,121125,146615
143734,119146,127745
94747,159631,136247
146658,123857,120110
140592,132973,117060
112103,140864,137658
143564,142346,104715
130724,135894,124007
180165,103883,106577
151520,115331,123774
133132,134955,122538
145573,126665,118387
144807,112417,133401
135867,139365,115393
267080,77444,46101
156123,104827,129675
146239,122231,122155
136415,117109,137101
88649,125561,176415
125871,142437,122317
149083,128556,112986
148056,121276,121293
171730,104846,114049
137209,110265,143151
148138,91914,150573
207596,79103,103926
160124,127292,103209
124806,150117,115702
139465,139141,112019
118123,140516,131986
209935,100669,80021
165621,121379,103625
113053,111183,166389
202595,102468,85562
154859,127908,107858
139293,148712,102620
167434,118521,104670
135131,106746,148748
167356,108719,114550
130195,131575,128855
121526,140861,128238
128780,130120,131725
161339,120701,108585
136782,130759,123084
114200,176152,100273
118482,118309,153834
175994,88522,126109
140671,117166,132788
154680,82891,153054
121528,122315,146782
139010,144178,107437
123125,140014,127486
143338,120502,126785
165014,114383,111228
190183,100467,99975
150491,109154,130980
139797,120268,130560
111077,173727,105821
98012,169013,123600
104027,124090,162508
129263,142259,119103
155778,110456,124391
134439,118040,138146
169296,113111,108218
148678,115883,126064
130441,133645,126539
134163,124435,132027
181420,107929,101276
144291,133298,113036
102837,167433,120355
145867,112166,132592
147427,113414,129784
134746,141545,114334
146926,100661,143038
129199,108083,153343
181750,103789,105086
197507,74680,118438
147443,146623,96559
130197,116317,144111
111249,132244,147132
163736,125325,101564
142572,118030,130023
112265,135575,142785
168110,123926,98589
210168,83177,97280
119675,149419,121531
136444,92195,161986
135080,132420,123125
124913,130430,135282
107265,191643,91717
269214,60951,60460
148486,119825,122314
115535,151374,123716
115206,128879,146540
179924,100457,110244
156541,115330,118754
154096,124099,112430
122831,129932,137862
139648,145945,105032
128451,135064,127110
124673,153620,112332
158421,117103,115101
131917,114276,144432
134527,133396,122702
121035,166686,102904
130649,113633,146343
134395,132934,123296
136822,123264,130539
160832,129704,100089
153158,127887,109580
163794,100574,126257
153045,100351,137229
158663,128609,103353
123179,142005,125441
130874,136207,123544
135390,116498,138737
164744,101080,124801
117240,156582,116803
168339,104296,117990
194829,101958,93838
173182,107985,109458
130795,126695,133135
118408,118775,153442
133568,149387,107670
150411,105120,135094
126521,122620,141484
134772,109833,146020
136287,139803,114535
156133,110728,123764
170134,114693,105798
142300,105605,142720
170508,111794,108323
167899,109556,113170
178993,108676,102956
149505,112210,128910
169129,104462,117034
113569,137426,139630
142675,127255,120695
147777,90405,152443
181473,101609,107543
202764,93435,94426
185605,110247,94773
187509,90807,112309
136676,153346,100603
138709,121809,130107
153047,114792,122786
137241,139822,113562
127739,128217,134669
130610,110778,149237
141374,133337,115914
135038,135797,119790
108745,101740,180140
143077,107228,140320
133142,149558,107925
161579,106490,122556
143623,134140,112862
129557,123790,137278
183518,108059,99048
136350,128045,126230
127413,125966,137246
162312,76584,151729
147894,126259,116472
140054,118968,131603
160343,115446,114836
119806,137900,132919
114079,130405,146141
133144,145896,111585
132594,133729,124302
127197,133903,129525
135872,122166,132587
172481,93668,124476
193092,104865,92668
142318,140639,107668
160449,108072,122104
135720,120783,134122
176528,111213,102884
123190,105695,161740
106258,127538,156829
160264,118398,111963
145258,119562,125805
236774,80526,73325
121772,170139,98714
122950,103438,164237
135395,135269,119961
160330,110015,120280
150083,131650,108892
151751,113905,124969
134557,147828,108240
132328,128938,129359
135290,158417,96918
158660,105193,126772
131380,147884,111361
163696,75486,151443
133049,132136,125440
173051,106358,111216
123925,129050,137650
132297,147647,110681
179809,93974,116842
133500,118451,138674
114384,155974,120267
123850,129390,137385
149096,117399,124130
154340,119584,116701
114669,164746,111210
158879,132382,99364
133983,137994,118648
175500,104614,110511
101680,189575,99370
123549,145514,121562
132105,125669,132851
121778,96829,172018
155956,123238,111431
139146,125833,125646
147294,128030,115301
144906,128139,117580
180411,109492,100722
162635,117975,110015
217147,84929,88549
168277,110728,111620
111963,140465,138197
173759,108982,107884
162525,113041,115059
125742,123595,141288
114580,136606,139439
147776,145079,97770
110577,142479,137569
113266,143957,133402
181594,92346,116685
152412,114999,123214
148044,125301,117280
126341,110583,153701
141450,130186,118989
128577,122961,139087
134884,109227,146514
143794,92320,154511
116025,125632,148968
161559,115667,113399
189325,122625,78675
131351,107027,152247
137588,139677,113360
177056,86096,127473
136198,116362,138065
143243,130843,116539
174661,113401,102563
120193,162815,107617
116615,160629,113381
123324,129528,137773
132096,133985,124544
138017,141717,110891
136556,127812,126257
116718,156232,117675
117124,153858,119643
146710,80462,163453
137334,128872,124419
143150,131428,116047
138471,129162,122992
137533,106049,147043
167527,101061,122037
153434,124445,112746
123271,97268,170086
180385,97216,113024
171725,78175,140725
149525,110887,130213
158945,104792,126888
140056,126805,123764
116229,124878,149518
189667,87686,113272
175189,85358,130078
156624,102075,131926
122483,128854,139288
160953,121169,108503
186949,97566,106110
122734,140381,127510
152933,127913,109779
180505,137687,72433
122841,126407,141377
120352,146008,124265
157541,113878,119206
154842,126473,109310
98501,154056,138068
141814,140074,108737
186465,73307,130853
131221,123573,135831
107718,164493,118414
169199,133976,87450
141052,142024,107549
134358,159253,97014
97536,161452,131637
103760,186510,100355
148700,119153,122772
171813,100151,118661
146737,106761,137127
238918,80518,71189
154848,127683,108094
178083,85644,126898
154932,106693,129000
134551,112962,143112
151136,107263,132226
150540,156716,83369
147347,119567,123711
122113,156141,112371
126230,142431,121964
134800,125002,130823
137356,129653,123616
176239,108385,106001
164901,111333,114391
132437,139418,118770
130682,108683,151260
161615,112940,116070
129451,119318,141856
154606,95703,140316
152270,134912,103443
193400,102085,95140
130826,124646,135153
141574,147677,101374
155963,127396,107266
120203,142817,127605
176924,99646,114055
126285,128213,136127
157049,108601,124975
111094,137002,142529
159540,121532,109553
123610,138493,128522
120785,124467,145373
160945,96331,133349
143624,127225,119776
145001,100708,144916
289192,43363,58070
127951,139988,122686
126725,137451,126449
124716,147803,118106
136431,130098,124096
128157,160101,102367
137924,140974,111727
165565,110949,114111
159778,120711,110136
148301,125309,117015
125985,131426,133214
200120,95164,95341
142113,127329,121183
193494,96824,100307
142502,127011,121112
178454,101710,110461
123278,146366,120981
131714,125473,133438
151336,110569,128720
190182,98128,102315
146122,121789,122714
159281,117357,113987
178075,87025,125525
153126,111892,125607
194755,105164,90706
145646,124690,120289
139514,128959,122152
122886,133649,134090
148203,141946,100476
128204,143728,118693
124248,133208,133169
189790,100361,100474
129905,138201,122519
160412,117809,112404
102257,107651,180717
171823,110875,107927
116178,168248,106199
158093,102007,130525
154900,136737,98988
152741,106743,131141
138200,164250,88175
150254,110805,129566
124599,148971,117055
197554,87452,105619
200849,86702,103074
141337,133223,116065
157725,119630,113270
154880,110809,124936
149939,103928,136758
167840,111605,111180
135664,146120,108841
171686,95379,123560
140144,116214,134267
134658,123885,132082
130456,153623,106546
126565,116342,147718
148172,130479,111974
125695,147099,117831
153421,128296,108908
145941,127166,117518
104375,140993,145257
162968,115127,112530
122329,164555,103741
135844,123628,131153
151706,120697,118222
147096,125293,118236
187194,103233,100198
141524,125338,123763
109473,196143,85009
159167,109511,121947
158480,124978,107167
122102,142360,126163
138591,162276,89758
181974,100300,108351
114212,154907,121506
188492,94694,107439
138851,115480,136294
152280,126725,111620
178491,108835,103299
129827,152434,108364
102118,174651,113856
184891,108934,96800
214517,84325,91783
128250,105703,156672
138847,120373,131405
127033,140272,123320
232976,79931,77718
127180,150315,113130
143280,131215,116130
138858,109231,142536
133256,134620,122749
141093,119239,130293
132103,131206,127316
138138,124125,128362
136136,138051,116438
190437,112002,88186
131072,139569,119984
153715,122385,114525
146642,142242,101741
154525,106663,129437
203738,87665,99222
102060,149608,138957
149169,127483,113973
136829,127112,126684
153732,95922,140971
136675,128827,125123
164661,99874,126090
126810,133182,130633
111151,157748,121726
133480,116667,140478
135680,145633,109312
135522,125300,129803
140471,135670,114484
132576,121385,136664
162912,102682,125031
146254,127429,116942
131010,105851,153764
137598,139187,113840
136016,103145,151464
129859,102764,158002
137707,133348,119570
153658,123915,113052
189768,86030,114827
127101,146144,117380
158526,107145,124954
151147,121656,117822
227981,73571,89073
125278,100937,164410
158557,108649,123419
160715,118738,111172
161305,98101,131219
152978,128679,108968
128886,113413,148326
110342,139043,141240
160312,94390,135923
136802,97634,156189
176052,106511,108062
132510,134449,123666
135439,138010,117176
131268,127778,131579
135047,114721,140857
132854,137060,120711
117416,157928,115281
121397,123295,145933
153032,110862,126731
144898,126170,119557
182494,99341,108790
113051,140408,137166
155605,115583,119437
147402,98438,144785
128987,126662,134976
109699,157926,123000
152601,114929,123095
133913,108168,148544
147041,137038,106546
221191,82580,86854
165889,156457,68279
147193,127183,116249
172223,109854,108548
126386,134379,129860
135879,128665,126081
121898,155393,113334
158830,129643,102152
172545,111054,107026
118716,105185,166724
116529,127307,146789
113816,163362,113447
120538,146254,123833
137304,133968,119353
183138,113190,94297
114830,137669,138126
157064,104558,129003
117234,114819,158572
195801,112318,82506
182852,93750,114023
123670,149226,117729
123377,162252,104996
159572,113245,117808
140516,120090,130019
130965,109412,150248
140816,115212,134597
202175,90031,98419
130221,130546,129858
124877,142008,123740
180436,100868,109321
111130,158895,120600
124338,138736,127551
154330,117038,119257
141396,132046,117183
138684,137692,114249
135327,114298,141000
131871,113188,145566
181707,103409,105509
173550,135899,81176
141575,117472,131578
113992,133130,143503
82214,224996,83415
173888,116851,99886
137466,137226,115933
132928,107075,150622
128740,119011,142874
119209,120183,151233
137164,118283,135178
135843,124979,129803
147820,122079,120726
131463,121851,137311
131071,132235,127319
143143,109113,138369
135641,139184,115800
154167,122485,113973
141311,116470,132844
153587,140564,96474
132961,117855,139809
182232,106555,101838
122380,161785,106460
128297,153449,108879
136176,128962,125487
167900,122732,99993
121609,154351,114665
156027,102958,131640
136246,134091,120288
151995,116545,122085
137365,121363,131897
101493,104209,184923
131502,86679,172444
166581,108089,115955
147325,103957,139343
136010,134239,120376
148184,120410,122031
143525,131424,115676
160153,114828,115644
154911,124534,111180
163669,106440,120516
110216,127111,153298
169472,106404,114749
129048,149354,112223
140522,123032,127071
133670,127591,129364
129972,128758,131895
155162,129354,106109
130331,142812,117482
130646,113694,146285
153381,130324,106920
102633,166230,121762
141057,124653,124915
164142,137527,88956
127324,143949,119352
185296,109236,96093
187049,109691,93885
155365,127784,107476
138078,109751,142796
194969,103197,92459
135046,139047,116532
138155,115848,136622
142880,131195,116550
122041,120418,148166
148705,130188,111732
131800,141664,117161
151014,110623,128988
133109,124129,133387
180433,98528,111664
131870,117866,140889
136652,115856,138117
151991,119276,119358
181720,77861,131044
133676,136810,120139
141022,130582,119021
138741,140491,111393
141758,121109,127758
134322,134157,122146
167409,109747,113469
160276,99432,130917
139624,122701,128300
157562,112662,120401
161383,112756,116486
144985,134240,111400
145106,112487,133032
155640,112276,122709
136168,127116,127341
106646,167004,116975
189267,93717,107641
208964,96057,85604
108407,180469,101749
120926,97493,172206
195345,99238,96042
161555,130411,98659
95615,125402,169608
131457,134858,124310
141812,125105,123708
143315,109973,137337
154931,127707,107987
135857,127684,127084
119797,146935,123893
141254,126078,123293
153791,128948,107886
132710,150173,107742
124201,126556,139868
125504,110543,154578
131611,126809,132205
150155,153753,86717
133221,107092,150312
171563,107161,111901
138785,114234,137606
165785,115813,109027
147270,106604,136751
168903,109458,112264
136518,86646,167461
148506,105245,136874
130814,104224,155587
145401,115145,130079
103528,139597,147500
152978,112029,125618
130621,144691,115313
131394,115603,143628
128480,133945,128200
137079,134470,119076
126549,115437,148639
106178,164324,120123
106581,139925,144119
149807,114737,126081
128024,120053,142548
142351,122452,125822
139488,104302,146835
138970,116322,135333
145665,139000,105960
138567,103237,148821
152442,128643,109540
141191,126829,122605
129175,130852,130598
140738,123632,126255
121031,169837,99757
121268,146849,122508
184707,90627,115291
164864,107699,118062
133665,143639,113321
142930,130666,117029
165708,98655,126262
165289,93493,131843
206383,95788,88454
127156,137751,125718
114635,102505,173485
160253,111781,118591
193664,89427,107534
130026,134123,126476
122309,151780,116536
121594,128568,140463
132693,153113,104819
172934,93647,124044
132966,111116,146543
134621,131337,124667
152840,113147,124638
150020,119168,121437
144436,145041,101148
152456,116742,121427
101252,139782,149591
150238,120847,119540
159666,120244,110715
153473,130536,106616
136316,123912,130397
118995,134432,137198
116211,110007,164407
127195,135039,128391
148446,115384,126795
149129,115361,126135
134413,132445,123767
146880,125653,118092
144333,115565,130727
123885,103999,162741
139652,133872,117101
171026,90752,128847
139461,121979,129185
127941,161739,100945
126974,154512,109139
149655,130362,110608
124237,65940,200448
125491,123544,141590
142238,118531,129856
146165,133373,111087
143812,122774,124039
222220,75778,92627
133645,119901,137079
153210,122017,115398
227658,90439,72528
130743,147940,111942
160100,118618,111907
140480,106669,143476
160944,122956,106725
169100,123651,97874
239853,94378,56394
140075,144336,106214
163991,128312,98322
129212,126237,135176
115047,130163,145415
125897,118256,146472
150133,118513,121979
127649,128803,134173
115026,124011,151588
138460,131927,120238
114980,156870,118775
125587,123823,141215
163282,116515,110828
156527,135142,98956
127998,158277,104350
144733,121574,124318
135198,139330,116097
116341,150994,123290
160197,109552,120876
115707,154689,120229
118678,110530,161417
165259,110660,114706
140310,131209,119106
124946,143592,122087
145209,119942,125474
141042,113437,136146
114175,110814,165636
166521,113714,110390
136405,129461,124759
167923,112116,110586
135042,119880,135703
147614,116792,126219
131261,122137,137227
198750,61975,129900
187276,100036,103313
137426,141980,111219
159786,107709,123130
147123,134794,108708
127853,156103,106669
156235,148607,85783
130777,135385,124463
126973,146400,117252
150384,100375,139866
131474,156778,102373
137202,167877,85546
123072,119753,147800
187377,118426,84822
152288,118063,120274
125990,128455,136180
112906,152302,125417
98925,133150,158550
193240,99462,97923
140549,156428,93648
181688,103643,105294
120791,153490,116344
138160,146112,106353
134930,105299,150396
135202,121493,133930
130719,131152,128754
129940,116938,143747
137513,135488,117624
216319,89170,85136
148034,120573,122018
246706,66183,77736
98587,156737,135301
153924,105897,130804
128164,127579,134882
137048,111979,141598
123372,146511,120742
92118,193854,104653
156662,112711,121252
156739,117649,116237
125531,153728,111366
122016,135097,133512
127556,125910,137159
148009,120325,122291
129743,122600,138282
146476,128143,116006
121213,135359,134053
155052,110151,125422
127361,151720,111544
110390,154224,126011
171004,114442,105179
122832,128540,139253
178445,75455,136725
172173,116737,101715
151309,126715,112601
164393,105336,120896
161219,114816,114590
135439,112407,142779
145266,129051,116308
115931,104354,170340
160785,133194,96646
141872,104374,144379
131793,123901,134931
127452,151743,111430
161006,116649,112970
132273,97976,160376
156890,121995,111740
143990,122879,123756
161634,137300,91691
135876,128223,126526
139695,141705,109225
183446,98156,109023
136455,142632,111538
111483,101559,177583
133131,126050,131444
126463,140175,123987
174648,152867,63110
126301,134766,129558
132275,150512,107838
154691,123263,112671
135824,121964,132837
125058,146916,118651
209828,84563,96234
131103,150471,109051
174890,120983,94752
137317,153652,99656
167798,92707,130120
130183,145693,114749
153436,136257,100932
114000,133997,142628
112366,133074,145185
124038,158044,108543
114529,139885,136211
131846,133260,125519
155306,107800,127519
172270,119599,98756
235875,60056,94694
163181,114302,113142
119325,162130,109170
158829,121342,110454
165855,113154,111616
151748,115257,123620
149149,127668,113808
142552,116453,131620
154679,124260,111686
115480,151244,123901
138585,117840,134200
151851,121194,117580
153816,102551,134258
115944,150107,124574
127622,138192,124811
120133,144253,126239
136143,122506,131976
135318,123337,131970
112964,122328,155333
162431,112523,115671
140624,123182,126819
134102,125499,131024
149657,126548,114420
189352,106086,95187
149695,103760,137170
135026,157755,97844
153927,104872,131826
211717,99980,78928
163961,105117,121547
109605,81980,199040
126575,138999,125051
126091,140795,123739
182600,93369,114656
125548,120121,144956
140194,111183,139248
115697,139383,135545
122798,168847,98980
172032,100910,117683
139534,112496,138595
187444,103635,99546
143488,123926,123211
132551,124888,133186
124688,134696,131241
126007,119365,145253
169943,88456,132226
119929,129155,141541
122508,134507,133610
151003,146552,93070
108359,176513,105753
139086,107539,144000
150838,129206,110581
158062,114244,118319
174668,118409,97548
172448,129110,89067
178658,97694,114273
147729,109974,132922
144109,128019,118497
191375,112013,87237
131092,124142,135391
119457,127750,143418
152975,113358,124292
146396,125637,118592
154584,104509,131532
114384,115935,160306
118629,118966,153030
144261,134263,112101
146102,129917,114606
111880,108611,170134
140898,85574,164153
153533,126442,110650
137933,112407,140285
145101,136835,108689
190944,103715,95966
123299,151226,116100
129374,110899,150352
141164,104359,145102
194309,98794,97522
111996,137185,141444
108680,146523,135422
153989,119481,117155
129004,159108,102513
112959,183118,94548
120366,163772,106487
155312,137990,97323
106148,111952,172525
166659,114203,109763
169379,118251,102995
134431,123679,132515
162053,110781,117791
143049,119037,128539
146614,112686,131325
129882,110131,150612
133099,117312,140214
161436,126615,102574
122567,129256,138802
135598,108847,146180
145077,115284,130264
142918,125595,122112
108080,167597,114948
142982,123213,124430
111398,163752,115475
138665,131702,120258
180445,89122,121058
80609,194030,115986
128194,129257,133174
203315,89469,97841
153704,117941,118980
144958,104949,140718
134631,136690,119304
155863,103774,130988
78982,156048,155595
162664,103114,124847
168804,112908,108913
154164,95417,141044
155198,111366,124061
171607,100754,118264
150938,125554,114133
136516,124116,129993
131034,99293,160298
184021,97781,108823
158792,114780,117053
141128,119297,130200
163022,114097,113506
139109,127851,123665
131949,120864,137812
113853,94512,182260
165390,116698,108537
128434,132603,129588
166664,89608,134353
145313,124836,120476
148368,111704,130553
107821,122638,160166
117597,151796,121232
114808,106908,168909
159826,135279,95520
127929,108104,154592
152291,126335,111999
156181,120901,113543
153290,94355,142980
129184,148975,112466
128996,138752,122877
175579,118914,96132
154395,113871,122359
181818,111847,96960
125625,141781,123219
117441,138867,134317
179838,104930,105857
156582,120175,113868
143405,123836,123384
145233,120357,125035
136420,115756,138449
124123,93361,173141
118819,119182,152624
141386,133832,115407
122048,144113,124464
141939,67148,181538
133272,91108,166245
121277,152261,117087
150424,129717,110484
163284,102319,125022
130075,127637,132913
140286,122673,127666
134056,143186,113383
151086,116766,122773
163188,120903,106534
90669,82640,217316
135157,165002,90466
128394,109758,152473
238256,71303,81066
162838,117241,110546
100806,169477,120342
150995,117578,122052
100453,182207,107965
170068,110771,109786
132304,132168,126153
135727,92437,162461
146299,119340,124986
168958,101017,120650
160202,114680,115743
174551,101158,114916
157984,101082,131559
115592,143536,131497
142376,124568,123681
112006,168195,110424
157773,117569,115283
128359,162321,99945
134162,129725,126738
197397,89504,103724
146941,124468,119216
135460,134857,120308
129859,116943,143823
136642,120819,133164
89288,213753,87584
137513,142759,110353
139317,127763,123545
217521,63674,109430
131598,142734,116293
163109,105399,122117
127510,122196,140919
132014,126822,131789
160299,129851,100475
137185,132158,121282
154016,128998,107611
144482,116976,129167
107657,183485,99483
205571,95130,89924
138143,130645,121837
109818,108442,172365
135543,131239,123843
120982,150809,118834
155657,106222,128746
138450,131319,120856
136984,116664,136977
151379,107381,131865
164751,116525,109349
170784,114234,105607
88647,105838,196140
128207,156011,106407
165022,115969,109634
139518,125542,125565
136790,119213,134622
117348,118077,155200
245115,81348,64162
167495,103962,119168
89481,180510,120634
99739,168703,122183
131394,126624,132607
170393,130883,89349
117910,121015,151700
134778,98394,157453
103969,186654,100002
139272,133656,117697
155463,108032,127130
146611,137369,106645
178548,97880,114197
159306,98924,132395
114009,126819,149797
142517,116587,131521
134161,141531,114933
133168,136574,120883
114093,161182,115350
125009,121583,144033
186339,105488,98798
138227,137657,114741
147216,113825,129584
110269,143951,136405
95370,147655,147600
133146,124878,132601
146232,127121,117272
113045,163878,113702
131912,112001,146712
134790,111619,144216
155498,142256,92871
144467,121641,124517
154189,120724,115712
158258,118685,113682
139164,139064,112397
188641,146725,55259
148966,121399,120260
133950,70395,186280
190143,92335,108147
190099,103317,97209
133612,109514,147499
121088,119464,150073
186729,105258,98638
148196,119391,123038
170136,129849,90640
134441,129536,126648
139162,128010,123453
122532,137360,130733
105955,113834,170836
166319,98521,125785
151313,128334,110978
164717,120999,104909
180594,97901,112130
118515,113346,158764
124381,149870,116374
140427,115820,134378
138980,149560,102085
148943,113400,128282
158571,78072,153982
148302,123174,119149
91993,218242,80390
146735,128983,114907
120030,149518,121077
98159,202884,89582
153069,134059,103497
136950,145983,107692
176876,114153,99596
199906,94676,96043
144180,134690,111755
136065,141054,113506
125612,151933,113080
143721,115619,131285
173821,114716,102088
90112,173987,126526
172826,116519,101280
146112,139117,105396
132666,138718,119241
192766,118734,79125
169475,106465,114685
142355,106568,141702
138950,115942,135733
121463,144444,124718
122662,156799,111164
109162,135568,145895
113350,99844,177431
126950,95635,168040
92901,113203,184521
119384,153483,117758
125164,132294,133167
138655,129028,122942
98278,115468,176879
198035,111865,80725
161183,90801,138641
164974,108278,117373
112553,149254,128818
133352,105337,151936
165861,117222,107542
154830,118653,117142
160677,114546,115402
130417,112035,148173
136411,120859,133355
98844,89587,202194
127573,107964,155088
184568,99405,106652
170529,111146,108950
139353,124827,126445
150394,115201,125030
165876,107837,116912
128370,118279,143976
128821,115269,146535
161655,126890,102080
106142,121735,162748
201818,99118,89689
149725,117917,122983
131083,128564,130978
125770,145132,119723
121680,136721,132224
129953,126544,134128
131956,117332,141337
149235,137116,104274
143932,155818,90875
133164,132693,124768
167786,110316,112523
121141,168277,101207
156643,135136,98846
139488,128195,122942
117966,170423,102236
136746,133670,120209
121363,131393,137869
217448,93219,79958
123895,139819,126911
134078,104840,151707
159809,120645,110171
121045,105990,163590
121014,143318,126293
144775,105510,140340
164681,140153,85791
125842,101293,163490
128178,138991,123456
121665,140302,128658
128990,131046,130589
124722,140499,125404
141844,140032,108749
173787,112031,104807
123203,154162,113260
143239,137887,109499
125951,135787,128887
154496,117582,118547
155255,116129,119241
134249,133226,123150
153396,125182,112047
184915,97325,108385
108721,145339,136565
110023,108412,172190
140695,141760,108170
134889,140643,115093
125589,157657,107379
147691,135557,107377
114610,142086,133929
138157,121326,131142
126309,110223,154093
209257,106371,74997
112445,163584,114596
160940,125290,104395
150643,131620,108362
93242,112607,184776
112063,142478,136084
106662,166294,117669
230068,67634,92923
136985,125069,128571
106438,171700,112487
163684,107905,119036
187804,83112,119709
130131,143593,116901
96735,115982,177908
107697,116284,166644
107861,149365,133399
145720,101626,143279
156198,152927,81500
160933,102918,126774
136195,136826,117604
150692,128011,111922
122580,145221,122824
110340,183556,96729
103743,143230,143652
178862,106543,105220
101372,191070,98183
136202,154384,100039
207575,99189,83861
146652,105406,138567
156527,129008,105090
139069,133155,118401
135044,111315,144266
130339,113112,147174
179707,96996,113922
122791,129559,138275
