0,1,2
109589,55593,225443
170375,70900,149350
119700,81150,189775
80487,34112,276026
114373,158913,117339
220897,45064,124664
50567,143262,196796
49280,30955,310390
104007,63650,222968
80250,61500,248875
96875,74900,218850
120750,103325,166550
64575,73350,252700
96887,69587,224151
101125,131675,157825
138375,96950,155300
116231,68347,206047
129174,82118,179333
138795,110490,141340
45150,56575,288900
26250,19800,344575
166408,39358,184859
69145,60600,260880
102546,156813,131266
128963,134799,126863
144642,95455,150528
145075,124100,121450
58370,52995,279260
147482,56356,186787
119258,71824,199543
54775,55300,280550
183400,54875,152350
166575,78000,146050
132113,98556,159956
139300,78300,173025
102455,84280,203890
152795,66065,171765
93100,169100,128425
93425,60575,236625
111800,42925,235900
150607,75888,164130
86350,104450,199825
85030,41855,263740
220425,76825,93375
93770,72985,223870
172005,112710,105910
157098,109280,124247
16200,34000,340425
126158,46708,217759
90325,129525,170775
243450,34375,112800
126300,22025,242300
158450,61775,170400
108947,74189,207489
103296,98631,188698
115000,103125,172500
153525,65900,171200
90475,11700,288450
71232,62433,256960
158825,26350,205450
145840,127280,117505
100796,176532,113297
68125,100000,222500
118875,79975,191775
90850,117275,182500
99525,150758,140342
20625,21250,348750
89975,88250,212400
115150,115600,159875
167285,49350,173990
100035,58554,232036
109227,90316,191082
54775,72029,263821
120675,70600,199350
197767,76990,115868
161450,86050,143125
127038,102664,160923
80188,35138,275299
77865,106765,205995
79860,122760,188005
104646,153446,132533
159667,83550,147408
86625,120500,183500
98948,126287,165390
134601,117972,138052
204024,109846,76755
122629,102804,165192
96015,84229,210381
121825,116825,151975
135488,98038,157099
93517,108004,189104
147750,74500,168375
143374,81049,166202
97441,68996,224188
0,0,390625
68514,30936,291175
77550,101425,211650
132025,159850,98750
81565,152733,156327
127625,110400,152600
104250,99000,187375
131531,67440,191654
100925,34925,254775
61275,49450,279900
102109,100026,188490
168100,51925,170600
164083,73083,153459
96708,63458,230459
21125,20250,349250
168780,64560,157285
139426,123224,127975
90100,135815,164710
80405,35278,274942
79450,85950,225225
8475,26750,355400
98250,115475,176900
140875,161925,87825
158887,73662,158076
188815,78990,122820
125164,66036,199425
116245,124210,150170
104475,75400,210750
205050,39100,146475
131000,102200,157425
77165,57790,255670
197018,79866,113741
60142,50842,279641
0,0,390625
118900,117650,154075
65254,204379,120992
145075,66450,179100
80625,75750,234250
63500,97275,229850
69093,143019,178513
94375,160500,135750
87875,117050,185700
144100,122865,123660
134177,117034,139414
103325,102875,184425
132673,154199,103753
112340,45486,232799
110111,53142,227372
54100,122650,213875
120125,27825,242675
37975,15800,336850
74884,114714,201027
179565,47530,163530
108760,115060,166805
73419,107994,209212
223554,62327,104744
123550,168675,98400
85275,63600,241750
125000,0,265625
206725,57300,126600
107200,88825,194600
72875,4875,312875
114540,88170,187915
103848,173029,113748
53280,97730,239615
112855,105490,172280
126480,101130,163015
102325,104570,183730
73727,206329,110569
54625,116750,219250
124500,122550,143575
131672,107546,151407
81875,98000,210750
120785,79110,190730
112730,112520,165375
