T1,T2,T3
0.14715392,0.66319616,0.18964992
0.57696,0.14976,0.27328
0.0592,0.7168,0.224
0.26180352,0.5412352,0.19696128
0.3786752,0.3487616,0.2725632
0.55296768,0.21193216,0.23510016
0.626752,0.292992,0.080256
0.36187904,0.40091648,0.23720448
0.5488,0.240768,0.210432
0.42475776,0.16542976,0.40981248
0.666432,0.085184,0.248384
0.493504,0.413312,0.093184
0.429312,0.28736,0.283328
0.56096,0.15744,0.2816
0.22944,0.64928,0.12128
0.65887232,0.08850432,0.25262336
0.3769984,0.1899904,0.4330112
0.85792,0.081792,0.060288
0.1581696,0.7357952,0.1060352
0.970048,0.005376,0.024576
0.752,0.11008,0.13792
0.41957888,0.13147648,0.44894464
0.9024,0.05824,0.03936
0.40448,0.20672,0.3888
0.5696,0.128,0.3024
0.65984,0.19008,0.15008
0.3696,0.104,0.5264
0.156672,0.045888,0.79744
0.3830784,0.3726592,0.2442624
0.5616,0.1792,0.2592
0.584,0.22208,0.19392
0.4447104,0.3534592,0.2018304
0.445248,0.329216,0.225536
0.1664,0.013056,0.820544
0.19952896,0.61385728,0.18661376
0.53794048,0.15172352,0.310336
0.546816,0.3904,0.062784
0.6694656,0.2108032,0.1197312
0.471168,0.416704,0.112128
0.401472,0.278528,0.32
0.32627712,0.29618176,0.37754112
0.75232,0.131072,0.116608
0.46417664,0.27870464,0.25711872
0.8128,0.1536,0.0336
0.4548096,0.2245632,0.3206272
0.316928,0.165568,0.517504
0.159296,0.203264,0.63744
0.36182528,0.17239552,0.4657792
0.25845248,0.51247104,0.22907648
0.47072,0.28992,0.23936
0.167488,0.313344,0.519168
0.74295552,0.14932224,0.10772224
0.23664128,0.57481216,0.18854656
0.5952,0.0368,0.368
0.5888,0.2880896,0.1231104
0.315776,0.336064,0.34816
0.22080512,0.29378304,0.48541184
0.398656,0.33504,0.266304
0.4360704,0.3689728,0.1949568
0.35586304,0.27996928,0.36416768
0.319296,0.192896,0.487808
0.27931136,0.38633728,0.33435136
0.43117568,0.20570368,0.36312064
0.420224,0.376,0.203776
0.2427392,0.5001856,0.2570752
0.806528,0.162176,0.031296
0.796608,0.085696,0.117696
0.3792,0.50272,0.11808
0.75285248,0.11403776,0.13310976
0.4713984,0.2197632,0.3088384
0.970304,0.027648,0.002048
0.37959424,0.10336768,0.51703808
0.1352064,0.4158592,0.4489344
0.50327552,0.2659328,0.23079168
0.71040256,0.06428672,0.22531072
0.339136,0.413952,0.246912
0.14327808,0.29214208,0.56457984
0.147904,0.09344,0.758656
0.36321792,0.1878784,0.44890368
0.39456,0.570944,0.034496
0.473536,0.35648,0.169984
0.18623232,0.38747904,0.42628864
0.505792,0.129408,0.3648
0.48524288,0.24250624,0.27225088
0.55264,0.1792,0.26816
0.500672,0.172928,0.3264
0.306688,0.215232,0.47808
0.16540672,0.3173248,0.51726848
0.544064,0.279296,0.17664
0.356288,0.419072,0.22464
0.69951744,0.10544128,0.19504128
0.4784384,0.1859584,0.3356032
0.68,0.0,0.32
0.45952,0.2032,0.33728
0.39136,0.224896,0.383744
0.185216,0.263168,0.551616
0.4329856,0.23390208,0.33311232
0.39598848,0.45527552,0.148736
0.570112,0.4048,0.025088
0.32273152,0.50128896,0.17597952
0.23616,0.185024,0.578816
0.344,0.468864,0.187136
0.6532096,0.3028992,0.0438912
0.4096,0.363264,0.227136
0.34976,0.590784,0.059456
0.40441344,0.36435712,0.23122944
0.39178752,0.43133696,0.17687552
0.21408,0.48768,0.29824
0.447872,0.327552,0.224576
0.281408,0.255872,0.46272
0.214976,0.311808,0.473216
0.599872,0.284416,0.115712
0.79648,0.182784,0.020736
0.630016,0.184,0.185984
0.4651648,0.2733056,0.2615296
0.224704,0.182464,0.592832
0.18006272,0.14270464,0.67723264
0.23488,0.20512,0.56
0.2213376,0.2304256,0.5482368
0.6019072,0.2257152,0.1723776
0.29191936,0.33247488,0.37560576
0.50368,0.355392,0.140928
0.374784,0.197056,0.42816
0.619392,0.22432,0.156288
0.6255488,0.0991232,0.275328
0.2806016,0.4841088,0.2352896
0.92448,0.04096,0.03456
0.37723904,0.22639104,0.39636992
0.18208,0.73472,0.0832
0.31272192,0.18313984,0.50413824
0.1456384,0.5326464,0.3217152
0.23410944,0.70752256,0.058368
0.73632,0.13244672,0.13123328
0.37893888,0.21865216,0.40240896
0.35008,0.40704,0.24288
0.09748992,0.17006592,0.73244416
0.51542528,0.30523136,0.17934336
0.629952,0.0768,0.293248
0.5533184,0.360384,0.0862976
0.31872,0.41344,0.26784
0.54304,0.28288,0.17408
0.60130048,0.254208,0.14449152
0.15072,0.33536,0.51392
0.5314688,0.3097856,0.1587456
0.2585344,0.28754688,0.45391872
0.426688,0.489216,0.084096
0.603648,0.05792,0.338432
0.49312,0.321792,0.185088
0.55328,0.206144,0.240576
0.5931008,0.1721856,0.2347136
0.4399232,0.1947776,0.3652992
0.45151488,0.34320384,0.20528128
0.905472,0.004608,0.08992
0.41739776,0.27949312,0.30310912
0.4565376,0.32230656,0.22115584
0.24588032,0.30526464,0.44885504
0.44448,0.22208,0.33344
0.5286144,0.2083968,0.2629888
0.40806144,0.46572544,0.12621312
0.4189568,0.286144,0.2948992
0.5998976,0.1859712,0.2141312
0.28379392,0.36612096,0.35008512
0.69961472,0.27731456,0.02307072
0.543552,0.226048,0.2304
0.60381952,0.21037568,0.1858048
0.976,0.0,0.024
0.144,0.540864,0.315136
0.24832,0.546112,0.205568
0.347904,0.291904,0.360192
0.63223552,0.18253824,0.18522624
0.49888,0.157824,0.343296
0.365632,0.303168,0.3312
0.6064,0.116864,0.276736
0.468288,0.176512,0.3552
0.43838208,0.17715456,0.38446336
0.935808,0.007424,0.056768
0.69796096,0.08851456,0.21352448
0.2848,0.673664,0.041536
0.547008,0.124544,0.328448
0.14162944,0.17733632,0.68103424
0.64224,0.2016,0.15616
0.33920512,0.25685504,0.40393984
0.3855104,0.20063744,0.41385216
0.57606912,0.13631744,0.28761344
