T1,T2,T3
"(O,(P1,(P2,P3)));","(O,(P2,(P1,P3)));","(O,(P3,(P1,P2)));"
0.242,0.475,0.283
0.242,0.475,0.283
0.118,0.571,0.311
0.118,0.571,0.311
0.118,0.571,0.311
0.118,0.529,0.353
0.16,0.613,0.227
0.16,0.613,0.227
0.118,0.655,0.227
0.118,0.655,0.227
0.118,0.655,0.227
0.104,0.655,0.241
0.166,0.607,0.227
0.154,0.652,0.194
0.154,0.652,0.194
0.154,0.652,0.194
0.154,0.652,0.194
0.168,0.627,0.205
0.168,0.627,0.205
0.168,0.627,0.205
0.274,0.469,0.257
0.244,0.481,0.275
0.251,0.447,0.302
0.251,0.447,0.302
0.177,0.349,0.474
0.216,0.337,0.447
0.218,0.335,0.447
0.218,0.335,0.447
0.2852,0.3218,0.393
0.2586,0.3212,0.4202
0.2698,0.3788,0.3514
0.2698,0.3788,0.3514
0.2838,0.3788,0.3374
0.2838,0.3788,0.3374
0.3378,0.3596,0.3026
0.3448,0.3106,0.3446
0.3308,0.3246,0.3446
0.2712,0.3544,0.3744
0.2712,0.3544,0.3744
0.2408,0.3056,0.4536
0.218,0.32,0.462
0.213,0.363,0.424
0.213,0.318,0.469
0.213,0.309,0.478
0.258,0.309,0.433
0.258,0.309,0.433
0.258,0.309,0.433
0.258,0.309,0.433
0.369,0.189,0.442
0.401,0.189,0.41
0.361,0.299,0.34
0.361,0.299,0.34
0.361,0.29,0.349
0.346,0.314,0.34
0.317,0.332,0.351
0.317,0.332,0.351
0.317,0.332,0.351
0.3166,0.3436,0.3398
0.3816,0.337,0.2814
0.3781,0.3685,0.2534
0.3253,0.3709,0.3038
0.3554,0.3572,0.2874
0.3584,0.3152,0.3264
0.3544,0.3392,0.3064
0.4042,0.3404,0.2554
0.3538,0.3476,0.2986
0.313,0.382,0.305
0.2992,0.3938,0.307
0.3094,0.3814,0.3092
0.3036,0.3852,0.3112
0.324,0.3604,0.3156
0.3138,0.3728,0.3134
0.35,0.3312,0.3188
0.3532,0.3172,0.3296
0.3508,0.3188,0.3304
0.3538,0.3188,0.3274
0.3598,0.3128,0.3274
0.382,0.288,0.33
0.312,0.308,0.38
0.296,0.304,0.4
0.292,0.304,0.404
0.292,0.304,0.404
0.292,0.304,0.404
0.292,0.304,0.404
0.332,0.252,0.416
0.323,0.21,0.467
0.296,0.219,0.485
0.306,0.255,0.439
0.266,0.228,0.506
0.266,0.222,0.512
0.269,0.229,0.502
0.259,0.19,0.551
0.259,0.184,0.557
0.259,0.184,0.557
0.259,0.184,0.557
0.269,0.223,0.508
0.262,0.228,0.51
0.3268,0.2019,0.4713
0.4348,0.1643,0.4009
0.4912,0.2307,0.2781
0.4912,0.2307,0.2781
0.4912,0.2307,0.2781
0.4644,0.2487,0.2869
0.4566,0.2633,0.2801
0.4494,0.2669,0.2837
0.4806,0.2768,0.2426
0.539,0.2122,0.2488
0.5136,0.2178,0.2686
0.5272,0.211,0.2618
0.5294,0.2094,0.2612
0.4646,0.2126,0.3228
0.4586,0.2126,0.3288
0.4296,0.2608,0.3096
0.4296,0.2608,0.3096
0.364,0.2976,0.3384
0.384,0.2494,0.3666
0.3782,0.2909,0.3309
0.3812,0.2909,0.3279
0.4466,0.277,0.2764
0.4382,0.2812,0.2806
0.4168,0.2648,0.3184
0.3778,0.2604,0.3618
0.3778,0.2604,0.3618
0.3778,0.2604,0.3618
0.3778,0.2604,0.3618
0.3778,0.2604,0.3618
0.3808,0.2644,0.3548
0.3808,0.2604,0.3588
0.4084,0.2476,0.344
0.4084,0.2476,0.344
0.424,0.2922,0.2838
0.424,0.2922,0.2838
0.3832,0.3234,0.2934
0.3832,0.3234,0.2934
0.4172,0.2944,0.2884
0.4058,0.3016,0.2926
0.4058,0.3016,0.2926
0.4058,0.3016,0.2926
0.4078,0.3086,0.2836
0.3162,0.2858,0.398
0.4724,0.2672,0.2604
0.4408,0.272,0.2872
0.4408,0.272,0.2872
0.4332,0.2974,0.2694
0.4332,0.2974,0.2694
0.4332,0.2974,0.2694
0.3688,0.3142,0.317
0.3688,0.3142,0.317
0.3688,0.3142,0.317
0.3076,0.412,0.2804
0.1928,0.43,0.3772
0.1928,0.454,0.3532
0.1928,0.454,0.3532
0.2156,0.443,0.3414
0.2194,0.4042,0.3764
0.2214,0.3812,0.3974
0.2116,0.4236,0.3648
0.2116,0.4236,0.3648
0.2116,0.4236,0.3648
0.2116,0.4236,0.3648
0.2554,0.354,0.3906
0.2554,0.354,0.3906
0.2634,0.31,0.4266
0.2534,0.3042,0.4424
0.2534,0.3042,0.4424
0.2094,0.3222,0.4684
0.2682,0.2646,0.4672
0.2682,0.2646,0.4672
0.2688,0.2224,0.5088
0.2616,0.2488,0.4896
0.2616,0.2488,0.4896
0.228,0.22,0.552
0.22,0.22,0.56
0.272,0.253,0.475
0.272,0.241,0.487
0.272,0.241,0.487
0.272,0.241,0.487
0.3184,0.2138,0.4678
0.4232,0.1914,0.3854
0.4024,0.2042,0.3934
0.4024,0.2012,0.3964
0.4064,0.2116,0.382
0.3216,0.3196,0.3588
0.296,0.3504,0.3536
0.2744,0.3916,0.334
0.2858,0.3994,0.3148
0.3188,0.2524,0.4288
0.3582,0.25,0.3918
0.3582,0.25,0.3918
0.3582,0.25,0.3918
0.3762,0.256,0.3678
0.3961,0.2405,0.3634
0.4282,0.2234,0.3484
0.4282,0.2234,0.3484
0.4011,0.242,0.3569
0.4011,0.242,0.3569
0.4322,0.2224,0.3454
0.4322,0.2224,0.3454
0.4613,0.2022,0.3365
0.522,0.1852,0.2928
0.4404,0.2788,0.2808
0.475,0.2536,0.2714
0.4022,0.2908,0.307
0.4256,0.2692,0.3052
0.3808,0.3468,0.2724
0.3706,0.34,0.2894
0.3706,0.34,0.2894
0.3706,0.34,0.2894
0.3706,0.34,0.2894
0.338,0.3576,0.3044
0.3524,0.366,0.2816
0.3524,0.366,0.2816
0.373,0.3318,0.2952
0.3506,0.3376,0.3118
0.3328,0.3416,0.3256
0.241,0.4226,0.3364
0.239,0.4246,0.3364
0.2477,0.4113,0.341
0.2324,0.3972,0.3704
0.2343,0.4043,0.3614
0.2343,0.4043,0.3614
0.2471,0.5001,0.2528
0.2653,0.4787,0.256
0.2551,0.4373,0.3076
0.2218,0.4718,0.3064
0.2218,0.4718,0.3064
0.2242,0.4552,0.3206
0.2266,0.481,0.2924
0.2266,0.481,0.2924
0.2266,0.481,0.2924
0.215,0.4618,0.3232
0.2419,0.5044,0.2537
0.2642,0.4805,0.2553
0.2822,0.4596,0.2582
0.2822,0.4596,0.2582
0.2806,0.4625,0.2569
0.3109,0.4197,0.2694
0.3109,0.4197,0.2694
0.3695,0.3421,0.2884
0.3737,0.3299,0.2964
0.3737,0.3299,0.2964
0.3777,0.3219,0.3004
0.3922,0.3064,0.3014
0.3798,0.2926,0.3276
0.3798,0.2926,0.3276
0.3798,0.2926,0.3276
0.3798,0.2926,0.3276
0.4096,0.2757,0.3147
0.4096,0.2757,0.3147
0.4096,0.2757,0.3147
0.4096,0.2757,0.3147
0.4282,0.2406,0.3312
0.4142,0.2416,0.3442
0.487,0.2348,0.2782
0.4612,0.2432,0.2956
0.4612,0.2432,0.2956
0.4464,0.2494,0.3042
0.4484,0.2493,0.3023
0.4444,0.2483,0.3073
0.3929,0.2712,0.3359
0.3919,0.2712,0.3369
0.3828,0.2769,0.3403
0.3852,0.2672,0.3476
0.3852,0.2672,0.3476
0.3684,0.2664,0.3652
0.3789,0.2554,0.3657
0.3772,0.2684,0.3544
0.4156,0.232,0.3524
0.4196,0.224,0.3564
0.4196,0.224,0.3564
0.4196,0.224,0.3564
0.368,0.2168,0.4152
0.368,0.2168,0.4152
0.374,0.2486,0.3774
0.3951,0.2472,0.3577
0.3951,0.2472,0.3577
0.3951,0.2472,0.3577
0.3739,0.2548,0.3713
0.3739,0.2548,0.3713
0.3739,0.2548,0.3713
0.2947,0.2398,0.4655
0.2974,0.2425,0.4601
0.3001,0.2452,0.4547
0.3013,0.225,0.4737
0.3013,0.225,0.4737
0.3082,0.2124,0.4794
0.3048,0.2216,0.4736
0.3048,0.2216,0.4736
0.29,0.224,0.486
0.29,0.224,0.486
0.2882,0.2366,0.4752
0.2882,0.2446,0.4672
0.301,0.2504,0.4486
0.2649,0.2365,0.4986
0.2778,0.208,0.5142
0.2778,0.208,0.5142
0.2778,0.208,0.5142
0.256,0.189,0.555
0.256,0.189,0.555
0.2884,0.2144,0.4972
0.2898,0.2046,0.5056
0.213,0.1658,0.6212
0.2304,0.1646,0.605
0.2304,0.1646,0.605
0.246,0.1844,0.5696
0.247,0.19,0.563
0.25,0.187,0.563
0.2335,0.1905,0.576
0.2335,0.1905,0.576
0.207,0.199,0.594
0.207,0.199,0.594
0.207,0.199,0.594
0.227,0.187,0.586
0.264,0.21,0.526
0.248,0.218,0.534
0.248,0.2316,0.5204
0.228,0.2138,0.5582
0.2296,0.1926,0.5778
0.2546,0.2196,0.5258
0.2534,0.2262,0.5204
0.2534,0.2262,0.5204
0.2834,0.2162,0.5004
0.2834,0.2162,0.5004
0.2524,0.1912,0.5564
0.2214,0.1662,0.6124
0.1856,0.1438,0.6706
0.1856,0.1438,0.6706
0.1494,0.1792,0.6714
0.1494,0.1792,0.6714
0.1494,0.1792,0.6714
0.17,0.194,0.636
0.215,0.223,0.562
0.222,0.255,0.523
0.23,0.252,0.518
0.23,0.252,0.518
0.22,0.188,0.592
0.2276,0.1828,0.5896
0.2596,0.2068,0.5336
0.2376,0.2096,0.5528
0.2328,0.2048,0.5624
0.2307,0.2027,0.5666
0.2307,0.2027,0.5666
0.3147,0.1939,0.4914
0.3309,0.1981,0.471
0.2884,0.187,0.5246
0.2468,0.2326,0.5206
0.2458,0.2324,0.5218
0.2128,0.2315,0.5557
0.2225,0.2879,0.4896
0.2225,0.2879,0.4896
0.2274,0.2886,0.484
0.2244,0.2976,0.478
0.1938,0.3322,0.474
0.1918,0.3454,0.4628
0.1998,0.3394,0.4608
0.1998,0.3394,0.4608
0.1998,0.3394,0.4608
0.1998,0.3394,0.4608
0.2444,0.3282,0.4274
0.2444,0.3282,0.4274
0.3068,0.2538,0.4394
0.3284,0.2966,0.375
0.3284,0.2966,0.375
0.3284,0.2966,0.375
0.3284,0.2966,0.375
0.3284,0.2966,0.375
0.3584,0.2786,0.363
0.3428,0.2338,0.4234
0.3428,0.2338,0.4234
0.3428,0.2338,0.4234
0.3428,0.2338,0.4234
0.3332,0.188,0.4788
0.3332,0.188,0.4788
0.3736,0.1828,0.4436
0.3736,0.1828,0.4436
0.3592,0.1292,0.5116
0.3484,0.1234,0.5282
0.3484,0.1234,0.5282
0.368,0.134,0.498
0.368,0.134,0.498
0.3562,0.124,0.5198
0.4222,0.163,0.4148
0.277,0.1402,0.5828
0.277,0.1402,0.5828
0.2652,0.1704,0.5644
0.2856,0.1712,0.5432
0.2652,0.1704,0.5644
0.2652,0.1704,0.5644
0.2856,0.1712,0.5432
0.2652,0.1704,0.5644
0.2652,0.1704,0.5644
0.2652,0.1644,0.5704
0.2352,0.1704,0.5944
0.2278,0.1464,0.6258
0.2128,0.1414,0.6458
0.2324,0.1814,0.5862
0.2128,0.1414,0.6458
0.2158,0.1364,0.6478
0.1702,0.1308,0.699
0.1588,0.1368,0.7044
0.1588,0.1368,0.7044
0.066,0.184,0.75
0.084,0.208,0.708
0.084,0.208,0.708
0.084,0.208,0.708
0.09,0.208,0.702
0.094,0.218,0.688
0.1332,0.1876,0.6792
0.1332,0.1876,0.6792
0.1444,0.1728,0.6828
0.1444,0.1728,0.6828
0.1524,0.1888,0.6588
0.1332,0.1464,0.7204
0.1158,0.1282,0.756
0.1158,0.1282,0.756
0.1158,0.1282,0.756
0.1158,0.1282,0.756
0.1158,0.1282,0.756
0.1158,0.1282,0.756
0.1275,0.126,0.7465
0.1015,0.0805,0.818
0.111,0.067,0.822
0.111,0.067,0.822
0.111,0.067,0.822
0.175,0.043,0.782
0.29,0.237,0.473
0.29,0.237,0.473
0.2838,0.2426,0.4736
0.2838,0.2426,0.4736
0.2838,0.2426,0.4736
0.2838,0.2426,0.4736
0.2668,0.3006,0.4326
0.2228,0.3254,0.4518
0.2872,0.2966,0.4162
0.2228,0.3254,0.4518
0.2188,0.3204,0.4608
0.2188,0.3204,0.4608
0.222,0.298,0.48
0.222,0.298,0.48
0.222,0.298,0.48
0.222,0.298,0.48
0.222,0.298,0.48
0.262,0.266,0.472
0.262,0.271,0.467
0.325,0.208,0.467
0.325,0.208,0.467
0.357,0.209,0.434
0.357,0.209,0.434
0.325,0.208,0.467
0.313,0.226,0.461
0.313,0.226,0.461
0.313,0.223,0.464
0.313,0.293,0.394
0.313,0.293,0.394
0.3942,0.2174,0.3884
0.3942,0.2174,0.3884
0.4602,0.1314,0.4084
0.4602,0.1314,0.4084
0.4178,0.1706,0.4116
0.4178,0.1706,0.4116
0.3848,0.2176,0.3976
0.3668,0.226,0.4072
0.3668,0.226,0.4072
0.3032,0.3164,0.3804
0.338,0.279,0.383
0.3055,0.3125,0.382
0.3055,0.3125,0.382
0.3055,0.3125,0.382
0.3055,0.3125,0.382
0.3055,0.3125,0.382
0.2705,0.3335,0.396
0.2725,0.3115,0.416
0.2725,0.3115,0.416
0.2985,0.2915,0.41
0.3146,0.3099,0.3755
0.3146,0.3099,0.3755
0.3146,0.3099,0.3755
0.3146,0.3099,0.3755
0.3146,0.3099,0.3755
0.3176,0.2989,0.3835
0.2969,0.3152,0.3879
0.2969,0.3242,0.3789
0.2889,0.3242,0.3869
0.277,0.325,0.398
0.277,0.325,0.398
0.246,0.338,0.416
0.246,0.338,0.416
0.246,0.338,0.416
0.246,0.338,0.416
0.284,0.333,0.383
0.272,0.3675,0.3605
0.4292,0.2802,0.2906
0.3772,0.273,0.3498
0.3458,0.3021,0.3521
0.3358,0.3021,0.3621
0.3328,0.3021,0.3651
0.3672,0.27,0.3628
0.3808,0.2644,0.3548
0.4908,0.2564,0.2528
0.4916,0.3072,0.2012
0.4916,0.3072,0.2012
0.5052,0.2984,0.1964
0.5102,0.2904,0.1994
0.4974,0.2968,0.2058
0.4974,0.2968,0.2058
0.4846,0.3104,0.205
0.4846,0.3104,0.205
0.4302,0.334,0.2358
0.4302,0.334,0.2358
0.4302,0.334,0.2358
0.4302,0.334,0.2358
0.4028,0.3188,0.2784
0.4112,0.3084,0.2804
0.4568,0.2932,0.25
0.5028,0.2904,0.2068
0.4888,0.338,0.1732
0.1996,0.3896,0.4108
0.1996,0.3896,0.4108
0.1936,0.4304,0.376
0.202,0.4592,0.3388
0.1434,0.6186,0.238
0.1432,0.6546,0.2022
0.1432,0.6506,0.2062
0.2248,0.461,0.3142
0.2248,0.461,0.3142
0.2248,0.4438,0.3314
0.3046,0.4084,0.287
0.3046,0.4084,0.287
0.3336,0.3764,0.29
0.3356,0.3412,0.3232
0.3356,0.3412,0.3232
0.3168,0.3196,0.3636
0.3168,0.3196,0.3636
0.3396,0.3272,0.3332
0.3444,0.3146,0.341
0.4088,0.2846,0.3066
0.3944,0.2802,0.3254
0.3944,0.2802,0.3254
0.3824,0.2942,0.3234
0.3504,0.2942,0.3554
0.3514,0.2932,0.3554
0.2418,0.3884,0.3698
0.2418,0.3884,0.3698
0.2418,0.3884,0.3698
0.2334,0.3872,0.3794
0.2334,0.3872,0.3794
0.2254,0.3972,0.3774
0.2854,0.3972,0.3174
0.3032,0.3686,0.3282
0.2978,0.3554,0.3468
0.3028,0.3454,0.3518
0.3268,0.361,0.3122
0.3304,0.3698,0.2998
0.3384,0.3678,0.2938
0.3162,0.3456,0.3382
0.3346,0.3148,0.3506
0.3346,0.3148,0.3506
0.3429,0.2982,0.3589
0.3442,0.3026,0.3532
0.3366,0.3378,0.3256
0.3276,0.3688,0.3036
0.3816,0.3208,0.2976
0.3988,0.2994,0.3018
0.3988,0.2994,0.3018
0.3988,0.2994,0.3018
0.399,0.2882,0.3128
0.4352,0.268,0.2968
0.4352,0.268,0.2968
0.4352,0.2624,0.3024
0.4352,0.2624,0.3024
0.4412,0.254,0.3048
0.4404,0.2594,0.3002
0.4212,0.281,0.2978
0.4364,0.2742,0.2894
0.4232,0.2856,0.2912
0.4236,0.3004,0.276
0.4236,0.3004,0.276
0.4276,0.2984,0.274
0.318,0.4128,0.2692
0.3144,0.4192,0.2664
0.2958,0.4918,0.2124
0.2958,0.4918,0.2124
0.2958,0.4918,0.2124
0.2888,0.4856,0.2256
0.2694,0.5068,0.2238
0.2494,0.5318,0.2188
0.243,0.516,0.241
0.2388,0.4536,0.3076
0.3598,0.1666,0.4736
0.3514,0.1678,0.4808
0.408,0.1606,0.4314
0.408,0.1606,0.4314
0.5672,0.1894,0.2434
0.5714,0.1768,0.2518
0.5714,0.1768,0.2518
0.5714,0.1768,0.2518
0.5714,0.1768,0.2518
0.5714,0.1768,0.2518
0.4814,0.1942,0.3244
0.4814,0.1942,0.3244
0.4346,0.2014,0.364
0.4346,0.2014,0.364
0.373,0.2294,0.3976
0.3666,0.2422,0.3912
0.3616,0.2588,0.3796
0.3712,0.275,0.3538
0.3676,0.2802,0.3522
0.376,0.3036,0.3204
0.3676,0.2802,0.3522
0.3624,0.278,0.3596
0.3458,0.284,0.3702
0.3458,0.284,0.3702
0.3755,0.2618,0.3627
0.3215,0.2948,0.3837
0.2873,0.3134,0.3993
0.2655,0.3314,0.4031
0.2655,0.3314,0.4031
0.2646,0.3338,0.4016
0.2728,0.2988,0.4284
0.2728,0.2988,0.4284
0.271,0.3008,0.4282
0.2422,0.3624,0.3954
0.262,0.3552,0.3828
0.2644,0.3672,0.3684
0.2542,0.352,0.3938
0.2832,0.3229,0.3939
0.2832,0.3229,0.3939
0.2718,0.3374,0.3908
0.2854,0.2958,0.4188
0.2936,0.2805,0.4259
0.2794,0.2854,0.4352
0.2692,0.3092,0.4216
0.2692,0.3092,0.4216
0.2692,0.3092,0.4216
0.274,0.358,0.368
0.3,0.335,0.365
0.294,0.341,0.365
0.294,0.341,0.365
0.2535,0.461,0.2855
0.2442,0.464,0.2918
0.2826,0.46,0.2574
0.2618,0.3974,0.3408
0.248,0.426,0.326
0.251,0.423,0.326
0.251,0.414,0.335
0.251,0.414,0.335
0.251,0.414,0.335
0.2324,0.3862,0.3814
0.2258,0.46,0.3142
0.2103,0.4605,0.3292
0.2844,0.3432,0.3724
0.351,0.289,0.36
0.341,0.337,0.322
0.341,0.337,0.322
0.357,0.353,0.29
0.2976,0.3626,0.3398
0.3124,0.3706,0.317
0.2854,0.4672,0.2474
0.2857,0.5111,0.2032
0.2857,0.5111,0.2032
0.2776,0.5138,0.2086
0.2776,0.5138,0.2086
0.1816,0.4958,0.3226
0.1396,0.4798,0.3806
0.1096,0.5038,0.3866
0.1226,0.6518,0.2256
0.1226,0.6518,0.2256
0.1226,0.6518,0.2256
0.1226,0.6518,0.2256
0.1316,0.6508,0.2176
0.2506,0.5238,0.2256
0.2557,0.5211,0.2232
0.3007,0.459,0.2403
0.3517,0.3851,0.2632
0.3517,0.3851,0.2632
0.3517,0.3851,0.2632
0.3517,0.3851,0.2632
0.2197,0.5171,0.2632
0.2197,0.5171,0.2632
0.2637,0.4731,0.2632
0.2637,0.4731,0.2632
0.1863,0.5013,0.3124
0.1233,0.5643,0.3124
0.1194,0.5694,0.3112
0.1194,0.5694,0.3112
0.1194,0.5694,0.3112
0.2548,0.4108,0.3344
0.215,0.413,0.372
0.215,0.413,0.372
0.2946,0.4086,0.2968
0.2946,0.3996,0.3058
0.2946,0.3996,0.3058
0.2946,0.3996,0.3058
0.2946,0.3996,0.3058
0.1836,0.5016,0.3148
0.1568,0.5448,0.2984
0.1568,0.5448,0.2984
0.1644,0.5544,0.2812
0.1644,0.5594,0.2762
0.0996,0.4346,0.4658
0.0996,0.4346,0.4658
0.0969,0.4499,0.4532
0.1211,0.5451,0.3338
0.1321,0.5311,0.3368
0.1321,0.5311,0.3368
0.1321,0.5311,0.3368
0.1266,0.573,0.3004
0.121,0.5351,0.3439
0.121,0.5351,0.3439
0.1485,0.4687,0.3828
0.196,0.4042,0.3998
0.24,0.3754,0.3846
0.2373,0.3727,0.39
0.2373,0.3727,0.39
0.2831,0.3751,0.3418
0.2333,0.4235,0.3432
0.2313,0.4235,0.3452
0.183,0.4082,0.4088
0.2312,0.4332,0.3356
0.208,0.4632,0.3288
0.2078,0.4473,0.3449
0.2132,0.3449,0.4419
0.2477,0.3589,0.3934
0.2477,0.3589,0.3934
0.2419,0.3787,0.3794
0.2419,0.3787,0.3794
0.2419,0.3787,0.3794
0.2358,0.3692,0.395
0.2358,0.3692,0.395
0.2358,0.3692,0.395
0.232,0.3768,0.3912
0.232,0.3768,0.3912
0.2864,0.3584,0.3552
0.2864,0.3584,0.3552
0.2864,0.3584,0.3552
0.2684,0.3492,0.3824
0.2684,0.3492,0.3824
0.3338,0.285,0.3812
0.3622,0.3082,0.3296
0.4702,0.2872,0.2426
0.4302,0.2907,0.2791
0.4302,0.2907,0.2791
0.4556,0.2839,0.2605
0.4556,0.2839,0.2605
0.464,0.286,0.25
0.464,0.286,0.25
0.464,0.285,0.251
0.464,0.285,0.251
0.377,0.2412,0.3818
0.327,0.2412,0.4318
0.327,0.2412,0.4318
0.317,0.242,0.441
0.317,0.242,0.441
0.317,0.242,0.441
0.2787,0.2449,0.4764
0.2805,0.2477,0.4718
0.2805,0.2477,0.4718
0.2465,0.2619,0.4916
0.2315,0.2553,0.5132
0.1773,0.3151,0.5076
0.1251,0.4003,0.4746
0.1365,0.4141,0.4494
0.1308,0.4072,0.462
0.1308,0.4072,0.462
0.1194,0.3934,0.4872
0.1194,0.3934,0.4872
0.121,0.405,0.474
0.144,0.365,0.491
0.147,0.374,0.479
0.147,0.374,0.479
0.147,0.374,0.479
0.107,0.498,0.395
0.1078,0.4988,0.3934
0.3086,0.37,0.3214
0.3588,0.3378,0.3034
0.3588,0.3378,0.3034
0.3588,0.3378,0.3034
0.3588,0.3378,0.3034
0.3588,0.3378,0.3034
0.3704,0.3316,0.298
0.3704,0.3316,0.298
0.3704,0.3316,0.298
0.3816,0.3188,0.2996
0.4181,0.266,0.3159
0.4181,0.266,0.3159
0.4181,0.266,0.3159
0.3831,0.277,0.3399
0.3831,0.277,0.3399
0.3693,0.2827,0.348
0.3363,0.2927,0.371
0.3319,0.2893,0.3788
0.3319,0.2893,0.3788
0.2908,0.2901,0.4191
0.2908,0.2901,0.4191
0.2908,0.2901,0.4191
0.3006,0.2889,0.4105
0.3006,0.2889,0.4105
0.3042,0.3136,0.3822
0.3002,0.3096,0.3902
0.3042,0.3136,0.3822
0.3042,0.3136,0.3822
0.302,0.305,0.393
0.3448,0.2906,0.3646
0.3392,0.283,0.3778
0.3392,0.283,0.3778
0.326,0.2826,0.3914
0.3316,0.2902,0.3782
0.3316,0.2902,0.3782
0.3284,0.291,0.3806
0.3072,0.299,0.3938
0.3116,0.2886,0.3998
0.3116,0.2886,0.3998
0.3206,0.2996,0.3798
0.3168,0.3016,0.3816
0.328,0.287,0.385
0.3158,0.2786,0.4056
0.269,0.316,0.415
0.277,0.32,0.403
0.304,0.251,0.445
0.3016,0.2726,0.4258
0.2596,0.3046,0.4358
0.2836,0.2956,0.4208
0.354,0.2692,0.3768
0.336,0.2692,0.3948
0.33,0.2672,0.4028
0.362,0.2652,0.3728
0.354,0.2652,0.3808
0.3808,0.2548,0.3644
0.3394,0.271,0.3896
0.3472,0.2698,0.383
0.3688,0.2632,0.368
0.3676,0.259,0.3734
0.386,0.2478,0.3662
0.3784,0.2476,0.374
0.364,0.2628,0.3732
0.399,0.2574,0.3436
0.3492,0.303,0.3478
0.3724,0.3168,0.3108
0.3724,0.3168,0.3108
0.3828,0.3096,0.3076
0.3612,0.3156,0.3232
0.3432,0.3156,0.3412
0.39,0.2692,0.3408
0.396,0.2692,0.3348
0.402,0.2572,0.3408
0.3812,0.2632,0.3556
0.4036,0.244,0.3524
0.3772,0.2752,0.3476
0.3772,0.2752,0.3476
0.3804,0.2824,0.3372
0.3988,0.2836,0.3176
0.3668,0.286,0.3472
0.3678,0.286,0.3462
0.3546,0.2898,0.3556
0.3546,0.2898,0.3556
0.3806,0.2736,0.3458
0.3848,0.274,0.3412
0.4037,0.2548,0.3415
0.4075,0.249,0.3435
0.3787,0.2442,0.3771
0.3931,0.2466,0.3603
0.3616,0.2367,0.4017
0.3616,0.2367,0.4017
0.3534,0.2383,0.4083
0.3408,0.2446,0.4146
0.3408,0.2446,0.4146
0.3447,0.2605,0.3948
0.3447,0.2605,0.3948
0.4221,0.2479,0.33
0.4221,0.2479,0.33
0.4401,0.2749,0.285
0.4347,0.2749,0.2904
0.4347,0.2749,0.2904
0.4347,0.2749,0.2904
0.4415,0.2705,0.288
0.4151,0.2872,0.2977
0.407,0.289,0.304
0.407,0.289,0.304
0.385,0.2925,0.3225
0.391,0.2865,0.3225
0.383,0.2935,0.3235
0.365,0.33,0.305
0.371,0.2925,0.3365
0.371,0.2925,0.3365
0.371,0.2925,0.3365
0.381,0.2915,0.3275
0.379,0.2855,0.3355
0.41,0.26,0.33
0.406,0.264,0.33
0.415,0.237,0.348
0.4545,0.21,0.3355
0.4585,0.235,0.3065
0.459,0.257,0.284
0.459,0.257,0.284
0.519,0.133,0.348
0.472,0.1535,0.3745
0.5116,0.1751,0.3133
0.5116,0.1751,0.3133
0.4518,0.2119,0.3363
0.4518,0.2089,0.3393
0.4427,0.2262,0.3311
0.501,0.208,0.291
0.501,0.208,0.291
0.531,0.166,0.303
0.4864,0.1616,0.352
0.4032,0.1448,0.452
0.4448,0.1522,0.403
0.4246,0.1784,0.397
0.4366,0.1784,0.385
0.4186,0.208,0.3734
0.3946,0.232,0.3734
0.4168,0.2,0.3832
0.4168,0.2,0.3832
0.4198,0.202,0.3782
0.4198,0.202,0.3782
0.2209,0.292,0.4871
0.2209,0.292,0.4871
0.2292,0.2886,0.4822
0.2144,0.3022,0.4834
0.2329,0.4513,0.3158
0.2329,0.4513,0.3158
0.2543,0.3567,0.389
0.257,0.199,0.544
0.257,0.207,0.536
0.265,0.199,0.536
0.342,0.2338,0.4242
0.344,0.2338,0.4222
0.353,0.1952,0.4518
0.351,0.1972,0.4518
0.345,0.1792,0.4758
0.345,0.1792,0.4758
0.345,0.1792,0.4758
0.2903,0.1735,0.5362
0.2474,0.1528,0.5998
0.2492,0.1636,0.5872
0.2551,0.1403,0.6046
0.2542,0.1355,0.6103
0.2542,0.1355,0.6103
0.2254,0.1307,0.6439
0.2524,0.1427,0.6049
0.2545,0.1385,0.607
0.2439,0.1673,0.5888
0.2359,0.1936,0.5705
0.2479,0.209,0.5431
0.2479,0.209,0.5431
0.2479,0.209,0.5431
0.2479,0.209,0.5431
0.2578,0.2295,0.5127
0.2602,0.2345,0.5053
0.245,0.2438,0.5112
0.245,0.2438,0.5112
0.2286,0.2484,0.523
0.2313,0.2546,0.5141
0.2313,0.2546,0.5141
0.2322,0.2372,0.5306
0.2136,0.2228,0.5636
0.247,0.239,0.514
0.2106,0.2022,0.5872
0.1891,0.1939,0.617
0.1891,0.1939,0.617
0.1891,0.1939,0.617
0.1851,0.1989,0.616
0.1831,0.2029,0.614
0.2269,0.1981,0.575
0.2269,0.1981,0.575
0.1831,0.2149,0.602
0.1831,0.2129,0.604
0.1831,0.2129,0.604
0.1831,0.2129,0.604
0.1756,0.2153,0.6091
0.1828,0.2343,0.5829
0.177,0.224,0.599
0.1919,0.266,0.5421
0.2531,0.2471,0.4998
0.2856,0.2796,0.4348
0.2856,0.2796,0.4348
0.258,0.252,0.49
0.285,0.279,0.436
0.281,0.279,0.44
0.2965,0.2925,0.411
0.2965,0.2925,0.411
0.2965,0.2925,0.411
0.2965,0.2925,0.411
0.2545,0.2505,0.495
