"coord. (T1, T2, T3)",n_right,n_left,D-LR,g-test,p-value(g-test),index
"[(0.3, 0.4), (0.2, 0.3), (0.3, 0.4)]",1388,1369,0.006891548784911135,0.13094046339351106,0.7174589203309318,16
"[(0.4, 0.5), (0.0, 0.1), (0.5, 0.6)]",60,49,0.10091743119266056,1.111983717608232,0.29165113855805824,15
"[(0.4, 0.5), (0.0, 0.1), (0.4, 0.5)]",120,152,-0.11764705882352941,3.7734387645467953,0.05207247486918143,14
"[(0.4, 0.5), (0.1, 0.2), (0.4, 0.5)]",367,338,0.04113475177304964,1.1932444427993647,0.27467608931611964,13
"[(0.4, 0.5), (0.1, 0.2), (0.3, 0.4)]",641,657,-0.012326656394453005,0.19723149725968328,0.6569648433789887,12
"[(0.4, 0.5), (0.2, 0.3), (0.3, 0.4)]",1463,1400,0.022004889975550123,1.3864199687037362,0.23901061276728786,11
"[(0.5, 0.6), (0.0, 0.1), (0.4, 0.5)]",75,71,0.0273972602739726,0.109602754983132,0.7405968475422193,10
"[(0.5, 0.6), (0.0, 0.1), (0.3, 0.4)]",149,143,0.02054794520547945,0.12329634841179868,0.725486473004991,9
"[(0.5, 0.6), (0.1, 0.2), (0.3, 0.4)]",457,466,-0.009750812567713976,0.08775870379900498,0.7670460736546875,8
"[(0.5, 0.6), (0.1, 0.2), (0.2, 0.3)]",853,887,-0.01954022988505747,0.6644101007682702,0.4150073157181383,7
"[(0.6, 0.7), (0.0, 0.1), (0.3, 0.4)]",99,87,0.06451612903225806,0.7747315195351778,0.37875728722529134,6
"[(0.6, 0.7), (0.0, 0.1), (0.2, 0.3)]",212,228,-0.03636363636363636,0.5819464740801152,0.44555037506028006,5
"[(0.6, 0.7), (0.1, 0.2), (0.2, 0.3)]",675,652,0.01733232856066315,0.3986635186868432,0.5277802797684215,4
"[(0.7, 0.8), (0.0, 0.1), (0.2, 0.3)]",148,135,0.045936395759717315,0.5973833434105591,0.4395781442932988,3
"[(0.7, 0.8), (0.0, 0.1), (0.1, 0.2)]",281,331,-0.08169934640522876,4.0895238754667,0.04314979561221566,2
"[(0.8, 0.9), (0.0, 0.1), (0.1, 0.2)]",221,234,-0.02857142857142857,0.3714791224363689,0.542199121597841,1
