T1,T2,T3
"(O,(P1,(P2,P3)));","(O,(P2,(P1,P3)));","(O,(P3,(P1,P2)));"
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.65,0.35
0.75,0.0,0.25
0.304,0.024,0.672
0.775,0.1125,0.1125
0.25,0.525,0.225
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.45,0.0,0.55
0.0,0.0,1.0
0.0,0.0,1.0
0.419625,0.030375,0.55
0.0,0.0,1.0
0.45,0.0,0.55
0.85,0.0,0.15
0.0225,0.5225,0.455
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.7,0.3
0.0,0.0,1.0
0.0,1.0,0.0
0.0,0.65,0.35
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.8,0.2
0.6,0.0,0.4
0.0,0.0,1.0
0.0,0.0,1.0
