T1_bounds,T2_bounds,T3_bounds,count_data,count_model,prop_data,prop_model,prop_residual,residual_squared,count_residual
"(0.2, 0.25)","(0.7, 0.75)","(0.0, 0.05)",18,4,0.0006073694155756512,0.00013341783129315233,0.0004739515842824989,2.2463010424389067e-07,14
"(0.2, 0.25)","(0.75, 0.8)","(0.0, 0.05)",15,0,0.000506141179646376,0.0,0.000506141179646376,2.5617889373382505e-07,15
"(0.25, 0.3)","(0.0, 0.05)","(0.7, 0.75)",20,2,0.0006748549061951681,6.670891564657616e-05,0.0006081459905485919,3.69841545820328e-07,18
"(0.25, 0.3)","(0.0, 0.05)","(0.65, 0.7)",19,3,0.0006411121608854096,0.00010006337346986425,0.0005410487874155453,2.92733790363832e-07,16
"(0.25, 0.3)","(0.05, 0.1)","(0.65, 0.7)",38,5,0.0012822243217708192,0.0001667722891164404,0.0011154520326543788,1.2442332371527853e-06,33
"(0.25, 0.3)","(0.05, 0.1)","(0.6, 0.65)",43,10,0.0014509380483196113,0.0003335445782328808,0.0011173934700867303,1.2485681669924648e-06,33
"(0.25, 0.3)","(0.1, 0.15)","(0.6, 0.65)",45,21,0.001518423538939128,0.0007004436142890498,0.0008179799246500782,6.690911571305477e-07,24
"(0.25, 0.3)","(0.1, 0.15)","(0.55, 0.6)",72,35,0.002429477662302605,0.0011674060238150829,0.001262071638487522,1.5928248206745784e-06,37
"(0.25, 0.3)","(0.15, 0.2)","(0.55, 0.6)",73,53,0.0024632204076123635,0.0017677862646342684,0.0006954341429780951,4.836286472196775e-07,20
"(0.25, 0.3)","(0.15, 0.2)","(0.5, 0.55)",90,100,0.003036847077878256,0.0033354457823288083,-0.0002985987044505523,8.916118629954829e-08,-10
"(0.25, 0.3)","(0.2, 0.25)","(0.5, 0.55)",89,97,0.003003104332568498,0.003235382408858944,-0.000232278076290446,5.3953104725190256e-08,-8
"(0.25, 0.3)","(0.2, 0.25)","(0.45, 0.5)",116,208,0.0039141584559319745,0.006937727227243921,-0.0030235687713119465,9.141968114852833e-06,-92
"(0.25, 0.3)","(0.25, 0.3)","(0.45, 0.5)",86,154,0.0029018760966392225,0.005136586504786365,-0.0022347104081471424,4.993930608281167e-06,-68
"(0.25, 0.3)","(0.25, 0.3)","(0.4, 0.45)",143,245,0.004825212579295452,0.00817184216670558,-0.0033466295874101286,1.1199929595328888e-05,-102
"(0.25, 0.3)","(0.3, 0.35)","(0.4, 0.45)",117,178,0.003947901201241733,0.005937093492545279,-0.0019891922913035463,3.9568859717814525e-06,-61
"(0.25, 0.3)","(0.3, 0.35)","(0.35, 0.4)",124,247,0.0041841004184100415,0.008238551082352157,-0.004054450663942115,1.643857018634066e-05,-123
"(0.25, 0.3)","(0.35, 0.4)","(0.35, 0.4)",113,167,0.0038129302200026996,0.00557019445648911,-0.0017572642364864105,3.087977596834167e-06,-54
"(0.25, 0.3)","(0.35, 0.4)","(0.3, 0.35)",132,263,0.004454042380888109,0.008772222407524765,-0.004318180026636656,1.864667874244375e-05,-131
"(0.25, 0.3)","(0.4, 0.45)","(0.3, 0.35)",108,199,0.0036442164934539075,0.0066375371068343285,-0.002993320613380421,8.95996829448814e-06,-91
"(0.25, 0.3)","(0.4, 0.45)","(0.25, 0.3)",132,252,0.004454042380888109,0.008405323371468596,-0.003951280990580487,1.5612621466522716e-05,-120
"(0.25, 0.3)","(0.45, 0.5)","(0.25, 0.3)",92,151,0.003104332568497773,0.0050365231313165,-0.0019321905628187272,3.73336037104575e-06,-59
"(0.25, 0.3)","(0.45, 0.5)","(0.2, 0.25)",112,159,0.003779187474692941,0.005303358793902805,-0.0015241713192098638,2.3230982103019367e-06,-47
"(0.25, 0.3)","(0.5, 0.55)","(0.2, 0.25)",106,101,0.003576731002834391,0.0033688002401520965,0.00020793076268229432,4.32352020696406e-08,5
"(0.25, 0.3)","(0.5, 0.55)","(0.15, 0.2)",83,83,0.002800647860709947,0.002768419999332911,3.222786137703623e-05,1.0386350489374635e-09,0
"(0.25, 0.3)","(0.55, 0.6)","(0.15, 0.2)",94,61,0.00317181805911729,0.0020346219272205732,0.0011371961318967167,1.2932150424008546e-06,33
"(0.25, 0.3)","(0.55, 0.6)","(0.1, 0.15)",57,21,0.0019233364826562289,0.0007004436142890498,0.001222892868367179,1.4954669675033068e-06,36
"(0.25, 0.3)","(0.6, 0.65)","(0.1, 0.15)",52,22,0.0017546227561074368,0.0007337980721123378,0.0010208246839950989,1.0420830354536934e-06,30
"(0.25, 0.3)","(0.6, 0.65)","(0.05, 0.1)",31,13,0.0010460251046025104,0.00043360795170274506,0.0006124171528997653,3.750547691658545e-07,18
"(0.25, 0.3)","(0.65, 0.7)","(0.05, 0.1)",27,5,0.0009110541233634769,0.0001667722891164404,0.0007442818342470365,5.539554487901332e-07,22
"(0.25, 0.3)","(0.65, 0.7)","(0.0, 0.05)",13,2,0.0004386556890268592,6.670891564657616e-05,0.00037194677338028305,1.3834440222800363e-07,11
"(0.25, 0.3)","(0.7, 0.75)","(0.0, 0.05)",18,1,0.0006073694155756512,3.335445782328808e-05,0.0005740149577523632,3.294931717234473e-07,17
"(0.3, 0.35)","(0.0, 0.05)","(0.65, 0.7)",24,2,0.0008098258874342017,6.670891564657616e-05,0.0007431169717876255,5.522228337588106e-07,22
"(0.3, 0.35)","(0.0, 0.05)","(0.6, 0.65)",18,0,0.0006073694155756512,0.0,0.0006073694155756512,3.688976069767081e-07,18
"(0.3, 0.35)","(0.05, 0.1)","(0.6, 0.65)",18,9,0.0006073694155756512,0.00030019012040959276,0.00030717929516605846,9.435911937871646e-08,9
"(0.3, 0.35)","(0.05, 0.1)","(0.55, 0.6)",42,15,0.0014171953030098529,0.0005003168673493213,0.0009168784356605316,8.406660657793037e-07,27
"(0.3, 0.35)","(0.1, 0.15)","(0.55, 0.6)",67,25,0.002260763935753813,0.0008338614455822021,0.0014269024901716106,2.0360507164579435e-06,42
"(0.3, 0.35)","(0.1, 0.15)","(0.5, 0.55)",62,46,0.0020920502092050207,0.0015343050598712518,0.000557745149333769,3.1107965160534825e-07,16
"(0.3, 0.35)","(0.15, 0.2)","(0.5, 0.55)",88,83,0.0029693615872587393,0.002768419999332911,0.0002009415879258283,4.0377521758153385e-08,5
"(0.3, 0.35)","(0.15, 0.2)","(0.45, 0.5)",122,108,0.004116614927790525,0.0036022814449151127,0.0005143334828754125,2.645389316067522e-07,14
"(0.3, 0.35)","(0.2, 0.25)","(0.45, 0.5)",126,171,0.004251585909029559,0.005703612287782262,-0.0014520263787527032,2.1083806045936887e-06,-45
"(0.3, 0.35)","(0.2, 0.25)","(0.4, 0.45)",161,267,0.005432581994871103,0.008905640238817918,-0.0034730582439468152,1.2062133565846936e-05,-106
"(0.3, 0.35)","(0.25, 0.3)","(0.4, 0.45)",158,310,0.005331353758941827,0.010339881925219306,-0.005008528166277479,2.5085354392394843e-05,-152
"(0.3, 0.35)","(0.25, 0.3)","(0.35, 0.4)",200,440,0.00674854906195168,0.014675961442246756,-0.007927412380295075,6.284386704725563e-05,-240
"(0.3, 0.35)","(0.3, 0.35)","(0.35, 0.4)",177,441,0.0059724659198272375,0.014709315900070045,-0.008736849980242808,7.633254757726877e-05,-264
"(0.3, 0.35)","(0.3, 0.35)","(0.3, 0.35)",196,531,0.006613578080712647,0.017711217104165972,-0.011097639023453326,0.00012315759189487408,-335
"(0.3, 0.35)","(0.35, 0.4)","(0.3, 0.35)",179,401,0.006039951410446754,0.01337513758713852,-0.007335186176691767,5.380495624672998e-05,-222
"(0.3, 0.35)","(0.35, 0.4)","(0.25, 0.3)",195,457,0.006579835335402889,0.015242987225242654,-0.008663151889839765,7.50502006664343e-05,-262
"(0.3, 0.35)","(0.4, 0.45)","(0.25, 0.3)",168,339,0.0056687812120394115,0.01130716120209466,-0.0056383799900552485,3.1791328912255424e-05,-171
"(0.3, 0.35)","(0.4, 0.45)","(0.2, 0.25)",168,289,0.0056687812120394115,0.009639438310930256,-0.003970657098890844,1.5766117796972254e-05,-121
"(0.3, 0.35)","(0.45, 0.5)","(0.2, 0.25)",135,185,0.004555270616817385,0.006170574697308295,-0.0016153040804909105,2.609207272450586e-06,-50
"(0.3, 0.35)","(0.45, 0.5)","(0.15, 0.2)",127,122,0.004285328654339317,0.0040692438544411465,0.00021608479989817034,4.6692640747032315e-08,5
"(0.3, 0.35)","(0.5, 0.55)","(0.15, 0.2)",85,77,0.0028681333513294644,0.0025682932523931824,0.0002998400989362819,8.990408493011933e-08,8
"(0.3, 0.35)","(0.5, 0.55)","(0.1, 0.15)",79,38,0.0026656768794709137,0.0012674693972849471,0.0013982074821859666,1.95498416324082e-06,41
"(0.3, 0.35)","(0.55, 0.6)","(0.1, 0.15)",71,23,0.0023957349169928467,0.0007671525299356259,0.0016285823870572209,2.6522805914329956e-06,48
"(0.3, 0.35)","(0.55, 0.6)","(0.05, 0.1)",32,14,0.001079767849912269,0.00046696240952603317,0.0006128054403862358,3.7553050776696844e-07,18
"(0.3, 0.35)","(0.6, 0.65)","(0.05, 0.1)",23,6,0.0007760831421244433,0.0002001267469397285,0.0005759563951847148,3.3172576915417135e-07,17
"(0.3, 0.35)","(0.6, 0.65)","(0.0, 0.05)",20,4,0.0006748549061951681,0.00013341783129315233,0.0005414370749020158,2.9315410607845105e-07,16
"(0.3, 0.35)","(0.65, 0.7)","(0.0, 0.05)",25,2,0.00084356863274396,6.670891564657616e-05,0.0007768597170973838,6.035110200486273e-07,23
"(0.35, 0.4)","(0.0, 0.05)","(0.6, 0.65)",18,1,0.0006073694155756512,3.335445782328808e-05,0.0005740149577523632,3.294931717234473e-07,17
"(0.35, 0.4)","(0.0, 0.05)","(0.55, 0.6)",25,0,0.00084356863274396,0.0,0.00084356863274396,7.116080381495142e-07,25
"(0.35, 0.4)","(0.05, 0.1)","(0.55, 0.6)",34,11,0.0011472533405317857,0.0003668990360561689,0.0007803543044756168,6.089528405136237e-07,23
"(0.35, 0.4)","(0.05, 0.1)","(0.5, 0.55)",52,22,0.0017546227561074368,0.0007337980721123378,0.0010208246839950989,1.0420830354536934e-06,30
"(0.35, 0.4)","(0.1, 0.15)","(0.5, 0.55)",87,24,0.002935618841948981,0.000800506987758914,0.002135111854190067,4.558702629902947e-06,63
"(0.35, 0.4)","(0.1, 0.15)","(0.45, 0.5)",89,51,0.003003104332568498,0.001701077348987692,0.0013020269835808057,1.6952742659725317e-06,38
"(0.35, 0.4)","(0.15, 0.2)","(0.45, 0.5)",119,111,0.00401538669186125,0.003702344818384977,0.00031304187347627266,9.799521454953471e-08,8
"(0.35, 0.4)","(0.15, 0.2)","(0.4, 0.45)",142,130,0.0047914698339856935,0.004336079517027451,0.0004553903169582426,2.0738034077932866e-07,12
"(0.35, 0.4)","(0.2, 0.25)","(0.4, 0.45)",176,231,0.0059387231745174785,0.007704879757179547,-0.0017661565826620684,3.1193090744805557e-06,-55
"(0.35, 0.4)","(0.2, 0.25)","(0.35, 0.4)",249,372,0.008401943582129843,0.012407858310263167,-0.004005914728133324,1.604735280907548e-05,-123
"(0.35, 0.4)","(0.25, 0.3)","(0.35, 0.4)",266,557,0.008975570252395735,0.018578433007571463,-0.009602862755175728,9.221497309474117e-05,-291
"(0.35, 0.4)","(0.25, 0.3)","(0.3, 0.35)",281,663,0.00948171143204211,0.02211400553684,-0.012632294104797888,0.00015957485435011146,-382
"(0.35, 0.4)","(0.3, 0.35)","(0.3, 0.35)",278,718,0.009380483196112836,0.023948500717120843,-0.014568017521008007,0.00021222713449239628,-440
"(0.35, 0.4)","(0.3, 0.35)","(0.25, 0.3)",290,679,0.009785396139829936,0.02264767686201261,-0.012862280722182673,0.00016543826537623204,-389
"(0.35, 0.4)","(0.35, 0.4)","(0.25, 0.3)",257,512,0.00867188554460791,0.017077482405523498,-0.008405596860915588,7.065405858823399e-05,-255
"(0.35, 0.4)","(0.35, 0.4)","(0.2, 0.25)",243,367,0.008199487110271292,0.012241086021146727,-0.0040415989108754345,1.6334521756389497e-05,-124
"(0.35, 0.4)","(0.4, 0.45)","(0.2, 0.25)",203,255,0.006849777297880956,0.008505386744938462,-0.0016556094470575062,2.7410426411860615e-06,-52
"(0.35, 0.4)","(0.4, 0.45)","(0.15, 0.2)",155,151,0.005230125523012552,0.0050365231313165,0.00019360239169605165,3.7481886070431406e-08,4
"(0.35, 0.4)","(0.45, 0.5)","(0.15, 0.2)",115,101,0.0038804157106222164,0.0033688002401520965,0.0005116154704701199,2.617503896243621e-07,14
"(0.35, 0.4)","(0.45, 0.5)","(0.1, 0.15)",62,46,0.0020920502092050207,0.0015343050598712518,0.000557745149333769,3.1107965160534825e-07,16
"(0.35, 0.4)","(0.5, 0.55)","(0.1, 0.15)",72,28,0.002429477662302605,0.0009339248190520663,0.0014955528432505387,2.2366783069547704e-06,44
"(0.35, 0.4)","(0.5, 0.55)","(0.05, 0.1)",47,22,0.001585909029558645,0.0007337980721123378,0.0008521109574463071,7.260930838000622e-07,25
"(0.35, 0.4)","(0.55, 0.6)","(0.05, 0.1)",36,7,0.0012147388311513024,0.00023348120476301658,0.0009812576263882858,9.628665293451727e-07,29
"(0.35, 0.4)","(0.55, 0.6)","(0.0, 0.05)",27,0,0.0009110541233634769,0.0,0.0009110541233634769,8.300196156975934e-07,27
"(0.35, 0.4)","(0.6, 0.65)","(0.0, 0.05)",30,3,0.001012282359292752,0.00010006337346986425,0.0009122189858228877,8.321434780957379e-07,27
"(0.4, 0.45)","(0.0, 0.05)","(0.55, 0.6)",16,2,0.0005398839249561345,6.670891564657616e-05,0.00047317500930955833,2.238945894351006e-07,14
"(0.4, 0.45)","(0.0, 0.05)","(0.5, 0.55)",15,6,0.000506141179646376,0.0002001267469397285,0.0003060144327066475,9.364483302477129e-08,9
"(0.4, 0.45)","(0.05, 0.1)","(0.5, 0.55)",44,14,0.0014846807936293696,0.00046696240952603317,0.0010177183841033365,1.0357507093419065e-06,30
"(0.4, 0.45)","(0.05, 0.1)","(0.45, 0.5)",56,23,0.0018895937373464705,0.0007671525299356259,0.0011224412074108446,1.2598742640939148e-06,33
"(0.4, 0.45)","(0.1, 0.15)","(0.45, 0.5)",108,47,0.0036442164934539075,0.00156765951769454,0.0020765569757593676,4.312088873574891e-06,61
"(0.4, 0.45)","(0.1, 0.15)","(0.4, 0.45)",90,48,0.003036847077878256,0.001601013975517828,0.001435833102360428,2.061616697833971e-06,42
"(0.4, 0.45)","(0.15, 0.2)","(0.4, 0.45)",132,130,0.004454042380888109,0.004336079517027451,0.00011796286386065846,1.391523725020824e-08,2
"(0.4, 0.45)","(0.15, 0.2)","(0.35, 0.4)",166,147,0.005601295721419894,0.004903105300023348,0.0006981904213965466,4.874698645298872e-07,19
"(0.4, 0.45)","(0.2, 0.25)","(0.35, 0.4)",235,337,0.007929545147793225,0.011240452286448084,-0.0033109071386548585,1.0962106080795702e-05,-102
"(0.4, 0.45)","(0.2, 0.25)","(0.3, 0.35)",295,458,0.009954109866378728,0.015276341683065941,-0.005322231816687213,2.832615151055767e-05,-163
"(0.4, 0.45)","(0.25, 0.3)","(0.3, 0.35)",308,636,0.010392765555405588,0.02121343517561122,-0.010820669620205631,0.00011708689102964109,-328
"(0.4, 0.45)","(0.25, 0.3)","(0.25, 0.3)",398,752,0.013429612633283844,0.02508255228311264,-0.011652939649828794,0.00013579100248255202,-354
"(0.4, 0.45)","(0.3, 0.35)","(0.25, 0.3)",325,608,0.01096639222567148,0.020279510356559154,-0.009313118130887674,8.673416931986873e-05,-283
"(0.4, 0.45)","(0.3, 0.35)","(0.2, 0.25)",315,450,0.010628964772573897,0.015009506020479638,-0.004380541247905741,1.9189141624603587e-05,-135
"(0.4, 0.45)","(0.35, 0.4)","(0.2, 0.25)",226,286,0.007625860440005399,0.009539374937460392,-0.0019135144974549928,3.661537731970434e-06,-60
"(0.4, 0.45)","(0.35, 0.4)","(0.15, 0.2)",179,185,0.006039951410446754,0.006170574697308295,-0.00013062328686154132,1.706244307051251e-08,-6
"(0.4, 0.45)","(0.4, 0.45)","(0.15, 0.2)",121,104,0.004082872182480767,0.0034688636136219605,0.0006140085688588065,3.7700652263203973e-07,17
"(0.4, 0.45)","(0.4, 0.45)","(0.1, 0.15)",109,49,0.0036779592387636657,0.001634368433341116,0.0020435908054225495,4.176263380007584e-06,60
"(0.4, 0.45)","(0.45, 0.5)","(0.1, 0.15)",83,31,0.002800647860709947,0.0010339881925219305,0.0017666596681880167,3.1210863832021934e-06,52
"(0.4, 0.45)","(0.45, 0.5)","(0.05, 0.1)",50,14,0.00168713726548792,0.00046696240952603317,0.001220174855961887,1.4888266791216116e-06,36
"(0.4, 0.45)","(0.5, 0.55)","(0.05, 0.1)",38,8,0.0012822243217708192,0.00026683566258630466,0.0010153886591845146,1.0310141292005262e-06,30
"(0.4, 0.45)","(0.5, 0.55)","(0.0, 0.05)",37,1,0.0012484815764610608,3.335445782328808e-05,0.0012151271186377727,1.4765339144489357e-06,36
"(0.4, 0.45)","(0.55, 0.6)","(0.0, 0.05)",18,1,0.0006073694155756512,3.335445782328808e-05,0.0005740149577523632,3.294931717234473e-07,17
"(0.45, 0.5)","(0.0, 0.05)","(0.5, 0.55)",20,1,0.0006748549061951681,3.335445782328808e-05,0.00064150044837188,4.115228252613231e-07,19
"(0.45, 0.5)","(0.0, 0.05)","(0.45, 0.5)",15,4,0.000506141179646376,0.00013341783129315233,0.0003727233483532237,1.3892269440763853e-07,11
"(0.45, 0.5)","(0.05, 0.1)","(0.45, 0.5)",43,9,0.0014509380483196113,0.00030019012040959276,0.0011507479279100185,1.324220793589201e-06,34
"(0.45, 0.5)","(0.05, 0.1)","(0.4, 0.45)",61,13,0.0020583074638952626,0.00043360795170274506,0.0016246995121925174,2.639648504918604e-06,48
"(0.45, 0.5)","(0.1, 0.15)","(0.4, 0.45)",100,43,0.00337427453097584,0.0014342416864013875,0.0019400328445744526,3.7637274380276424e-06,57
"(0.45, 0.5)","(0.1, 0.15)","(0.35, 0.4)",100,67,0.00337427453097584,0.0022347486741603013,0.0011395258568155388,1.298519178351188e-06,33
"(0.45, 0.5)","(0.15, 0.2)","(0.35, 0.4)",144,125,0.00485895532460521,0.00416930722791101,0.0006896480966941997,4.756144972739322e-07,19
"(0.45, 0.5)","(0.15, 0.2)","(0.3, 0.35)",217,216,0.007322175732217573,0.007204562889830225,0.00011761284238734782,1.383278069443112e-08,1
"(0.45, 0.5)","(0.2, 0.25)","(0.3, 0.35)",287,383,0.009684167903900661,0.012774757346319335,-0.003090589442418674,9.55174310158977e-06,-96
"(0.45, 0.5)","(0.2, 0.25)","(0.25, 0.3)",372,511,0.012552301255230125,0.01704412794770021,-0.004491826692470084,2.0176507035186733e-05,-139
"(0.45, 0.5)","(0.25, 0.3)","(0.25, 0.3)",374,630,0.012619786745849642,0.021013308428671492,-0.00839352168282185,7.045120624000055e-05,-256
"(0.45, 0.5)","(0.25, 0.3)","(0.2, 0.25)",362,521,0.012214873802132542,0.017377672525933092,-0.0051627987238005504,2.6654490662476594e-05,-159
"(0.45, 0.5)","(0.3, 0.35)","(0.2, 0.25)",279,358,0.009414225941422594,0.011940895900737134,-0.0025266699593145397,6.384061083302538e-06,-79
"(0.45, 0.5)","(0.3, 0.35)","(0.15, 0.2)",224,224,0.007558374949385882,0.007471398552416531,8.697639696935138e-05,7.564893629770197e-09,0
"(0.45, 0.5)","(0.35, 0.4)","(0.15, 0.2)",164,134,0.005533810230800378,0.004469497348320603,0.0010643128824797754,1.1327619118124083e-06,30
"(0.45, 0.5)","(0.35, 0.4)","(0.1, 0.15)",122,70,0.004116614927790525,0.0023348120476301658,0.0017818028801603594,3.174821503747752e-06,52
"(0.45, 0.5)","(0.4, 0.45)","(0.1, 0.15)",72,39,0.002429477662302605,0.0013008238551082353,0.0011286538071943696,1.273859416494345e-06,33
"(0.45, 0.5)","(0.4, 0.45)","(0.05, 0.1)",58,16,0.0019570792279659873,0.0005336713251726093,0.001423407902793378,2.026090057734643e-06,42
"(0.45, 0.5)","(0.45, 0.5)","(0.05, 0.1)",49,8,0.0016533945201781617,0.00026683566258630466,0.001386558857591857,1.922545465566436e-06,41
"(0.45, 0.5)","(0.45, 0.5)","(0.0, 0.05)",25,5,0.00084356863274396,0.0001667722891164404,0.0006767963436275196,4.5805329074757955e-07,20
"(0.45, 0.5)","(0.5, 0.55)","(0.0, 0.05)",20,1,0.0006748549061951681,3.335445782328808e-05,0.00064150044837188,4.115228252613231e-07,19
"(0.5, 0.55)","(0.0, 0.05)","(0.45, 0.5)",26,0,0.0008773113780537184,0.0,0.0008773113780537184,7.696752540625145e-07,26
"(0.5, 0.55)","(0.0, 0.05)","(0.4, 0.45)",25,1,0.00084356863274396,3.335445782328808e-05,0.000810214174920672,6.564470092423853e-07,24
"(0.5, 0.55)","(0.05, 0.1)","(0.4, 0.45)",54,21,0.0018221082467269538,0.0007004436142890498,0.001121664632437904,1.2581315476620584e-06,33
"(0.5, 0.55)","(0.05, 0.1)","(0.35, 0.4)",61,17,0.0020583074638952626,0.0005670257829958974,0.0014912816808993652,2.2239210517860362e-06,44
"(0.5, 0.55)","(0.1, 0.15)","(0.35, 0.4)",112,50,0.003779187474692941,0.0016677228911644042,0.0021114645835285367,4.458282687495337e-06,62
"(0.5, 0.55)","(0.1, 0.15)","(0.3, 0.35)",127,79,0.004285328654339317,0.0026350021680397583,0.0016503264862995585,2.7235775113818466e-06,48
"(0.5, 0.55)","(0.15, 0.2)","(0.3, 0.35)",191,178,0.006444864354163855,0.005937093492545279,0.0005077708616185762,2.5783124790887127e-07,13
"(0.5, 0.55)","(0.15, 0.2)","(0.25, 0.3)",236,262,0.007963287893102983,0.008738867949701478,-0.0007755800565984947,6.015244241933242e-07,-26
"(0.5, 0.55)","(0.2, 0.25)","(0.25, 0.3)",305,450,0.010291537319476313,0.015009506020479638,-0.004717968701003324,2.2259228663646996e-05,-145
"(0.5, 0.55)","(0.2, 0.25)","(0.2, 0.25)",342,483,0.011540018895937374,0.016110203128648144,-0.0045701842327107705,2.0886583920918135e-05,-141
"(0.5, 0.55)","(0.25, 0.3)","(0.2, 0.25)",272,449,0.009178026724254286,0.014976151562656349,-0.005798124838402063,3.361825164169495e-05,-177
"(0.5, 0.55)","(0.25, 0.3)","(0.15, 0.2)",207,256,0.006984748279119989,0.008538741202761749,-0.00155399292364176,2.4148940067286648e-06,-49
"(0.5, 0.55)","(0.3, 0.35)","(0.15, 0.2)",167,167,0.005635038466729653,0.00557019445648911,6.484401024054332e-05,4.204745664075687e-09,0
"(0.5, 0.55)","(0.3, 0.35)","(0.1, 0.15)",129,76,0.004352814144958834,0.0025349387945698943,0.0018178753503889397,3.3046707895517104e-06,53
"(0.5, 0.55)","(0.35, 0.4)","(0.1, 0.15)",97,43,0.003273046295046565,0.0014342416864013875,0.0018388046086451773,3.381202388774744e-06,54
"(0.5, 0.55)","(0.35, 0.4)","(0.05, 0.1)",64,21,0.002159535699824538,0.0007004436142890498,0.0014590920855354881,2.1289497140723004e-06,43
"(0.5, 0.55)","(0.4, 0.45)","(0.05, 0.1)",55,5,0.0018558509920367121,0.0001667722891164404,0.0016890787029202718,2.852986864658828e-06,50
"(0.5, 0.55)","(0.4, 0.45)","(0.0, 0.05)",34,6,0.0011472533405317857,0.0002001267469397285,0.0009471265935920572,8.970487842892939e-07,28
"(0.5, 0.55)","(0.45, 0.5)","(0.0, 0.05)",28,1,0.0009447968686732353,3.335445782328808e-05,0.0009114424108499472,8.30727268295964e-07,27
"(0.55, 0.6)","(0.0, 0.05)","(0.4, 0.45)",43,3,0.0014509380483196113,0.00010006337346986425,0.001350874674849747,1.8248623871504097e-06,40
"(0.55, 0.6)","(0.0, 0.05)","(0.35, 0.4)",30,3,0.001012282359292752,0.00010006337346986425,0.0009122189858228877,8.321434780957379e-07,27
"(0.55, 0.6)","(0.05, 0.1)","(0.35, 0.4)",56,17,0.0018895937373464705,0.0005670257829958974,0.0013225679543505731,1.7491859938750598e-06,39
"(0.55, 0.6)","(0.05, 0.1)","(0.3, 0.35)",64,19,0.002159535699824538,0.0006337346986424736,0.0015258010011820642,2.3280686952081895e-06,45
"(0.55, 0.6)","(0.1, 0.15)","(0.3, 0.35)",109,61,0.0036779592387636657,0.0020346219272205732,0.0016433373115430925,2.700557519509679e-06,48
"(0.55, 0.6)","(0.1, 0.15)","(0.25, 0.3)",154,91,0.005196382777702794,0.0030352556619192153,0.0021611271157835786,4.6704704105750494e-06,63
"(0.55, 0.6)","(0.15, 0.2)","(0.25, 0.3)",202,217,0.0068160345525711975,0.007237917347653514,-0.0004218827950823161,1.7798509278646753e-07,-15
"(0.55, 0.6)","(0.15, 0.2)","(0.2, 0.25)",254,281,0.008570657308678634,0.00937260264834395,-0.0008019453396653168,6.431163278109203e-07,-27
"(0.55, 0.6)","(0.2, 0.25)","(0.2, 0.25)",284,423,0.009582939667971387,0.014108935659250858,-0.004525995991279471,2.0484639713077845e-05,-139
"(0.55, 0.6)","(0.2, 0.25)","(0.15, 0.2)",254,300,0.008570657308678634,0.010006337346986425,-0.001435680038307791,2.06117717239546e-06,-46
"(0.55, 0.6)","(0.25, 0.3)","(0.15, 0.2)",207,228,0.006984748279119989,0.0076048163837096824,-0.0006200681045896933,3.8448445432945486e-07,-21
"(0.55, 0.6)","(0.25, 0.3)","(0.1, 0.15)",152,106,0.005128897287083277,0.003535572529268537,0.00159332475781474,2.5386837838653997e-06,46
"(0.55, 0.6)","(0.3, 0.35)","(0.1, 0.15)",96,58,0.0032393035497368067,0.0019345585537507088,0.001304744995986098,1.7023595045507627e-06,38
"(0.55, 0.6)","(0.3, 0.35)","(0.05, 0.1)",55,19,0.0018558509920367121,0.0006337346986424736,0.0012221162933942387,1.4935682345796729e-06,36
"(0.55, 0.6)","(0.35, 0.4)","(0.05, 0.1)",56,13,0.0018895937373464705,0.00043360795170274506,0.0014559857856437253,2.119894607996576e-06,43
"(0.55, 0.6)","(0.35, 0.4)","(0.0, 0.05)",30,4,0.001012282359292752,0.00013341783129315233,0.0008788645279995997,7.724028585759591e-07,26
"(0.55, 0.6)","(0.4, 0.45)","(0.0, 0.05)",29,2,0.0009785396139829936,6.670891564657616e-05,0.0009118306983364174,8.314352224286787e-07,27
"(0.6, 0.65)","(0.0, 0.05)","(0.35, 0.4)",37,1,0.0012484815764610608,3.335445782328808e-05,0.0012151271186377727,1.4765339144489357e-06,36
"(0.6, 0.65)","(0.0, 0.05)","(0.3, 0.35)",35,9,0.001180996085841544,0.00030019012040959276,0.0008808059654319513,7.758191487405118e-07,26
"(0.6, 0.65)","(0.05, 0.1)","(0.3, 0.35)",60,16,0.002024564718585504,0.0005336713251726093,0.0014908933934128948,2.2227631105222165e-06,44
"(0.6, 0.65)","(0.05, 0.1)","(0.25, 0.3)",84,35,0.0028343906060197058,0.0011674060238150829,0.0016669845822046229,2.778837597307921e-06,49
"(0.6, 0.65)","(0.1, 0.15)","(0.25, 0.3)",112,69,0.003779187474692941,0.0023014575898068776,0.0014777298848860634,2.1836856126853782e-06,43
"(0.6, 0.65)","(0.1, 0.15)","(0.2, 0.25)",179,115,0.006039951410446754,0.0038357626496781294,0.0022041887607686245,4.858448093098724e-06,64
"(0.6, 0.65)","(0.15, 0.2)","(0.2, 0.25)",205,259,0.006917262788500473,0.008638804576231613,-0.00172154178773114,2.963706126904529e-06,-54
"(0.6, 0.65)","(0.15, 0.2)","(0.15, 0.2)",268,266,0.009043055743015251,0.00887228578099463,0.00017076996202062059,2.91623799285242e-08,2
"(0.6, 0.65)","(0.2, 0.25)","(0.15, 0.2)",219,208,0.00738966122283709,0.006937727227243921,0.0004519339955931694,2.0424433637280685e-07,11
