triangle_id,T1_bounds,T2_bounds,T3_bounds,count_data,count_model,residual,residual_squared,prop_data,prop_model,prop_residual
209,"(0.3, 0.35)","(0.1, 0.15)","(0.5, 0.55)",1,10,-9,81,8.847208705653367e-05,0.0008651267410675664,-0.0007766546540110327
210,"(0.3, 0.35)","(0.15, 0.2)","(0.5, 0.55)",13,28,-15,225,0.0011501371317349377,0.002422354874989186,-0.0012722177432542483
211,"(0.3, 0.35)","(0.15, 0.2)","(0.45, 0.5)",15,60,-45,2025,0.001327081305848005,0.005190760446405399,-0.003863679140557394
212,"(0.3, 0.35)","(0.2, 0.25)","(0.45, 0.5)",36,79,-43,1849,0.0031849951340352117,0.006834501254433774,-0.0036495061203985625
213,"(0.3, 0.35)","(0.2, 0.25)","(0.4, 0.45)",50,183,-133,17689,0.004423604352826683,0.015831819361536464,-0.011408215008709782
214,"(0.3, 0.35)","(0.25, 0.3)","(0.4, 0.45)",148,176,-28,784,0.013093868884366982,0.01522623064278917,-0.002132361758422187
215,"(0.3, 0.35)","(0.25, 0.3)","(0.35, 0.4)",287,271,16,256,0.025391488985225162,0.02344493468293105,0.001946554302294113
216,"(0.3, 0.35)","(0.3, 0.35)","(0.35, 0.4)",420,220,200,40000,0.03715827656374414,0.01903278830348646,0.01812548826025768
217,"(0.3, 0.35)","(0.3, 0.35)","(0.3, 0.35)",539,285,254,64516,0.04768645492347164,0.024656112120425643,0.023030342803046
218,"(0.3, 0.35)","(0.35, 0.4)","(0.3, 0.35)",540,234,306,93636,0.04777492701052818,0.020243965740981053,0.027530961269547124
219,"(0.3, 0.35)","(0.35, 0.4)","(0.25, 0.3)",464,198,266,70756,0.04105104839423162,0.017129509473137815,0.023921538921093805
220,"(0.3, 0.35)","(0.4, 0.45)","(0.25, 0.3)",379,142,237,56169,0.033530920994426255,0.012284799723159443,0.021246121271266814
221,"(0.3, 0.35)","(0.4, 0.45)","(0.2, 0.25)",207,107,100,10000,0.01831372202070247,0.009256856129422961,0.009056865891279508
222,"(0.3, 0.35)","(0.45, 0.5)","(0.2, 0.25)",121,78,43,1849,0.010705122533840573,0.006747988580327018,0.003957133953513555
223,"(0.3, 0.35)","(0.45, 0.5)","(0.15, 0.2)",44,48,-4,16,0.003892771830487481,0.004152608357124318,-0.00025983652663683727
224,"(0.3, 0.35)","(0.5, 0.55)","(0.15, 0.2)",31,32,-1,1,0.0027426346987525435,0.0027684055714162123,-2.5770872663668804e-05
225,"(0.3, 0.35)","(0.5, 0.55)","(0.1, 0.15)",8,4,4,16,0.0007077766964522694,0.00034605069642702654,0.0003617260000252428
226,"(0.3, 0.35)","(0.55, 0.6)","(0.1, 0.15)",7,3,4,16,0.0006193046093957357,0.0002595380223202699,0.0003597665870754658
227,"(0.3, 0.35)","(0.55, 0.6)","(0.05, 0.1)",3,1,2,4,0.000265416261169601,8.651267410675664e-05,0.00017890358706284436
228,"(0.3, 0.35)","(0.6, 0.65)","(0.05, 0.1)",0,0,0,0,0.0,0.0,0.0
229,"(0.3, 0.35)","(0.6, 0.65)","(0.0, 0.05)",0,3,-3,9,0.0,0.0002595380223202699,-0.0002595380223202699
230,"(0.3, 0.35)","(0.65, 0.7)","(0.0, 0.05)",0,0,0,0,0.0,0.0,0.0
231,"(0.35, 0.4)","(0.0, 0.05)","(0.6, 0.65)",0,0,0,0,0.0,0.0,0.0
232,"(0.35, 0.4)","(0.0, 0.05)","(0.55, 0.6)",0,0,0,0,0.0,0.0,0.0
233,"(0.35, 0.4)","(0.05, 0.1)","(0.55, 0.6)",0,0,0,0,0.0,0.0,0.0
234,"(0.35, 0.4)","(0.05, 0.1)","(0.5, 0.55)",0,4,-4,16,0.0,0.00034605069642702654,-0.00034605069642702654
235,"(0.35, 0.4)","(0.1, 0.15)","(0.5, 0.55)",0,9,-9,81,0.0,0.0007786140669608098,-0.0007786140669608098
236,"(0.35, 0.4)","(0.1, 0.15)","(0.45, 0.5)",2,11,-9,81,0.00017694417411306734,0.0009516394151743231,-0.0007746952410612558
237,"(0.35, 0.4)","(0.15, 0.2)","(0.45, 0.5)",9,33,-24,576,0.0007962487835088029,0.0028549182455229693,-0.0020586694620141665
238,"(0.35, 0.4)","(0.15, 0.2)","(0.4, 0.45)",9,38,-29,841,0.0007962487835088029,0.003287481616056752,-0.0024912328325479493
239,"(0.35, 0.4)","(0.2, 0.25)","(0.4, 0.45)",27,103,-76,5776,0.002388746350526409,0.008910805432995933,-0.0065220590824695245
240,"(0.35, 0.4)","(0.2, 0.25)","(0.35, 0.4)",45,141,-96,9216,0.0039812439175440145,0.012198287049052686,-0.008217043131508672
241,"(0.35, 0.4)","(0.25, 0.3)","(0.35, 0.4)",125,263,-138,19044,0.011059010882066707,0.022752833290076997,-0.01169382240801029
242,"(0.35, 0.4)","(0.25, 0.3)","(0.3, 0.35)",242,301,-59,3481,0.021410245067681147,0.02604031490613375,-0.004630069838452603
243,"(0.35, 0.4)","(0.3, 0.35)","(0.3, 0.35)",368,320,48,2304,0.03255772803680439,0.027684055714162124,0.004873672322642263
244,"(0.35, 0.4)","(0.3, 0.35)","(0.25, 0.3)",271,290,-19,361,0.023975935592320623,0.025088675490959427,-0.0011127398986388037
245,"(0.35, 0.4)","(0.35, 0.4)","(0.25, 0.3)",213,150,63,3969,0.01884455454304167,0.012976901116013496,0.005867653427028174
246,"(0.35, 0.4)","(0.35, 0.4)","(0.2, 0.25)",97,110,-13,169,0.008581792444483765,0.00951639415174323,-0.0009346017072594647
247,"(0.35, 0.4)","(0.4, 0.45)","(0.2, 0.25)",115,86,29,841,0.010174290011501372,0.007440089973181071,0.002734200038320301
248,"(0.35, 0.4)","(0.4, 0.45)","(0.15, 0.2)",25,54,-29,841,0.0022118021764133415,0.004671684401764859,-0.0024598822253515174
249,"(0.35, 0.4)","(0.45, 0.5)","(0.15, 0.2)",20,20,0,0,0.0017694417411306732,0.0017302534821351328,3.9188258995540405e-05
250,"(0.35, 0.4)","(0.45, 0.5)","(0.1, 0.15)",10,12,-2,4,0.0008847208705653366,0.0010381520892810796,-0.000153431218715743
251,"(0.35, 0.4)","(0.5, 0.55)","(0.1, 0.15)",14,3,11,121,0.0012386092187914714,0.0002595380223202699,0.0009790711964712015
252,"(0.35, 0.4)","(0.5, 0.55)","(0.05, 0.1)",5,1,4,16,0.0004423604352826683,8.651267410675664e-05,0.00035584776117591164
253,"(0.35, 0.4)","(0.55, 0.6)","(0.05, 0.1)",2,4,-2,4,0.00017694417411306734,0.00034605069642702654,-0.0001691065223139592
254,"(0.35, 0.4)","(0.55, 0.6)","(0.0, 0.05)",0,0,0,0,0.0,0.0,0.0
255,"(0.35, 0.4)","(0.6, 0.65)","(0.0, 0.05)",0,0,0,0,0.0,0.0,0.0
256,"(0.4, 0.45)","(0.0, 0.05)","(0.55, 0.6)",0,0,0,0,0.0,0.0,0.0
257,"(0.4, 0.45)","(0.0, 0.05)","(0.5, 0.55)",0,0,0,0,0.0,0.0,0.0
258,"(0.4, 0.45)","(0.05, 0.1)","(0.5, 0.55)",0,2,-2,4,0.0,0.00017302534821351327,-0.00017302534821351327
259,"(0.4, 0.45)","(0.05, 0.1)","(0.45, 0.5)",0,1,-1,1,0.0,8.651267410675664e-05,-8.651267410675664e-05
260,"(0.4, 0.45)","(0.1, 0.15)","(0.45, 0.5)",1,23,-22,484,8.847208705653367e-05,0.0019897915044554027,-0.001901319417398869
261,"(0.4, 0.45)","(0.1, 0.15)","(0.4, 0.45)",0,17,-17,289,0.0,0.0014707154598148629,-0.0014707154598148629
262,"(0.4, 0.45)","(0.15, 0.2)","(0.4, 0.45)",1,35,-34,1156,8.847208705653367e-05,0.0030279435937364822,-0.002939471506679949
263,"(0.4, 0.45)","(0.15, 0.2)","(0.35, 0.4)",8,40,-32,1024,0.0007077766964522694,0.0034605069642702655,-0.002752730267817996
264,"(0.4, 0.45)","(0.2, 0.25)","(0.35, 0.4)",31,89,-58,3364,0.0027426346987525435,0.007699627995501341,-0.004956993296748797
265,"(0.4, 0.45)","(0.2, 0.25)","(0.3, 0.35)",56,225,-169,28561,0.0049544368751658855,0.019465351674020245,-0.01451091479885436
266,"(0.4, 0.45)","(0.25, 0.3)","(0.3, 0.35)",161,278,-117,13689,0.01424400601610192,0.024050523401678348,-0.009806517385576427
267,"(0.4, 0.45)","(0.25, 0.3)","(0.25, 0.3)",210,275,-65,4225,0.01857913828187207,0.023790985379358077,-0.0052118470974860075
268,"(0.4, 0.45)","(0.3, 0.35)","(0.25, 0.3)",178,290,-112,12544,0.015748031496062992,0.025088675490959427,-0.009340643994896435
269,"(0.4, 0.45)","(0.3, 0.35)","(0.2, 0.25)",87,139,-52,2704,0.007697071573918429,0.012025261700839174,-0.004328190126920745
270,"(0.4, 0.45)","(0.35, 0.4)","(0.2, 0.25)",50,64,-14,196,0.004423604352826683,0.005536811142832425,-0.0011132067900057416
271,"(0.4, 0.45)","(0.35, 0.4)","(0.15, 0.2)",16,49,-33,1089,0.0014155533929045387,0.004239121031231075,-0.0028235676383265365
272,"(0.4, 0.45)","(0.4, 0.45)","(0.15, 0.2)",11,25,-14,196,0.0009731929576218703,0.002162816852668916,-0.001189623895047046
273,"(0.4, 0.45)","(0.4, 0.45)","(0.1, 0.15)",9,15,-6,36,0.0007962487835088029,0.0012976901116013497,-0.0005014413280925468
274,"(0.4, 0.45)","(0.45, 0.5)","(0.1, 0.15)",7,6,1,1,0.0006193046093957357,0.0005190760446405398,0.0001002285647551959
275,"(0.4, 0.45)","(0.45, 0.5)","(0.05, 0.1)",0,2,-2,4,0.0,0.00017302534821351327,-0.00017302534821351327
276,"(0.4, 0.45)","(0.5, 0.55)","(0.05, 0.1)",0,0,0,0,0.0,0.0,0.0
277,"(0.4, 0.45)","(0.5, 0.55)","(0.0, 0.05)",0,0,0,0,0.0,0.0,0.0
278,"(0.4, 0.45)","(0.55, 0.6)","(0.0, 0.05)",0,0,0,0,0.0,0.0,0.0
279,"(0.45, 0.5)","(0.0, 0.05)","(0.5, 0.55)",0,0,0,0,0.0,0.0,0.0
280,"(0.45, 0.5)","(0.0, 0.05)","(0.45, 0.5)",0,0,0,0,0.0,0.0,0.0
281,"(0.45, 0.5)","(0.05, 0.1)","(0.45, 0.5)",0,1,-1,1,0.0,8.651267410675664e-05,-8.651267410675664e-05
282,"(0.45, 0.5)","(0.05, 0.1)","(0.4, 0.45)",0,5,-5,25,0.0,0.0004325633705337832,-0.0004325633705337832
283,"(0.45, 0.5)","(0.1, 0.15)","(0.4, 0.45)",0,21,-21,441,0.0,0.0018167661562418895,-0.0018167661562418895
284,"(0.45, 0.5)","(0.1, 0.15)","(0.35, 0.4)",0,22,-22,484,0.0,0.0019032788303486462,-0.0019032788303486462
285,"(0.45, 0.5)","(0.15, 0.2)","(0.35, 0.4)",10,36,-26,676,0.0008847208705653366,0.003114456267843239,-0.0022297353972779025
286,"(0.45, 0.5)","(0.15, 0.2)","(0.3, 0.35)",7,64,-57,3249,0.0006193046093957357,0.005536811142832425,-0.004917506533436689
287,"(0.45, 0.5)","(0.2, 0.25)","(0.3, 0.35)",25,116,-91,8281,0.0022118021764133415,0.01003547019638377,-0.007823668019970429
288,"(0.45, 0.5)","(0.2, 0.25)","(0.25, 0.3)",39,211,-172,29584,0.003450411395204813,0.01825417423652565,-0.014803762841320837
289,"(0.45, 0.5)","(0.25, 0.3)","(0.25, 0.3)",68,158,-90,8100,0.0060161019198442895,0.013669002508867548,-0.007652900589023259
290,"(0.45, 0.5)","(0.25, 0.3)","(0.2, 0.25)",94,140,-46,2116,0.008316376183314165,0.012111774374945929,-0.0037953981916317645
291,"(0.45, 0.5)","(0.3, 0.35)","(0.2, 0.25)",47,126,-79,6241,0.004158188091657082,0.010900596937451337,-0.006742408845794255
292,"(0.45, 0.5)","(0.3, 0.35)","(0.15, 0.2)",20,68,-48,2304,0.0017694417411306732,0.0058828618392594515,-0.004113420098128778
293,"(0.45, 0.5)","(0.35, 0.4)","(0.15, 0.2)",1,41,-40,1600,8.847208705653367e-05,0.003547019638377022,-0.0034585475513204886
294,"(0.45, 0.5)","(0.35, 0.4)","(0.1, 0.15)",12,13,-1,1,0.001061665044678404,0.0011246647633878363,-6.299971870943224e-05
295,"(0.45, 0.5)","(0.4, 0.45)","(0.1, 0.15)",0,8,-8,64,0.0,0.0006921013928540531,-0.0006921013928540531
296,"(0.45, 0.5)","(0.4, 0.45)","(0.05, 0.1)",3,4,-1,1,0.000265416261169601,0.00034605069642702654,-8.063443525742553e-05
297,"(0.45, 0.5)","(0.45, 0.5)","(0.05, 0.1)",0,0,0,0,0.0,0.0,0.0
298,"(0.45, 0.5)","(0.45, 0.5)","(0.0, 0.05)",0,0,0,0,0.0,0.0,0.0
299,"(0.45, 0.5)","(0.5, 0.55)","(0.0, 0.05)",0,0,0,0,0.0,0.0,0.0
300,"(0.5, 0.55)","(0.0, 0.05)","(0.45, 0.5)",0,0,0,0,0.0,0.0,0.0
301,"(0.5, 0.55)","(0.0, 0.05)","(0.4, 0.45)",0,0,0,0,0.0,0.0,0.0
302,"(0.5, 0.55)","(0.05, 0.1)","(0.4, 0.45)",0,6,-6,36,0.0,0.0005190760446405398,-0.0005190760446405398
303,"(0.5, 0.55)","(0.05, 0.1)","(0.35, 0.4)",0,5,-5,25,0.0,0.0004325633705337832,-0.0004325633705337832
304,"(0.5, 0.55)","(0.1, 0.15)","(0.35, 0.4)",0,16,-16,256,0.0,0.0013842027857081062,-0.0013842027857081062
305,"(0.5, 0.55)","(0.1, 0.15)","(0.3, 0.35)",0,46,-46,2116,0.0,0.003979583008910805,-0.003979583008910805
306,"(0.5, 0.55)","(0.15, 0.2)","(0.3, 0.35)",7,31,-24,576,0.0006193046093957357,0.002681892897309456,-0.0020625882879137204
307,"(0.5, 0.55)","(0.15, 0.2)","(0.25, 0.3)",19,90,-71,5041,0.0016809696540741395,0.007786140669608098,-0.006105171015533958
308,"(0.5, 0.55)","(0.2, 0.25)","(0.25, 0.3)",20,111,-91,8281,0.0017694417411306732,0.009602906825849987,-0.007833465084719314
309,"(0.5, 0.55)","(0.2, 0.25)","(0.2, 0.25)",47,135,-88,7744,0.004158188091657082,0.011679211004412146,-0.007521022912755064
310,"(0.5, 0.55)","(0.25, 0.3)","(0.2, 0.25)",56,118,-62,3844,0.0049544368751658855,0.010208495544597284,-0.005254058669431398
311,"(0.5, 0.55)","(0.25, 0.3)","(0.15, 0.2)",26,43,-17,289,0.0023002742634698754,0.0037200449865905354,-0.00141977072312066
312,"(0.5, 0.55)","(0.3, 0.35)","(0.15, 0.2)",10,58,-48,2304,0.0008847208705653366,0.005017735098191885,-0.004133014227626549
313,"(0.5, 0.55)","(0.3, 0.35)","(0.1, 0.15)",0,18,-18,324,0.0,0.0015572281339216196,-0.0015572281339216196
314,"(0.5, 0.55)","(0.35, 0.4)","(0.1, 0.15)",4,4,0,0,0.0003538883482261347,0.00034605069642702654,7.837651799108135e-06
315,"(0.5, 0.55)","(0.35, 0.4)","(0.05, 0.1)",0,9,-9,81,0.0,0.0007786140669608098,-0.0007786140669608098
316,"(0.5, 0.55)","(0.4, 0.45)","(0.05, 0.1)",0,4,-4,16,0.0,0.00034605069642702654,-0.00034605069642702654
317,"(0.5, 0.55)","(0.4, 0.45)","(0.0, 0.05)",0,0,0,0,0.0,0.0,0.0
318,"(0.5, 0.55)","(0.45, 0.5)","(0.0, 0.05)",0,0,0,0,0.0,0.0,0.0
319,"(0.55, 0.6)","(0.0, 0.05)","(0.4, 0.45)",0,0,0,0,0.0,0.0,0.0
320,"(0.55, 0.6)","(0.0, 0.05)","(0.35, 0.4)",0,0,0,0,0.0,0.0,0.0
321,"(0.55, 0.6)","(0.05, 0.1)","(0.35, 0.4)",0,0,0,0,0.0,0.0,0.0
322,"(0.55, 0.6)","(0.05, 0.1)","(0.3, 0.35)",0,2,-2,4,0.0,0.00017302534821351327,-0.00017302534821351327
323,"(0.55, 0.6)","(0.1, 0.15)","(0.3, 0.35)",1,19,-18,324,8.847208705653367e-05,0.001643740808028376,-0.0015552687209718424
324,"(0.55, 0.6)","(0.1, 0.15)","(0.25, 0.3)",0,47,-47,2209,0.0,0.004066095683017562,-0.004066095683017562
325,"(0.55, 0.6)","(0.15, 0.2)","(0.25, 0.3)",9,51,-42,1764,0.0007962487835088029,0.004412146379444588,-0.0036158975959357854
326,"(0.55, 0.6)","(0.15, 0.2)","(0.2, 0.25)",4,95,-91,8281,0.0003538883482261347,0.008218704040141881,-0.007864815691915748
327,"(0.55, 0.6)","(0.2, 0.25)","(0.2, 0.25)",5,138,-133,17689,0.0004423604352826683,0.011938749026732417,-0.011496388591449748
328,"(0.55, 0.6)","(0.2, 0.25)","(0.15, 0.2)",4,105,-101,10201,0.0003538883482261347,0.009083830781209447,-0.008729942432983313
329,"(0.55, 0.6)","(0.25, 0.3)","(0.15, 0.2)",6,50,-44,1936,0.000530832522339202,0.004325633705337832,-0.00379480118299863
330,"(0.55, 0.6)","(0.25, 0.3)","(0.1, 0.15)",5,24,-19,361,0.0004423604352826683,0.002076304178562159,-0.0016339437432794908
331,"(0.55, 0.6)","(0.3, 0.35)","(0.1, 0.15)",0,15,-15,225,0.0,0.0012976901116013497,-0.0012976901116013497
332,"(0.55, 0.6)","(0.3, 0.35)","(0.05, 0.1)",0,4,-4,16,0.0,0.00034605069642702654,-0.00034605069642702654
333,"(0.55, 0.6)","(0.35, 0.4)","(0.05, 0.1)",0,5,-5,25,0.0,0.0004325633705337832,-0.0004325633705337832
334,"(0.55, 0.6)","(0.35, 0.4)","(0.0, 0.05)",0,0,0,0,0.0,0.0,0.0
335,"(0.55, 0.6)","(0.4, 0.45)","(0.0, 0.05)",0,0,0,0,0.0,0.0,0.0
336,"(0.6, 0.65)","(0.0, 0.05)","(0.35, 0.4)",0,0,0,0,0.0,0.0,0.0
337,"(0.6, 0.65)","(0.0, 0.05)","(0.3, 0.35)",0,2,-2,4,0.0,0.00017302534821351327,-0.00017302534821351327
338,"(0.6, 0.65)","(0.05, 0.1)","(0.3, 0.35)",0,0,0,0,0.0,0.0,0.0
339,"(0.6, 0.65)","(0.05, 0.1)","(0.25, 0.3)",0,0,0,0,0.0,0.0,0.0
340,"(0.6, 0.65)","(0.1, 0.15)","(0.25, 0.3)",0,16,-16,256,0.0,0.0013842027857081062,-0.0013842027857081062
341,"(0.6, 0.65)","(0.1, 0.15)","(0.2, 0.25)",2,29,-27,729,0.00017694417411306734,0.0025088675490959425,-0.002331923374982875
342,"(0.6, 0.65)","(0.15, 0.2)","(0.2, 0.25)",0,70,-70,4900,0.0,0.0060558871874729645,-0.0060558871874729645
343,"(0.6, 0.65)","(0.15, 0.2)","(0.15, 0.2)",3,52,-49,2401,0.000265416261169601,0.004498659053551345,-0.004233242792381744
344,"(0.6, 0.65)","(0.2, 0.25)","(0.15, 0.2)",5,71,-66,4356,0.0004423604352826683,0.006142399861579721,-0.005700039426297053
345,"(0.6, 0.65)","(0.2, 0.25)","(0.1, 0.15)",0,36,-36,1296,0.0,0.003114456267843239,-0.003114456267843239
346,"(0.6, 0.65)","(0.25, 0.3)","(0.1, 0.15)",2,21,-19,361,0.00017694417411306734,0.0018167661562418895,-0.0016398219821288221
347,"(0.6, 0.65)","(0.25, 0.3)","(0.05, 0.1)",0,8,-8,64,0.0,0.0006921013928540531,-0.0006921013928540531
348,"(0.6, 0.65)","(0.3, 0.35)","(0.05, 0.1)",0,3,-3,9,0.0,0.0002595380223202699,-0.0002595380223202699
349,"(0.6, 0.65)","(0.3, 0.35)","(0.0, 0.05)",0,5,-5,25,0.0,0.0004325633705337832,-0.0004325633705337832
350,"(0.6, 0.65)","(0.35, 0.4)","(0.0, 0.05)",0,0,0,0,0.0,0.0,0.0
351,"(0.65, 0.7)","(0.0, 0.05)","(0.3, 0.35)",0,0,0,0,0.0,0.0,0.0
352,"(0.65, 0.7)","(0.0, 0.05)","(0.25, 0.3)",0,1,-1,1,0.0,8.651267410675664e-05,-8.651267410675664e-05
353,"(0.65, 0.7)","(0.05, 0.1)","(0.25, 0.3)",0,0,0,0,0.0,0.0,0.0
354,"(0.65, 0.7)","(0.05, 0.1)","(0.2, 0.25)",0,1,-1,1,0.0,8.651267410675664e-05,-8.651267410675664e-05
355,"(0.65, 0.7)","(0.1, 0.15)","(0.2, 0.25)",1,18,-17,289,8.847208705653367e-05,0.0015572281339216196,-0.001468756046865086
356,"(0.65, 0.7)","(0.1, 0.15)","(0.15, 0.2)",1,53,-52,2704,8.847208705653367e-05,0.004585171727658102,-0.004496699640601568
357,"(0.65, 0.7)","(0.15, 0.2)","(0.15, 0.2)",3,39,-36,1296,0.000265416261169601,0.003373994290163509,-0.003108578028993908
358,"(0.65, 0.7)","(0.15, 0.2)","(0.1, 0.15)",0,23,-23,529,0.0,0.0019897915044554027,-0.0019897915044554027
359,"(0.65, 0.7)","(0.2, 0.25)","(0.1, 0.15)",0,22,-22,484,0.0,0.0019032788303486462,-0.0019032788303486462
360,"(0.65, 0.7)","(0.2, 0.25)","(0.05, 0.1)",0,7,-7,49,0.0,0.0006055887187472965,-0.0006055887187472965
361,"(0.65, 0.7)","(0.25, 0.3)","(0.05, 0.1)",0,6,-6,36,0.0,0.0005190760446405398,-0.0005190760446405398
362,"(0.65, 0.7)","(0.25, 0.3)","(0.0, 0.05)",0,2,-2,4,0.0,0.00017302534821351327,-0.00017302534821351327
363,"(0.65, 0.7)","(0.3, 0.35)","(0.0, 0.05)",0,0,0,0,0.0,0.0,0.0
364,"(0.7, 0.75)","(0.0, 0.05)","(0.25, 0.3)",0,0,0,0,0.0,0.0,0.0
365,"(0.7, 0.75)","(0.0, 0.05)","(0.2, 0.25)",0,9,-9,81,0.0,0.0007786140669608098,-0.0007786140669608098
366,"(0.7, 0.75)","(0.05, 0.1)","(0.2, 0.25)",0,2,-2,4,0.0,0.00017302534821351327,-0.00017302534821351327
367,"(0.7, 0.75)","(0.05, 0.1)","(0.15, 0.2)",0,13,-13,169,0.0,0.0011246647633878363,-0.0011246647633878363
368,"(0.7, 0.75)","(0.1, 0.15)","(0.15, 0.2)",0,28,-28,784,0.0,0.002422354874989186,-0.002422354874989186
369,"(0.7, 0.75)","(0.1, 0.15)","(0.1, 0.15)",0,28,-28,784,0.0,0.002422354874989186,-0.002422354874989186
370,"(0.7, 0.75)","(0.15, 0.2)","(0.1, 0.15)",0,9,-9,81,0.0,0.0007786140669608098,-0.0007786140669608098
371,"(0.7, 0.75)","(0.15, 0.2)","(0.05, 0.1)",0,11,-11,121,0.0,0.0009516394151743231,-0.0009516394151743231
372,"(0.7, 0.75)","(0.2, 0.25)","(0.05, 0.1)",0,2,-2,4,0.0,0.00017302534821351327,-0.00017302534821351327
373,"(0.7, 0.75)","(0.2, 0.25)","(0.0, 0.05)",0,0,0,0,0.0,0.0,0.0
374,"(0.7, 0.75)","(0.25, 0.3)","(0.0, 0.05)",0,0,0,0,0.0,0.0,0.0
375,"(0.75, 0.8)","(0.0, 0.05)","(0.2, 0.25)",0,1,-1,1,0.0,8.651267410675664e-05,-8.651267410675664e-05
376,"(0.75, 0.8)","(0.0, 0.05)","(0.15, 0.2)",0,1,-1,1,0.0,8.651267410675664e-05,-8.651267410675664e-05
377,"(0.75, 0.8)","(0.05, 0.1)","(0.15, 0.2)",0,14,-14,196,0.0,0.001211177437494593,-0.001211177437494593
378,"(0.75, 0.8)","(0.05, 0.1)","(0.1, 0.15)",0,20,-20,400,0.0,0.0017302534821351328,-0.0017302534821351328
379,"(0.75, 0.8)","(0.1, 0.15)","(0.1, 0.15)",0,22,-22,484,0.0,0.0019032788303486462,-0.0019032788303486462
380,"(0.75, 0.8)","(0.1, 0.15)","(0.05, 0.1)",0,25,-25,625,0.0,0.002162816852668916,-0.002162816852668916
381,"(0.75, 0.8)","(0.15, 0.2)","(0.05, 0.1)",0,2,-2,4,0.0,0.00017302534821351327,-0.00017302534821351327
382,"(0.75, 0.8)","(0.15, 0.2)","(0.0, 0.05)",0,2,-2,4,0.0,0.00017302534821351327,-0.00017302534821351327
383,"(0.75, 0.8)","(0.2, 0.25)","(0.0, 0.05)",0,3,-3,9,0.0,0.0002595380223202699,-0.0002595380223202699
384,"(0.8, 0.85)","(0.0, 0.05)","(0.15, 0.2)",0,0,0,0,0.0,0.0,0.0
385,"(0.8, 0.85)","(0.0, 0.05)","(0.1, 0.15)",0,2,-2,4,0.0,0.00017302534821351327,-0.00017302534821351327
386,"(0.8, 0.85)","(0.05, 0.1)","(0.1, 0.15)",0,2,-2,4,0.0,0.00017302534821351327,-0.00017302534821351327
387,"(0.8, 0.85)","(0.05, 0.1)","(0.05, 0.1)",0,12,-12,144,0.0,0.0010381520892810796,-0.0010381520892810796
388,"(0.8, 0.85)","(0.1, 0.15)","(0.05, 0.1)",0,14,-14,196,0.0,0.001211177437494593,-0.001211177437494593
389,"(0.8, 0.85)","(0.1, 0.15)","(0.0, 0.05)",0,4,-4,16,0.0,0.00034605069642702654,-0.00034605069642702654
390,"(0.8, 0.85)","(0.15, 0.2)","(0.0, 0.05)",0,2,-2,4,0.0,0.00017302534821351327,-0.00017302534821351327
391,"(0.85, 0.9)","(0.0, 0.05)","(0.1, 0.15)",0,0,0,0,0.0,0.0,0.0
392,"(0.85, 0.9)","(0.0, 0.05)","(0.05, 0.1)",0,1,-1,1,0.0,8.651267410675664e-05,-8.651267410675664e-05
393,"(0.85, 0.9)","(0.05, 0.1)","(0.05, 0.1)",0,20,-20,400,0.0,0.0017302534821351328,-0.0017302534821351328
394,"(0.85, 0.9)","(0.05, 0.1)","(0.0, 0.05)",0,5,-5,25,0.0,0.0004325633705337832,-0.0004325633705337832
395,"(0.85, 0.9)","(0.1, 0.15)","(0.0, 0.05)",0,15,-15,225,0.0,0.0012976901116013497,-0.0012976901116013497
396,"(0.9, 0.95)","(0.0, 0.05)","(0.05, 0.1)",0,0,0,0,0.0,0.0,0.0
397,"(0.9, 0.95)","(0.0, 0.05)","(0.0, 0.05)",0,0,0,0,0.0,0.0,0.0
398,"(0.9, 0.95)","(0.05, 0.1)","(0.0, 0.05)",0,0,0,0,0.0,0.0,0.0
399,"(0.95, 1.0)","(0.0, 0.05)","(0.0, 0.05)",0,0,0,0,0.0,0.0,0.0
